"";"Basal_squamous";"Basal_squamous";"Luminal";"Luminal";"Luminal_infiltrated";"Luminal_infiltrated";"Luminal_papillary";"Luminal_papillary";"Neuronal";"Neuronal"
"FOSL2";0,313358977603968;0,000311457641896429;-0,199765960342054;0,229808367103127;-0,205579881724054;0,0963658501047739;-0,24004205502535;0,0066979471253841;0,814804654751244;0,000166295935806645
"NR5A2";0,209198318223016;0,113351049748594;0,0687930863929331;0,810775616525852;-0,272546445062185;0,138145213547495;-0,060927326700881;0,674222599559157;0,0427894481738669;0,916449855611664
"FUS";-0,227371081528474;9,45171227439781e-06;0,161022809693701;0,0931567362052835;0,179501187893873;0,0106692307511222;0,165080336874812;0,00168339127869534;-0,687125787405002;3,80698435014996e-08
"XRCC6";-0,0715205313768834;0,122672664785568;-0,000179775592295428;0,99776647176837;0,117078361603507;0,0613970196992099;0,0542333380565214;0,253316894778718;-0,325053300444626;0,00404832459793716
"GABPA";0,340068606839994;5,35101162973432e-11;-0,197398731195424;0,0403899114955562;-0,0128798111993493;0,895727704520536;-0,218848131077504;4,253985411308e-05;-0,113993798842664;0,471548280523965
"GABPB2";-0,153577307267308;0,0572561282167784;0,467554165928479;0,000538969023749993;-0,0338013329016524;0,79805359172909;-0,0861021409317999;0,307756114960345;0,288102055621063;0,184241297961395
"GATA2";1,84201730855801;7,75454973445454e-26;-1,00098482190052;0,00277525032464905;-0,414000882533191;0,132619151757754;-1,22803395804122;2,53229989546066e-11;0,656499809262128;0,215216494979462
"GATA3";2,91364096362024;1,15684204023101e-41;-1,46676126421082;0,000502169903139461;-0,958839444095004;0,0034952168303498;-2,01370689622339;3,01287937646155e-18;2,20957459475867;0,000290941452278298
"GATA6";-0,922022376158768;2,76827767880687e-06;-0,155818130580191;0,712700037643662;-1,64356791914676;1,09469408805099e-11;2,18144086900487;2,20115125468124e-34;-0,466639434849746;0,425222434919341
"GFI1";-1,9615406110491;2,83681629219043e-33;1,04275848202068;0,000891632817282267;0,0182813262350185;0,960757394415599;1,34479256675416;7,55421568424662e-15;0,644572264528602;0,199587294064114
"GLI1";-0,0364842649276476;0,871589478105889;-0,692726597092052;0,057539542549642;-1,57062448304795;1,44214629140307e-10;1,48741193028731;8,35400309173394e-15;-0,440797064608766;0,458906962283024
"GLI2";-1,1007939946982;4,41678345101822e-07;-0,633655764139019;0,125691395213587;-1,88728271781195;1,97728731687557e-12;2,76541431619387;1,72319302161938e-47;-0,635912077690782;0,316736082838714
"GLI3";-0,594406803221323;0,000325325339869211;0,202909644697739;0,548078090993051;-0,335064678441694;0,165368164183351;0,765828435535567;2,87512109936764e-06;-0,21106045062863;0,68534559149206
"GLI4";0,579936999163436;1,17082197867309e-10;-0,33863174863379;0,0429694237112856;0,037233139064929;0,813688686931204;-0,418304918320209;5,70454621036004e-06;-0,163620290731672;0,565361325272372
"NR3C1";-1,58841230870959;6,05953737812689e-36;0,865009790548417;0,000399952174321803;-0,242641881093265;0,252180941958832;1,27458165013591;5,88538699480999e-22;0,415438864121825;0,305162266919341
"GTF2A1";-0,19918130220313;0,148046733909505;0,124352098144351;0,657026065478694;0,103682008878057;0,629074210794521;0,134129964077369;0,346101086825911;-0,321450421282042;0,401547740793333
"GTF2A2";-0,0645983799966459;0,178892155517254;0,100667157942263;0,249067661608896;0,0389304435710756;0,601678537018855;0,0310042100680565;0,543233220217362;-0,195494998233869;0,113224972212786
"GTF2B";0,293541676536332;3,39577074723035e-09;-0,328641675829328;0,000176334710752034;0,124557123038134;0,0848217012450958;-0,226566128748271;7,60716334634879e-06;-0,0185981961248327;0,911863543173508
"GTF2E1";-0,21726305453258;1,91253387114242e-05;0,170354156182556;0,0687588514253919;0,106982656896765;0,152078914436825;0,0935327731847746;0,0794159591632812;-0,134393782577773;0,365514671113306
"GTF2E2";-0,128886053559116;0,0419759995916877;0,0744272053757609;0,55500978757874;0,121975988460573;0,175322339670315;0,0301320361824882;0,670435602937706;-0,0928404100613864;0,631427530328803
"GTF2F1";0,000810887202909782;0,984285425767765;0,0625612539936107;0,432193578713006;0,103076866719034;0,063710537371946;-0,0524866874803216;0,210886397555893;-0,23611525591746;0,0214712649767069
"GTF2F2";-0,283144521751076;2,52034336903214e-07;-0,00771728099173252;0,951591471888213;0,0305445130872322;0,745930874516535;0,277641257883479;4,70812575571938e-07;-0,0778242338390758;0,657776321517387
"GTF2H1";-0,488023408444437;4,39475754566624e-23;0,353183001786768;0,000106268958649832;0,069163633633007;0,405097958300484;0,291604346930963;2,10477845579342e-08;-0,0570137172229241;0,740670618220116
"GTF2H2";-0,0336162339272255;0,843006654340485;0,0719431409574796;0,834699150633512;0,455271544582533;0,0297308045950342;-0,135160843152859;0,41526340015823;-0,888011728117207;0,0245207602819917
"GTF2H3";-0,52503769493884;2,8295230614931e-09;0,304459954231337;0,0660209297480875;0,315065293935948;0,0104546708240163;0,200691180813958;0,0321047826616824;-0,147396684204192;0,600542188991759
"GTF2H4";-0,199953695812738;8,13855827945124e-05;0,247074532647648;0,006308728222881;0,189648871518866;0,00576032841380021;0,0506232159760778;0,3586059028428;-0,465478002921195;0,000247119884696996
"GTF2I";0,48315140781539;2,92470717250613e-07;-0,286164232340525;0,108131558407773;-0,0544469844115252;0,734127402225072;-0,279137092208391;0,00420594010772545;-0,187049973745784;0,514638285529426
"GTF3A";-0,0378488082900112;0,592323425266001;-0,0150836792190088;0,920469539053858;-0,116125766290454;0,226900657876045;0,190641348197785;0,00390972541905364;-0,353221363611112;0,0391998502757247
"BRF1";0,303679010320725;1,45181394010641e-08;-0,0723577165323448;0,518020434868328;0,103808283599985;0,196313534366537;-0,261648619014213;1,40799192599614e-06;-0,39965479245957;0,00421715661407198
"GTF3C1";0,0423978739254451;0,361493789483044;-0,0614917434986317;0,487498455997408;0,0265209315682355;0,71564946239969;0,0473880440757384;0,31168819031118;-0,416435079329478;0,000116225739531729
"GTF3C2";0,318842933291332;3,34074419907162e-12;-0,292882873147152;0,000346222829314863;0,0921396754584851;0,184666617465726;-0,222308970148431;2,35756588643212e-06;-0,138192038278721;0,309780033454798
"H1F0";0,0633370714800083;0,575461304898822;-0,155175382381451;0,459872163886712;0,00384380010793883;0,983091969811225;0,149438246281216;0,174178642423247;-0,76042227476967;0,00404512129230291
"HCFC1";-0,0969852359031975;0,0323382781442508;0,0694445586431893;0,437310097791595;0,158048471934402;0,00848793280007042;0,0368960485759651;0,448693483680944;-0,406874250520953;0,000227074048585355
"HCLS1";-0,728159296065284;4,50984923588829e-05;0,618585729521605;0,0578959325791729;-1,09980662129925;1,21114753946675e-06;0,920767441328785;1,84925302148241e-07;1,40820318666094;0,00194794236541357
"HDAC1";0,213148200502062;1,32598103083452e-05;0,00363907637668781;0,974062504300745;0,194077386669164;0,00339457113653713;-0,297785747115398;5,53748331066911e-10;-0,237644416276346;0,0702701583159524
"HDAC2";0,138220917660712;0,0171678218946967;-0,0312231311453282;0,809281271707558;0,262779110928006;0,000436851095598627;-0,171291565710176;0,00312325243422293;-0,671407049881873;1,41587054507771e-06
"HDGF";-0,398921559150191;1,56026177667649e-12;0,0708369144221574;0,554906434122542;0,222056258892948;0,00494352501303486;0,26534355721178;5,11875129709714e-06;-0,271196670614481;0,0827039618397768
"HHEX";-0,390268035558317;0,00713582588543979;-0,132641209585242;0,662738238089984;-0,575916749226876;0,00259596453280198;0,747687144117754;1,08404034821353e-07;0,445690657587597;0,26989618577234
"HIC1";-0,631177882412655;1,7686208803025e-05;-0,465582834177382;0,0896007238000965;-1,35495022771679;2,21866720124535e-14;1,76743934199904;2,53762081447648e-42;-0,117525719111953;0,806518428008941
"HIF1A";-0,847873720229281;4,90366613306754e-21;0,681945733814835;3,01769559677462e-05;0,0538712351548689;0,73923568170387;0,434817710533663;5,43457184817627e-06;0,350566536407523;0,189345943990152
"HIVEP1";-0,568137239910133;1,23436325707239e-11;0,383016652958554;0,0137426047183459;-0,209504682062683;0,08962047936075;0,435815007977475;3,62177591112316e-07;0,515751890351401;0,0227079083371047
"HIVEP2";-0,00850075718420307;0,922785128560505;0,0499564839882929;0,768233609986837;-0,0459123760787037;0,722046845945149;-0,142934746734419;0,0742810854118326;0,832733155807047;1,09091368621631e-05
"HLF";-0,149615299476509;0,513405518362845;0,234464902616567;0,593795950332326;-2,12820482788869;2,48679259607912e-17;1,51624704400126;7,91171713876639e-14;-0,165516081062359;0,809255882917321
"HMGB2";-0,288966972551238;0,0029668204519577;0,156069595491434;0,4193097220184;0,314394195577114;0,0170230663291553;0,181266449058246;0,0709789000329206;-0,917296365799833;0,000134798788153146
"HMGB3";-0,132641869079389;0,145328150132483;-0,088695206858711;0,628835868613962;0,485655124062232;1,29244085116493e-05;-0,0494381253843894;0,615427874132987;-0,565465364575065;0,0115067068698809
"HMGN1";0,157823679277721;0,00331300424668062;-0,18798430815964;0,0515412073320459;0,0889903796919338;0,264323451146316;-0,0967516278025293;0,0809204933962005;-0,191641353604318;0,195531276054594
"HMGN2";-0,16945877458374;0,0119042434200954;0,0995443946567924;0,458951313434749;0,139071760538707;0,151137710007986;0,105637066354888;0,130975061551987;-0,393766741485841;0,0228926093382988
"HMGA1";-0,745072189442185;6,95137384617147e-16;0,513969146623779;0,00257732367361438;0,35081151926774;0,00763499220135938;0,248021786056229;0,012535212515592;0,133030951645166;0,66320242245863
"NR4A1";0,26399358809811;0,155563871893425;-0,0768414217508706;0,852163119355726;-1,1269253318498;4,16225998647975e-07;0,560643042045362;0,0018168666447544;-0,133416846006051;0,818341021912058
"FOXA1";3,53213164384983;3,706687630412e-41;-1,39095780089945;0,00871611858207019;-0,534734688178839;0,225223552874136;-2,56959904706536;4,23698320677083e-20;0,259978761824033;0,786694867714739
"HOXA1";0,150257278163672;0,317728133187372;0,186055050372048;0,518020434868328;0,187079171787196;0,394303253783299;-0,479121260240499;0,000764375283943449;0,635031330154462;0,0916126003284232
"HOXA2";0,233898610626047;0,113351049748594;0,596761149968552;0,0185283844145278;0,0968621280573769;0,678174273217631;-0,479979175428184;0,000801557482346791;-0,408774708124871;0,314033388209094
"HOXA3";0,234407362869901;0,0754731180676034;0,615165748128307;0,00653735378016147;-0,0792126689758161;0,709951091390996;-0,436310555706956;0,000701340829011001;-0,0619241036187637;0,880980286282016
"HOXA4";-0,0875132029871946;0,453714770484456;0,29829902902001;0,146176391311014;0,0157444593135132;0,939614207760498;0,0433218984653863;0,728167692257728;-0,510776685226674;0,0779525749722574
"HOXA5";0,764253690726367;5,26487243591121e-07;0,339086397875733;0,251666770352656;-0,145486439607252;0,561854504839123;-0,700463418238878;5,1171668826279e-06;-0,547775041406624;0,202265951245857
"HOXA6";0,863951043247977;8,59968426604869e-07;0,373614412755189;0,276045887784415;-0,214020711164719;0,450732630901702;-0,830717195532896;2,55253592412606e-06;-0,221411459921659;0,693951896416777
"HOXA7";0,0668703662557881;0,761845713610174;0,28718238687725;0,471713867923692;-0,693410357922048;0,00927556676597819;0,308663251824625;0,136424179019365;-0,165430195868788;0,79427182177604
"HOXA9";-0,647030869077462;0,00847860897979962;0,990197082150002;0,0226433234148582;-0,49342478411949;0,164768576026431;0,69423216597461;0,00494065470541315;-0,807496291740524;0,233858605255847
"HOXA10";0,295477344320368;0,0586342558606518;0,284299198336878;0,336317778725043;-0,43351341047844;0,0396777779092179;-0,050414658462989;0,776530634435291;-0,380463057563407;0,389043391766137
"HOXA11";0,103559927586236;0,566112115269945;0,662074845277745;0,0262014512350929;-0,801471679695035;0,000206795796353389;0,216074109317666;0,221118084248557;-0,348052521940136;0,478096893280258
"HOXA13";1,65871370667182;2,09669350787207e-14;-0,238920222882867;0,614253115226942;-1,1583370230175;8,37576648509978e-05;-0,950873508791882;2,63338412084096e-05;1,03481966008046;0,0877507937456603
"HOXB2";0,551297940402927;0,00740934020038841;0,679042863273654;0,0671913664304198;-0,846272859946678;0,00172841069046546;-0,295007984924492;0,170395736472415;0,125775007435973;0,846034532309851
"HOXB3";1,53606959116125;5,14411949678439e-22;0,00617553968530693;0,987228323125073;-0,0633038501716019;0,828694438809009;-1,54470640652361;2,9243443859095e-22;0,343856333377316;0,498441222692154
"HOXB4";0,946439227631291;3,75819027734663e-14;-0,0119801298150799;0,968757001689217;-0,125594126489541;0,554594295378619;-0,866062570426582;7,22744691360565e-12;0,107012143216146;0,800797312676084
"HOXB5";1,5269886714691;1,85083819978783e-13;0,480992739507333;0,246133878165956;-0,284451155931666;0,399884599676741;-1,55704806355419;5,96237208429521e-14;0,148852832467727;0,830547567606175
"HOXB6";1,14268310911456;3,94247120138094e-10;0,588001497891497;0,0917611883164335;-0,00205763036283368;0,994798608113203;-1,42869772536912;1,77494437006296e-15;0,219423942488181;0,713311498269859
"HOXB7";0,523911142494448;1,95421409751643e-06;0,137047673635967;0,548078090993051;0,0647605242123195;0,72878666722007;-0,693592768660556;1,5041727726005e-10;0,372034369704739;0,23328023985459
"HOXB8";2,03285899833481;3,50596396449187e-15;-0,115959402007366;0,853504493407791;-0,392004983036235;0,343781001274962;-1,53085755956652;7,4663979112077e-09;-0,844788821974078;0,269120519316265
"HOXB9";-0,759634024351363;0,00262403979676142;1,41671007382853;0,00115777835684767;0,820799942419305;0,0164582836625795;-0,146577545498001;0,605718906488941;-1,45095619121349;0,0265243045101193
"HOXC4";0,780592653651576;0,00178086602977485;-0,232499783136405;0,660638959930641;0,464033951734652;0,202822782644981;-0,664907365168296;0,00872796342717171;-1,65319022617256;0,0094046571282392
"HOXC6";0,199239229129316;0,448303538499382;-0,0488852713477854;0,932600847853229;0,236835151031406;0,551254710918859;0,0124585496540481;0,965887947213215;-1,80677120193701;0,00369043924113706
"HOXC9";0,0713634921201063;0,812820014939876;-0,308491446509349;0,573265308231911;0,431902664268471;0,280202286811531;0,242269985425772;0,405505160165249;-2,43653311329435;0,000246974019680162
"HOXC13";0,706021224632122;0,00580078699913159;-0,665231566178987;0,163187527175719;0,887325716377483;0,00966736606650157;-0,873919414207132;0,000614917586703213;-0,685658856556264;0,348248009230779
"HOXD1";0,996916721521307;7,90632971234171e-06;0,913569478956053;0,023665281937754;-0,00189247932710224;0,995565152865669;-1,50493273479036;4,63191949525615e-12;0,6205372475248;0,340982876323937
"HOXD3";1,09429454357163;4,98692526506497e-09;0,562055980844944;0,115674211094976;0,299853033794164;0,299312111715192;-1,37944260549958;6,24649984479109e-14;-0,788529086949223;0,130589970906851
"HOXD4";0,907516103162961;2,20289319774435e-05;0,568296345641853;0,162617803499327;0,151827728891769;0,670689637280958;-1,15839974409726;4,31608503837428e-08;-0,472054671544446;0,459744008464096
"HOXD8";-0,154851326999546;0,261146563599554;0,656317300329213;0,00421753905523505;-0,0297344852327202;0,902824403105652;-0,0633112953687913;0,67064576145782;-0,26801191155091;0,48602627224913
"HOXD9";0,198805370675848;0,144913894422956;0,386157835756984;0,11068816572566;0,209476286885421;0,284889320674569;-0,500640380790508;0,000123341388742557;-0,0369174486518986;0,932427590039846
"HOXD10";-0,829598399149478;0,000143227564148374;1,18622994970227;0,00193811557183142;0,575853746518194;0,0613970196992099;-0,025318771869232;0,922677037297858;-0,336387962041864;0,624695333122211
"HOXD11";-2,01339120033996;5,19725248446212e-13;1,32081995726486;0,0106285541028673;0,133447890780729;0,784328013480077;1,41559204685954;7,83708738278562e-07;-0,494635544871612;0,578587304239272
"HOXD13";-1,09628439967743;9,65880887829211e-05;0,628242417333342;0,245320295100191;0,0182178771417476;0,973801839074639;1,08806266244991;0,000118477191434093;-1,51760876168993;0,0411186448402038
"HES1";0,907019329730883;6,41785543921614e-18;-0,454885624176224;0,02258788606503;-0,0840733829224387;0,643936163900805;-0,837984458068776;3,17677031500374e-15;1,02696335258482;0,00021549967557105
"HSBP1";0,191321331473999;0,000496846369786876;-0,127233567450196;0,225740665184658;0,108830456358922;0,173825493124588;-0,171628126292806;0,00201346032513357;-0,182973440266617;0,232942887197699
"HSF1";-0,103279150847282;0,0432688595614069;-0,0680741984214581;0,499265351970455;0,162578639676248;0,016724904275921;0,0380951230097644;0,48840014210771;-0,0833699100171064;0,586417471295244
"HSF2";0,102913954115657;0,0960168965701069;0,0218737805061551;0,870004983376811;0,0938571854754713;0,294916389508204;0,012058033553739;0,866255282271195;-0,969861966910798;7,14674361708683e-12
