"TCGA-2F-A9KP-01";"TCGA-2F-A9KQ-01";"TCGA-2F-A9KR-01";"TCGA-4Z-AA7O-01";"TCGA-4Z-AA7S-01";"TCGA-4Z-AA7Y-01";"TCGA-4Z-AA80-01";"TCGA-4Z-AA83-01";"TCGA-4Z-AA89-01";"TCGA-BT-A20N-01";"TCGA-BT-A20P-01";"TCGA-BT-A42C-01";"TCGA-CF-A1HR-01";"TCGA-CF-A3MF-01";"TCGA-CF-A3MG-01";"TCGA-CF-A3MH-01";"TCGA-CF-A3MI-01";"TCGA-CF-A47S-01";"TCGA-CF-A47T-01";"TCGA-CF-A47V-01";"TCGA-CF-A47W-01";"TCGA-CF-A47X-01";"TCGA-CF-A47Y-01";"TCGA-CF-A5U8-01";"TCGA-CF-A5UA-01";"TCGA-CF-A8HX-01";"TCGA-CF-A8HY-01";"TCGA-CF-A9FF-01";"TCGA-CF-A9FH-01";"TCGA-CF-A9FM-01";"TCGA-CU-A3QU-01";"TCGA-CU-A3YL-01";"TCGA-CU-A5W6-01";"TCGA-DK-A1AA-01";"TCGA-DK-A1AG-01";"TCGA-DK-A3IS-01";"TCGA-DK-A3IV-01";"TCGA-DK-A3X1-01";"TCGA-DK-A3X2-01";"TCGA-DK-A6AV-01";"TCGA-DK-A6AW-01";"TCGA-DK-A6B0-01";"TCGA-DK-A6B1-01";"TCGA-DK-A6B6-01";"TCGA-DK-AA6P-01";"TCGA-DK-AA6U-01";"TCGA-DK-AA71-01";"TCGA-DK-AA75-01";"TCGA-DK-AA76-01";"TCGA-DK-AA77-01";"TCGA-E5-A4TZ-01";"TCGA-E5-A4U1-01";"TCGA-E7-A3Y1-01";"TCGA-E7-A4IJ-01";"TCGA-E7-A4XJ-01";"TCGA-E7-A519-01";"TCGA-E7-A541-01";"TCGA-E7-A5KE-01";"TCGA-E7-A5KF-01";"TCGA-E7-A677-01";"TCGA-E7-A678-01";"TCGA-E7-A6ME-01";"TCGA-E7-A6MF-01";"TCGA-E7-A7DU-01";"TCGA-E7-A7PW-01";"TCGA-E7-A8O7-01";"TCGA-FD-A3NA-01";"TCGA-FD-A43X-01";"TCGA-FD-A5BV-01";"TCGA-FD-A6TE-01";"TCGA-FJ-A3Z9-01";"TCGA-FJ-A3ZE-01";"TCGA-FJ-A3ZF-01";"TCGA-FT-A3EE-01";"TCGA-G2-A2EK-01";"TCGA-G2-A3IE-01";"TCGA-G2-A3VY-01";"TCGA-G2-AA3B-01";"TCGA-G2-AA3D-01";"TCGA-G2-AA3F-01";"TCGA-GC-A3BM-01";"TCGA-GC-A3RB-01";"TCGA-GC-A3RD-01";"TCGA-GC-A4ZW-01";"TCGA-GD-A3OQ-01";"TCGA-GD-A6C6-01";"TCGA-GD-A76B-01";"TCGA-GU-A42P-01";"TCGA-GU-A42R-01";"TCGA-GU-A763-01";"TCGA-GV-A3JW-01";"TCGA-GV-A3JX-01";"TCGA-GV-A3QF-01";"TCGA-GV-A3QH-01";"TCGA-GV-A3QI-01";"TCGA-GV-A3QK-01";"TCGA-GV-A40G-01";"TCGA-GV-A6ZA-01";"TCGA-H4-A2HO-01";"TCGA-H4-A2HQ-01";"TCGA-HQ-A2OE-01";"TCGA-HQ-A2OF-01";"TCGA-KQ-A41N-01";"TCGA-KQ-A41O-01";"TCGA-KQ-A41Q-01";"TCGA-KQ-A41R-01";"TCGA-LT-A5Z6-01";"TCGA-LT-A8JT-01";"TCGA-MV-A51V-01";"TCGA-S5-AA26-01";"TCGA-UY-A9PA-01";"TCGA-XF-A8HB-01";"TCGA-XF-A8HC-01";"TCGA-XF-A8HG-01";"TCGA-XF-A8HI-01";"TCGA-XF-A9SH-01";"TCGA-XF-AAML-01";"TCGA-XF-AAMQ-01";"TCGA-XF-AAN1-01";"TCGA-YC-A89H-01";"TCGA-YF-AA3L-01";"TCGA-YF-AA3M-01";"TCGA-ZF-A9R2-01";"TCGA-ZF-A9R3-01";"TCGA-ZF-A9R4-01";"TCGA-ZF-A9R5-01";"TCGA-ZF-A9R7-01";"TCGA-ZF-A9RE-01";"TCGA-ZF-A9RL-01";"TCGA-ZF-A9RM-01";"TCGA-ZF-AA4T-01";"TCGA-ZF-AA4U-01";"TCGA-ZF-AA4X-01";"TCGA-ZF-AA5N-01"
"ZNF615";0;0;0.000925666187807927;0;0.00599150716948215;0;0;0;0.00319422193361274;0.00240534141262541;0.00333583214993481;0;0;0;0.000428855048518761;0;0;0;0;0;0;0.000888951072164863;0;0.00380298023716496;0;0;0;0;0;0.0106641272954196;0;0;0.000196405156235845;0;0;0;0.00552611787859171;0;0;0;0;0.00988994002352086;0;0.00140250010289818;0.000903322267702923;0;0;0;0;0;0;0.000392326736205702;0;0.000814847741326603;0;0;0;0;0.0040649112375183;0;0;0;0;0.00210591881934964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00307687028126161;0.00165562695939917;0;0;0.0093797826453455;0;0;0;0;0.00146707455431901;0.0022107273863267;0;0;0.00177110408202202;0;0.000473653488290659;0;0.00239367572944829;0;0;0;0.00249773563982458;0;0;0;0.0120958339669993;0;0;0.00273167499159646;0;0;0.000246563915198531;0;0;0;0;0.004399342959434;0.00345159346678321;0;0;0;0;0;0;0;0.00830833396712902;0;0;0;0.000755624760699504;0.00303429443562674;0.000572752097571304;0.00852453257163677;0;0;0
"ZNF160";0.000278344417003678;0.000113165235720992;0;0;0;0;0.00147911434447818;0.000717012040760437;0;0;0.00057120541259765;0.000240308518868959;4.87583482114299e-07;0;8.13193172772508e-05;9.74735927228676e-05;0.000441862056299526;0;0.000730934719243353;0;0;0.000574813450953524;0.000303850705137342;0.000494794811655759;0;4.48618909768217e-05;0;0.000119265271052224;0.000214996132629542;0.000508865649268936;0.00114221731568333;0.000380651793300945;0;0;0.000366334599768736;0;0;0;0;0;0.00198195495835858;0;0.00098146317293226;0.000418244299554678;0.000910726060749768;0;0;0.00134735820752085;0;0;0;0.000328649336279655;0;0;0;0.00222950546990053;0;0;0.000110900173307148;0.00074630088602783;0;0.00032316068032232;0.00132624504287602;0.000722733101101668;0.000228065619775202;0.0009555982624853;0;0.000273003503110447;0;0;0;0.00131187749180844;0;0;0;0.000418573704015546;0.000342753100987897;0;0;0;0.00020282339215019;0;0;0;0;0;0;0.000840708866191217;0;0;0;0;0;0.000108858283391087;0.000383120750106156;0;0;0;0.000323775817591894;0;0.000421666363255383;0;0;0;0.00136735352592314;6.14744044212571e-05;0;0.0005783184748537;0.000756150619864973;0.000172516055781282;0.000223600261005796;0.000448272855006542;0;0.00082951519972459;0.000126168439718885;0.000614193781990057;0;0;0;0;0;0;0.00105105345704273;0;0.000895250071986563;0;0;0.000424545276836013;0;0.000303613261918781;0;0.000414709416210706;0.00126174856139865;0
"ZNF347";0;0.000927281689287467;0.000881369553398594;0;0.0010644618786914;0.00171301098806688;0.000552062671177711;0.00198687389533094;0.000545607354969941;0.00109344744985354;0.000781151503229986;0;0.000610214663818152;0.0013778415361095;0;0.000583604267434549;0.000917599797321719;0.00137295159626985;0.000615419328715667;0.00212560754875224;0;0.000465498877326755;0.000343787326056645;0.000387594765925964;0;0.00152113726262087;0;0.000674533041474848;0.000152685222924694;0.00143064423669321;0.000201941989649943;0;0;0.00556933866774093;0;0;0;0.000164291175070832;0.000636371387227878;0;0;0.00101242125247288;0;0.000825492391159461;0;0.00165987506010782;0;5.2677346650201e-05;0.000816016870057226;0.00152212759169563;0.0015939922245642;0.000605857380908394;0.000460905414531061;0;0.00121352616284682;0;0.00203459575991619;0;0.000129365234706109;0;0.00161916905919564;0.000521471821268993;0.0015217620466879;0;0;0.00137886050253069;0;9.51297812864875e-05;0;5.0668861780722e-05;0;0.00209558957043055;0.00361191767917431;0.00203808489510347;0.000857936605740518;0;0;0;0;0.00191772766589707;0;0;0;0;0.00124611948634897;0;0.000493681533482168;0.000441377838732032;0;0;0;0.000562930809812793;0;0;0;0.000332865654224269;0;0;0.00171514918563693;0;0.0007365357378144;0.00244059872651898;0;0.00182197799660336;0.000432714705705536;0.000562411442679993;0.00121464282803129;0;0.000798431316991516;0;7.51068683239921e-05;0.000929699371090042;0;0.00142828555028103;0.000275297692101575;0;0;0.000572637456807351;0.000498330646765283;0.000237348320749174;0;0.00121296926622013;0;0.000402616524941082;0.000448311423255382;0.00135901966915845;0;0.000649869832783521;0;4.95094510369988e-05;0.00160965792861066;0.00100172337341173;0;0
"ZNF563";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000303115576473299;0.000108241690454388;0;0;0;0;0;0;0;0;0.000355833925959615;0;0.000467911184124853;0;0;0;0;0;0;0;8.27006060112831e-05;5.3929114082229e-05;0.000326562614778219;0;0;0.000249422438785205;0;0;0;0;0;0;0.000177835409398934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000144234063604947;0;0;0;0;0;0;0;0;0;0;0;0;1.8001154333388e-05;0;0;5.39452805231847e-05;0;0;0.00070658855889193;0;0;0;0;0;0;0;0;0;0.000134107218675057;0;0;0.000225109386623119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ZNF442";0.000783056434297166;0.000494217142278177;0;0.000900575529667749;0.000451141817876073;0;0;0.00156777498218745;0.0010288433292915;0.00035519208786396;9.61492932991257e-05;0;0.000326577223487528;0.00277691247814179;0;0;0;0.000157291796732154;0;0.00121844769822093;0.00319026119854421;0.000228058115443642;0;0.000449820445025929;0.000981530100461258;0.000266517860929776;0;0.00110488139603541;0.000548388099471304;0.00168925497961595;0.00073938245721678;0.00107444097170469;0.000622695488789547;0;0;0;0.000653768729144149;0.000983427905901542;0;0;0;0.00011044985610068;0;5.15626631459914e-05;0;0;0;0;0.00317836652764172;0;0.0010957434777727;0;0;0.000615117008820531;0;0.00166836862019431;0;0.00100713528859765;0.00115733052199674;0;0.0015194320382316;0.000944745546330901;0.00334605259315653;0;0;0;0.000706078729218394;0.000464679184482702;0.000121333355521317;0.00170604189405459;0.000797257027144465;0;0;0;0.000763758673023662;0.00121508240266714;0;0;0.000608521842089906;0;0;0;0.00325890170954633;0;0;0.00184067949950421;0.00139209202058642;0.000110516107273425;0.00151244874488465;0.0040937192977084;0.000573827766393008;0.000689332572994454;0;0;0.0018798827796267;0.000883573345535196;0;0.00256508155267827;0;0.000655802026599195;0;0.00028887812168831;0.0024344388629806;0;0.00103202241060062;0.000518514288349607;0;0.000744880828671606;0;0;0;0.000932738784214714;0;0;0.000211523488312361;0;0.000980731653471092;0;0.000281579852303007;0.00199094392616866;0.00192458132936031;0;0.000346190215299078;0.0031872369685872;0;0;0.00194392369429298;0;0.00184639042461139;0.00153814517076286;0.000489356724326227;0;0.00119131370829056;0.00161221775844166
"ZNF582";6.85041738980807e-05;0.000222708731193926;0;0.000288803788141619;0.00083987243496967;0;0;0.00190569420596044;6.58642335741258e-05;0.000500109780467427;0.000200019361165935;0;0.000199451457398983;0.000231350252794172;0;0;0.000207296312790019;0;0;0.000314937084176218;0.000310637875289449;0;0.000353114460493096;0;0;0.000371472328645847;0.000150937226900801;0.00108481291520182;0.000247080994449764;0.00157255760764832;0;0;0;0.000738462755187445;0;0.000537928834829411;8.53822493916405e-05;2.5942381942511e-06;0.00183164737812423;0;0.000793299847306512;0;0;0;0.000164576098002168;0;0.000286015479568432;0.00122492016668505;0;0.00153684055085236;0.000174465723007796;0.000278873890800094;0.00136838754145293;0;0;0.000326165987117758;0.000812067172765793;0;0;0;0.000646531312438846;0;0.00224422938589143;0.000672114160509695;0.000780013967108126;0.00023127340074065;0.000162814536786324;5.33903717837111e-05;0;0;0.000634653415757392;0;0.00065228678817765;0.00115658789830342;0;0.000460328277708731;0.000567576641254895;0;0.000381524976970325;0.000418461499243557;0;0;0;0.00116395532813798;0;0;0.000462073232333662;0;0;0;0;6.48937925882376e-05;0.000701379792973085;0;0;0.000587028825057232;0;0.000623384860998481;0.000350850384633099;0.000291825034015849;0.000782728354869799;0;0.000156440107705798;0;0.00102965961549763;0;0.00110537882813408;0.000627845023370765;0.000805704213935358;0;0;0;0;0;0;0;0;0.00100264057048442;0.000143981113626487;0;0;0;0;0;0;0.000320886788268874;0;0;0.00085144836189936;0.00111672017794465;0.00115552395799507;0;0.00103086059153231;0
"ZNF677";0;0;0;0;0;0;0;0;0;0;0;0;4.24197280837848e-05;0;0;0;0;0;0;0;0;0;0.00027271210184661;0;0.000508000242295433;0;0;0;3.74673682619063e-05;0;0;0;0;0.000684135674187183;6.21615142621186e-05;0;0;0.000190096991200849;0;0;0.000208546260934262;0;0.000483461008751761;0;0.00027579170308287;0;0;0;0.000293933887015759;0;0;0;0;1.61824229109193e-05;0.000953280099356337;0;0;0;0;0.000191597286977058;0;0;0;0;0;0;0;0;0;0;0;0;0;3.53559613554712e-05;0;0;5.0141032463129e-05;0;0;0;0;0;0;0;0;0;0;0;0.000381164659870999;0;0;0.000114882104057594;0;0;0;0;0;0.000198653299920834;0;0;0;0;0;0;0;0;0;0;0;0;1.60018580006624e-05;0;0;0;0;0;0;0;0;0;0;0;0.000638469595161614;0;0;0;0;0;0.000106764748446383;0;0;0;0.000132811294897355;0.000299724920145172
"ZFP28";0;0;0;0.000830101230445777;0.00120276660971993;0;0;0.0061933643034533;0.00168219523089398;0.0017383521156079;0.00109681334208363;0.00316130410548539;0.00139881381138168;0.0125318180293132;0;0.00251425674280669;0.00154853566264189;0.00308511378971422;0.00453715544842055;0.00401365363996041;0.00493365336377486;0;0.00111801922390104;0.00306833327082644;0;0.00204035257032597;0.00664460662934769;0;0.00171677104798706;0.00064194189249446;0;0;0;0.0108551198217873;0;0;0.00130814157414175;0.00578549200596014;0;0.00408581506071391;0.000660377570864359;0;0;0;0;0;0.00145533200768752;0.00133825891889216;0.00169529493810939;0;0.00234624522724195;0;0.000898378244683394;0;0;0.010167612041677;0;0;0.00635031642715578;0.000822720256167701;0.00850808063912061;0;0.00949779203100311;0.00192873478175937;0;0;0.00141939951202651;0.00317169600933169;0;0;0;0.00194542059551813;0;0;0;0.00240970529976509;0.000198836787201253;0.00275034386190216;0.000459662489994523;0.0016175736426776;0;0.00478408285126655;0.0037270516823257;0.0104601998560009;0.00666965488224091;0;0;0;0;0;0;0.00109737559340332;0;0;0;0.00175481639612307;0;0.000109492449948861;0.00982987615686959;0;2.26562323330028e-05;0;0.00989043773657978;0;0.00427235330641369;0;0;0.000589360074913429;0;0;0;0;0;0;0.00283962954521453;0.0032600684385004;0;0;0.000616235947854391;0;0.0140777513488616;0;0;0;0;0;0;0;3.74422421284202e-05;0;0.00221616375160141;0;0;0
"ZNF471";0;0;0;0;0.00149100645519646;0;0;0.00464650127996453;0;0;0.000239504982535015;0;0.00165765991743849;0;0;0;0;1.30681035468468e-05;0.000847458896731207;0;0.00056617085380732;0;0;0;0;0;0.00101184318664159;0.000959235174394853;0;0;0;0;0;0.000506450123039676;0;0.00135098145373223;0.00103541350731195;0.000134640910467381;0;0;0;0;0;0;0;0;0.000751288938808289;0;0.000274121260511946;0;0;0;0.00366144406066223;0;0;0.000900514865060698;0;0;0;0.00108898032258923;0.000545411175956982;4.91975084140907e-05;0.000998988069963584;0.00247135893769146;0;0;0;0;0;0;0.000146967066571215;0;0.000478882953441222;0;0;0;0;0.000228625696001859;0;0.000798661813287419;0.00102958726091156;0;0;0.000860661465193344;0.000226642359265409;0;0;0;0;0;0;0.000703703595024813;0;0;0;0.000156503515379732;0;0;0;0;0.00215897603491409;0;0.00103061093428902;0;0.0028338488337626;0;0.00191578329684663;0.000532660526251368;0;0;7.00677860718961e-05;0;0;0;0;0;0;0;0;0;0;0;0;0.000566138760893546;0;0;0;0;0.00170288100885422;0;0.00390569281247071;0;0.000753663181946994;0
"ZNF71";0.000376349845147336;0.000416950786482204;0;0.0003040793716437;0;0;0.000623776488716932;0;2.95907715539332e-05;0.00028807250761057;0.000224241681200492;0;0;0.00021246556050441;0.000458938856971147;0.00018383797424224;0.000615252343934821;0.000138847217732242;0;0;0.000196611110748109;0.000454918064686573;0.000122691478572405;0.000199640588536465;0.00063840238167942;0.000401177962873426;0.000151550521943909;0.000472335468021274;0.000126929153995511;0.00123215479552585;0;2.81771045066097e-05;0;7.16669831777998e-05;0;0;0.000288424642754559;0;0.00126683098651989;0;0.000575298945475514;0.000345410887930479;0.00089264986934239;0.000370614431776916;0.000237153240480222;0.000513792632601276;0;0.000421040885129948;0.000170826574210868;0.000373278309722731;0.000606588280395185;0.000525365972173113;0;0;0.00056647244599259;0.000242357135935029;0.000136856749348164;0;0;0;9.2919494372311e-05;0;0.000740623418797742;0;0;0.000918934358536789;0.000380514104241604;0;2.47772002407322e-05;0.000237949977753099;0;0.000688209294686816;0.00042870855207553;0.000387130220926142;0.000607413494797759;0.000307683371511118;7.18746256629758e-05;0;7.76315072616928e-05;0.000167490246460821;0;0;0;0;0;0;0.000508058449403789;4.00648120627819e-06;0.000342700402592526;0.000792530714495578;0;0.000296285889166531;0.00100809723021867;0.000290392536877173;0.000706771756091836;0.000253446798584631;0;0;4.75629336343726e-05;0.00047300577997707;8.76761607273729e-06;0;0.000381636104823684;0.000253757523464028;0.000327756613054129;0;0;0.000307426732271439;0.000522680994302847;0;0;0;0;0.000847587891159893;0;0.000118763977316433;0;0.000270556547807418;0.00019385977370499;0.000329670160340912;0;0;0.000133878482827342;0;0;0.000152734967625427;0.000610004169022489;0;0;3.38482033125874e-05;0;0.000173679756013348;0.000504073995236712;0.000413455028771534
"ZNF417";0.000924653914340185;0.000904177777477796;0;0.0018017458531597;0.00108220088611346;0;0.00237139540707409;0.0058613108448899;0;0.00195502925261452;0.000523217063775582;0.00105220235963793;9.81141692511556e-05;0.00387774763068299;0;0;0.00233110600789726;0.000958554931429222;0;0.00279750535401554;0.00205779504650557;0;0.00196926808700264;0;0;0.00389381607523632;0;0.002605903594329;0;0.0016253381435925;0;0.000143639421708736;0.00103334921758628;0.00540592040072046;0;0;0;0;0.00450960220058239;0.0023959884424634;0;0;0.00198691603203942;0.000890630101345747;0.00220412700078054;0;0.000274720735101571;0.00359158432036875;0.00525452077937283;0.00158043596018978;0;0.00132111472320418;0.00176411446952418;0;0;0.000225065728203457;0;0;0.000890957745307355;0;0.00378356108878032;0;0.00329529395548261;0;0.00140921217826591;0;0.000237064964892427;0.00138696088930958;0;0.00151498159131328;0.0021659579675227;0.00135982472915261;0;0.00204622623693161;0.00313325955421347;0;0.000913081109644149;0.001063384507151;0;0.00157090447065166;0;0.00128576466460481;0;0.00354011575846005;0.00386276926180653;0;0;0;0;0;0;0.00112964684499489;0;0.000842522722361766;0;0.00182073030513786;0;0.00347943704426921;0.00376246907155246;0;0;0.00413014460879117;0.00356835386286809;0.00173984682855932;0.00418429650398632;0.000915043236078487;0.000538539930005986;0.0019815567434131;0.00188587838250674;0;0.000664115414314193;0.00397605272247604;0;0.0024275007730246;4.03454567309088e-05;0.00138740865068054;0.00219125567562881;0.00200325424361851;0.00148484311586252;0;0;0.00157464189121465;0;0;0;0.00030633279284188;0.000154367629717278;0.00272818396941596;0.000343018032986122;0;0.0010347491601706;0;0.00200362597863541;0
"ZNF304";0.000998064690582445;0.0021965776926412;0;0;0;0.00321821289844087;0.00182293802045133;0.00272113233937664;0.000944139146636644;0.00144887152193878;0;0;0;0;0;0;0.00372093042133514;0.000293428895264944;0.000584785524863661;0.00490211750266103;0;0;0;0.00234267118221982;0;0;0;0;0;0.0033865211585545;0;0.00104986545261075;0;0.00614283366112127;0;0.000799041388426996;0;0;0.00164200766181035;8.36495449275805e-05;0;0;8.71112390740589e-06;0.00219652400624985;0;0.00415216960123672;0;0;0;0;0;0;0.00387339762324998;0;0;0;0;0;0.00050655072844876;0;0.00400746020682034;0;0;0;0.00044875788979692;0;0;0.00118569981524683;0;0.00279337242234302;0;0.00158146831447242;0;0;0.00141673980307451;0.000387973048626221;0.000757936785685691;0.00112962694616226;0;0.000486149696248651;0;0;0;0;0.00157531752351609;0;0;0;0;0;0;0.00024009860072052;0;0;0;0;0;0.0011759892538891;0.00306745312857803;0;0;0.00323975268324769;0;0;0.00162149442858917;0.00152029165078264;0.000980498676718094;0.000171543918597184;0.00191976139862732;0;0;0;0;0.00245430390513451;3.60185623672295e-05;5.98814456620819e-05;0;0.00304536772926402;0.000915061842869103;0;0;0;0;0;0;0;0;0.00418872807115412;0;0;0;0.00434158773463645;9.02161319437611e-05;0
"ZNF550";0;0;0;0.000225915595243818;0;0;0;0;0;0;0;7.578911182905e-06;0.000332148870168661;0;0;0;0;0.000370139549875052;0.000450257394658756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.95303999299238e-05;0;0;0;0;0;0;0;0;0.000485109848159884;0;0;0.000997215832276951;0.0041501338262521;0.000767486034613262;0.000301165903598392;0;0;0;4.18331278239473e-05;0.00164446337721868;0;0;0;0;0;0;0.000503319621299743;0;0;0.00194336664692016;0;0.000213040512187294;0;0;0;0.000437408966809889;0;0;0.000353020632015147;0;0;0.000479733470177569;0;0;0;0;0;0;0.00128465661346007;0;0;0;0;0;0;0;0;0;0;0;0;0.000521995243135928;0;0;0;0.00242147435719031;0;0;0;0;0;0.000710414205143304;0;0.000225699696053047;3.42631174482081e-05;0.000170879274448242;0;0;0;0.000346455054150972;0;0;0.000121151356319506;0;0;0;0;0;0;0;0;0;0.000128805675884415;0;0;0;0;0
"ZNF134";0.00171283989906613;0.00199149101412739;0;0;0.00321740112578565;0;0;0.00657689867289648;0.00207079999825185;0.00198351679046703;0;0;0.00219726163303533;0.00247660029344805;0;0.000454307727990683;0.0029998391013836;0.00378950284717347;0.00284069139425605;0.00309703078415176;0.00493978174464932;0.00118864138668067;0.00315179200148232;0;0;0;0;0;0;0.00356142137011793;0;0;0.00167352465403998;0.005590248805604;0;0;0;0.00138216230112152;0.00456060795084502;0.00288095015703169;0;0.00146888928842074;0.00389299487459943;0;0.000996116232801379;0.00327148287533793;0.00183058362743063;0;0;0.00160871170106031;5.79341776873739e-05;0;0;0;0;0;0;0.00334549111993354;0;0;0.00457133246687893;0;0.000448195780569541;0;0.00257967363806476;0;0;0.00174674434395474;0;0;0.00218326144381451;0;0.00883587102116486;0;0.00230791517201637;0.00101774333009321;0.00223272969915241;0.000274684537996588;0.00143654692091243;0.00264923846947962;0;0.00164514217904129;0.00156035285301942;0.00055117160217437;0.00245093194192775;0.00203206495644738;0.0030081470117558;0;0;0;0;0;0;0.00165473603688784;0.000993263998742518;0.000900447225990016;0;0.0031043530476539;0.00388512472787015;0;0.00155578124751439;0.0042754090702129;0.00361904401714886;0.00113774015317933;0.00105411332146117;7.61347927747291e-05;0.000389860166524166;0.000366383086690416;0.00240917977020087;0;0;0;0;0.00415007627018964;0.00117761269812584;0.00261019090485368;0.000141694142601452;0.00130240790314906;0.00119929789948068;0;0.00486147943654886;0.000153018004614026;0;0;0;0.00118023478681191;0;0.00482519353204211;0;0.00225173826803215;0.000725357992053363;0.000479204747549159;0.00277946348146499;0
"ZNF225";0;0;0;0.000716574210537062;0;0;0;0.00700176372721752;0;0.000916093495642105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000965494580215331;0;0;0.00230298194888939;0;0.00294930794464697;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00141470690702728;0;0;0;0.000818611538880602;0.000556231626685901;0;0;0;6.1662063864819e-05;0;0.000571488590505921;0;0;0;0;0;0.000261231503719366;0.00168859285604373;0;0;0;0;0;0.00178287766381282;0;0;0;0.00037152262653141;0;0;0;0;0;0;0;0;0;0;0;0.00042603975921605;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000322855970546047;0;0;0;0;0;0.00118684782540715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ZNF416";0;0.000552225611848939;0;0.00447159837661038;0.00137039430397133;0;0.000867974507143244;0.00619529513302602;0.000248611093514099;0.000735449629626979;0.00292776448234846;0.000967228695320345;0;0.00870360066561001;0;0.000109987093386603;0.00184644292827043;0;0;0.000958407393958007;0.00268079853065322;0.00132809342270179;0.000958825939201863;0;0.000218336660594722;0.00908661779898637;0.000314593664342976;0.00701827645530249;0;0.00201819399018523;0;0.000190453510034943;0.000477553177395549;0.00248857776009305;0;0;0;0;0.00277742531778692;0.00116024094963588;7.26674707975143e-05;0.00125110326704772;0.000752557598294138;0;0.00287041154539079;0;0.000583741186090981;0;0.00357651507819984;0.00192643681788724;0.000826580913844684;0.00958865972394401;0;0.00136373596847198;0;0.0054833748727755;0;0.000397592915300411;0.000658052827202596;0;0.00189499049244875;0.00245209726052487;0.00454432024244853;0;0.00106112012848447;0.00116052864473135;0.000454244306339691;0.00123985830783362;0.000203605517427386;0;0.00104255870847084;0.000503493726236552;0.00177540398073343;0;0;0;0.0012227586400362;0.00114385856082655;0.000861188497194538;0.00113948488603157;0;0.00144668713805088;0.00141072152691754;0.00024316785585879;0.0021258394882503;0.000911924373539813;0.00131052347116009;0.000589295571544026;0;0.00214475732324575;0;0.00162803880930111;0;0.000774995854177041;0.000446209566415578;0;0.000373001143161323;0.000515179296468182;0.00331772799712146;0.0015652326533683;0;0.000540065350812349;0.0030876929900261;0.000883824894309063;0.00390476978858263;0;0.00194269997030701;0.00151853741596457;0.00030317381467125;0.00195743492683307;0;0.000928646004102217;0;0.0017520976733509;0.00124748659705526;0.00101290650479385;0.00112065365989524;0;0;0.000618743996813157;0.00210860443955646;0.00174097163961473;0;0;0;0.00188425967887939;0;0;0.000828721907298512;0.00167009100604228;0.00169014382351336;0.000746898153456232;0.00256398096905808;0
"ZNF264";0;0.000115791529254784;0.000228882045523035;0;0;4.14951086876237e-05;0;0;0;0;0;9.26614893004278e-05;0.000370445149423379;0;0.000152019257817621;0;0.000378497820957083;0.000176738148692523;0;0.000162488011837119;2.40152985544571e-05;0.000218721690165685;0;0;0;0;0;0.00045459714327436;0;0;3.79420585259883e-05;0.000427606180195766;0.000359917276997923;0;0;0.000199878663669963;0;0;0.00154519965844351;0;0.00011366912878485;0;0.000506406555301458;0;0.000135767218025598;0;0.000284022522057967;0;0;0;0.000517147129001039;5.96921781816918e-05;0.000285732549310484;0;0.000342177591924342;0.00109033322053791;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000119614878414821;4.56567479257883e-05;0.000238427262901567;0;0;0;0;0.00028813110426801;7.33890519447207e-05;0;0;0.000116378628941517;0;0;6.46296427965404e-05;0;0;0;0;0;0.000594348207494461;0;0;0;0;0;0;0;0;0;0;0.000651721243512226;0.000123760819828855;0.000283403737238676;0;0.00147815354628194;0;0;0;0;0.000182686327572174;0;0;0;0;0;0;0;5.73852548482739e-05;0;4.82922271097838e-05;0.000777816804614308;0;0;0;6.77158361598332e-05;0;0;0;0;0.000268892426239029;0;0.000141915032197074;0.00180994135651673;0
