 TCGA-4Z-AA7R-01, TCGA-BL-A3JM-01, TCGA-BT-A0S7-01, TCGA-BT-A2LA-01, TCGA-C4-A0EZ-01, TCGA-DK-AA6W-01, TCGA-FJ-A871-01, TCGA-G2-A2EL-01, TCGA-GD-A3OS-01, TCGA-GV-A3JZ-01, TCGA-K4-A3WV-01, TCGA-XF-A9ST-01, TCGA-XF-A9T2-01, TCGA-XF-AAMG-01, TCGA-XF-AAMH-01, TCGA-XF-AAN7-01, TCGA-YC-A9TC-01, TCGA-ZF-AA4R-01
MARCH6,0.007940809872519458,0.008687110450204863,0.008508817697013048,0.008147680813931687,0.00851738683420771,0.007995145208246911,0.004845214974966486,0.005638111114874658,0.008147434561750733,0.008147352650909531,0.008147509993576716,0.008413310506245228,0.008151361671656955,0.008037072932627327,0.0031635678570229933,0.008147592829307987,0.007909218005823596,0.008147523597014683
PALB2,0.008333013941410661,0.007059108690366684,0.008213414750240192,0.0075584920684416725,0.006989333047412768,0.007299764483524273,0.003285631117679829,0.002773152977689651,0.0032588928814408563,0.00908425719619679,0.005580336810608858,0.009474343345762637,0.00732585350822532,0.009205622316887865,0.0024535798332972047,0.008197664026177479,0.006695391150573332,0.004198914948415459
CYP4F12,0.0021913756319025994,0.03348251499703162,0.14135916022988626,0.00864497402146782,0.0437843610466241,0.004291919960816926,0.005609246806055479,0.0025285181903591286,0.0025677020661134435,0.0011599435745487912,0.005189023227501965,0.025821843921537052,0.004577090302416586,0.0019682414044197905,0.0032724274597269514,0.05306199011022407,0.009215831688731847,0.010655181343023117
MARCH1,0.00792615530977287,0.007975690027397661,0.00814698460934346,0.0081949101231569,0.008142228035270009,0.008004869462720625,0.007652950242455073,0.00814750156073984,0.007545761666117238,0.008147380713711285,0.008142381035586272,0.006971673694943703,0.008144601432515849,0.008147274235169179,0.007835619676878182,0.008152563178994411,0.008146259650150355,0.008206932783046994
LSM7,0.005303226826581989,0.007745024044558836,0.008140689836939614,0.008135099238438265,0.008133451765665206,0.008897932611790872,0.010052294433909424,0.007342761133988991,0.007092130353554009,0.007834294655052365,0.0028591920205559276,0.002967661262507751,0.008473880066568448,0.00815121609880982,0.002562880075143206,0.008141497280857496,0.009067083600677426,0.004061845452252179
NF1,0.0049212399602476965,0.004780704025419796,0.007254709553249773,0.008157113679089821,0.004658053620757039,0.008089832209557519,0.002775632719455985,0.004347929516058488,0.008148454527766363,0.008145353053528306,0.008154826978883149,0.007035013438300539,0.008122638428912013,0.008186676424404647,0.003474925192636228,0.008985743164508838,0.006081038751396693,0.008176409886262921
TADA1,0.005324342614389623,0.007415333309799058,0.008524618691317657,0.004294337912198824,0.00717071087869804,0.004537601450235302,0.002753359601775849,0.003985918405672823,0.007173234873428029,0.008640413710071085,0.006952113247115836,0.0077780370431265984,0.006513959024010218,0.007196560091075842,0.0034793848289864514,0.010864961478902759,0.005347189075552511,0.005453941686854029
TDRD10,0.0041459261081003805,0.012766541352577666,0.01370942301995598,0.003925025478559741,0.0035087193377280573,0.009916060542663573,0.004343734505822057,0.005709205472652109,0.003159246139322983,0.00522844031151861,0.04678672797807352,0.00431121747348554,0.013726920096705224,0.00848656611673845,0.007547344238992159,0.012904823123605526,0.004282068685383475,0.008757032269282513
FAM26F,0.009035060143389482,0.007885234295677076,0.008147757773978274,0.008160489273133252,0.008147273161622937,0.008045449170689525,0.008127890701877775,0.009540898455113035,0.0059864532066090876,0.008147516509615068,0.00815472126986571,0.003282580783450207,0.008147880845545906,0.00814746101284575,0.006861864142141103,0.008147956880399824,0.00817053519566891,0.00840876140528114
NES,0.007685859720760807,0.008274721545802275,0.007976774043162754,0.00918514720334874,0.008149035641388951,0.00829301483905203,0.026252289434911567,0.0029928602475695646,0.007055310381627117,0.008290032983102954,0.0028316375181425576,0.005413781510081735,0.006067635533355553,0.0071706062771147066,0.00827458339282492,0.003761998075998736,0.006721249889744433,0.006079570284297207
BNC2,0.0077934423302691205,0.00814750337076278,0.00813912192984328,0.008149415374769377,0.008147490137865185,0.008147595997677578,0.008148923548169058,0.0076905679388526585,0.006228218609080223,0.008149719579685988,0.008073945883480033,0.006981836146025767,0.008151775998828758,0.008148717367652318,0.008124282864703602,0.008146014882359508,0.008147986903000032,0.006999731190361649
C19orf60,0.007591688477081896,0.005052461371118757,0.00451064811277882,0.005378090314187362,0.007588032890299756,0.0081987093063241,0.008103694506105045,0.0038365040167135885,0.008147430870382628,0.007500232029104319,0.008137293331273835,0.008147501698003014,0.008149459125341145,0.008085932219730219,0.0024385229979734025,0.0075137408306199215,0.003385954619013278,0.008144443743479638
TREM2,0.007701966957490257,0.008141747864591329,0.008148737058395313,0.008148614673228244,0.008138254818472617,0.008147306655510524,0.008147515212661086,0.006589337637131584,0.007421627595254141,0.008147502084092508,0.008145997226099341,0.007605862188948046,0.008004869881046286,0.00814758833923106,0.008147499680078664,0.008147501730037553,0.008148070489129055,0.008098085519914873
TREM1,0.00284148443077256,0.015178057381473134,0.004546021720514297,0.0028159714198840646,8.18817120238007E-4,0.006010545565663347,0.0072601282674607266,0.0011326576720188507,0.0032886285930323143,0.005160143826222024,0.028893210437920498,0.01690353635028901,0.006687491042139726,0.015863754785459604,0.007913392244192116,0.014766504697724952,0.0038809772764390156,0.0043527805760875645
C19orf66,0.007685603139858525,0.01229335246331049,0.008383449536173895,0.006111483153314142,0.004360536752394071,0.006389631334206961,0.007645025145696709,0.005986103217157925,0.0036806404836022284,0.008504318819504128,0.006304736925410871,0.0022162904392445974,0.008025549848591907,0.005259426303814104,0.010819464674864996,0.007975123251158973,0.006037652510037719,0.004325974410049785
ELF1_TF,0.008388250936219555,0.008149435680038841,0.0075389706556778955,0.008138298003754091,0.008145146739095494,0.00807589720797659,0.00616449222193739,0.008088589649940171,0.00814787360162629,0.008145060512022847,0.00815768283319886,0.008200225089550298,0.008152895028241196,0.008090314939075053,0.005806685479140482,0.008178460414129163,0.007313899402420238,0.008145396349795024
RPL7A,0.005468805766662044,0.0035501612155092663,0.002785626131187648,0.00789377051758524,0.0044325473325911215,0.0075150080772791675,0.006099727806280695,0.007439270966118353,0.004932917194242858,0.00509862383530914,0.003438830495801579,0.005398174677764001,0.0033686722317369305,0.005380078243003885,0.0037749865777357613,0.006616528499860908,0.0035742389335693477,0.003368509360900534
SGCD,0.007997233084754776,0.00814748169899184,0.00814743455504413,0.007931372387481195,0.008147565572212051,0.008147546443198922,0.008147519176245942,0.008095831391313717,0.0065636827459858,0.00816894122331474,0.008022170650186953,0.006295342452600746,0.008146409780263358,0.00814790483759605,0.00814986542052051,0.008147532341627305,0.008096229803603158,0.007801064129203799
GM2A,0.005718394779386427,0.00488473219036371,0.004994371614365201,0.006420112797377883,0.002682878463528726,0.0088734158412695,0.007796941353489854,0.01210375707178751,0.007749811744059442,0.0062574723684308674,0.0031668667263848446,0.006817165571093947,0.013509928477610211,0.008274221320898714,0.002780525941850913,0.0043276664953563505,0.005932114943980002,0.01476844279824051
SGCA,0.007853327310686943,0.0071790528469277215,0.007118741421554322,0.008157537021027858,0.008116652464784128,0.00814644026374465,0.007291472275133041,0.007210217549125633,0.005507998105735438,0.008146322919981205,0.005896765447921374,0.0038539765358825305,0.008003273577936211,0.008147668875681758,0.00814744571370195,0.008029396090415116,0.00897216013475954,0.00814936344951017
ZNF529,0.00814750234609309,0.008160232443117463,0.008652534624230948,0.008074786870046681,0.007915725160471227,0.006123166585142075,0.006169739184553794,0.008130836921418848,0.008147331330075086,0.008151328411674603,0.00814944639693081,0.006515994981605414,0.008147482151460064,0.006860304207476939,0.004238559135229855,0.008147486121981812,0.00808685984297329,0.007229989502077274
ZNF528,0.008149590089163326,0.00717672894176023,0.007849952373253932,0.008091316622737594,0.008045419585161391,0.008384126841407154,0.006958324593069135,0.008199586105224792,0.008631098213743723,0.008600255951705675,0.0049496460511518695,0.0064496333852971585,0.006941317491453243,0.008163916775978745,0.005764368619941208,0.006907215436364876,0.005661863964603392,0.008378932266045386
ZNF527,0.005908117938101366,0.007708762094466967,0.008536019497902248,0.007932432996845908,0.004934512657978974,0.005577989438125004,0.005622266987991873,0.005205919792635562,0.007630276547423281,0.008236925169360278,0.00800645790800373,0.0064174989615196,0.008121268282692825,0.006250063398483429,0.003492389123918402,0.0074234088064610996,0.004600784456832191,0.004205888644555691
ZNF525,0.00823397274026691,0.008873918662515554,0.005066379826494258,0.00742276219447308,0.007309737136919129,0.004949486718240077,0.002838204386751793,0.0036049316478613423,0.006590273975678774,0.008756515812177101,0.009524429972851581,0.015788513230285406,0.008056592299208132,0.0029951220014980177,0.0040393912341511054,0.011985800172628775,0.005296670010326553,0.008922699944475745
PGPEP1,0.010355907146077967,0.008147809980575495,0.008147510913653268,0.008161317914489307,0.008147645434515382,0.00823423368540775,0.016932892288211147,0.00781943642451838,0.007247524696347393,0.003866924494190111,0.007906469021000563,0.00775683404495815,0.010485094132196155,0.004800043678834238,0.008148119235240314,0.008146538190773642,0.008539685963489497,0.00765606436376697
GRASP,0.007672115933945933,0.008147503748713158,0.008147809358059721,0.008150542376626622,0.00814726430269514,0.008147502367141487,0.008147499920914613,0.008141080166358117,0.008134759555457085,0.008115180613829355,0.007934856766480241,0.0071678507298850915,0.008143120335230378,0.00814747014625023,0.008146454813472478,0.008151475621036273,0.00876554121201823,0.00810687069178345
ZNF521,0.00852425424240515,0.008147507451256513,0.008147471003932087,0.007880110426921681,0.00814750536750347,0.008147546666271956,0.0081474992360533,0.008118018601542338,0.008495910462635457,0.00811966887187052,0.008020300026349118,0.007650349528998541,0.008150785708378475,0.008142088677734114,0.008148471872957893,0.008146780897369697,0.007817307949709184,0.00797991672922561
IRF4_TF,0.00814919490993403,0.00814751939596117,0.008144161407366155,0.008146209937479141,0.008146215173044218,0.008077005405717288,0.008124770848749614,0.007761646635927632,0.006795710592150255,0.008147494161738765,0.008147485166271666,0.006402088676961632,0.008146617777532741,0.008147593926740226,0.007195753507911861,0.008147574989198755,0.008208434706661938,0.00822957840014022
YEATS4_TF,0.0072480762769522155,0.006464770519921956,0.011739074320064226,0.010141821351137031,0.005820710124975151,0.003362405979071466,0.0034720528834102453,0.004734874341406562,0.0025144100431625294,0.007993314872635859,0.0035601624277079437,0.008675807376086515,0.0074071423261070895,0.009294250630586398,0.003863519710699994,0.008505361809564483,0.008825700863729568,0.010591243645718167
VWF,0.008161408475000239,0.008145121373540181,0.008137354503735417,0.00823862157634608,0.008153168695274807,0.008074398789462402,0.008146699912668684,0.008011574364580975,0.00814921981149584,0.008183529669557444,0.006483268561519139,0.006852258568461178,0.00813143906973647,0.00788722466218472,0.008149587846186114,0.00732873319575558,0.008284430642399438,0.008142930942750759
C19orf70,0.0025692922900775075,0.006103324213005047,0.014022065582623873,0.011126702314714453,0.007145674203735982,0.007349708751771219,0.001444628937747762,0.003114793500893843,0.014336149585358036,0.007611762067250328,0.005524260344829026,0.0038415775685889473,0.009016986371628677,0.004417903352161731,4.0664385785375417E-4,0.003886470005463276,0.0012028740452296354,0.0031126241179515847
KCNAB2,0.00765663077770767,0.008214960844709554,0.008144915561373985,0.008116031692988407,0.008152117659461553,0.008710226195358075,0.008033029632693322,0.008238619131582622,0.007422606113348194,0.008147507281060718,0.00814447317027184,0.007680366281556724,0.008148674824800473,0.008147319359885183,0.006156777254711382,0.008151163689999042,0.008140561739114694,0.008177099327689761
PTBP2,0.012072309910281298,0.008783478644060507,0.0036000527549886366,0.006185917128969768,0.0027135202994396502,0.002573953714449134,0.003646526135093098,0.009178074300823666,0.01332681042893756,0.008102779086179533,0.0071735183660192195,0.011428275369252549,0.011625103366541358,0.006367087625840684,0.002759755529567785,0.008312896153923903,0.010931114109866368,0.016869267379252248
ASPN,0.008436235118126597,0.008147514767543365,0.008147492263589913,0.008187476267019921,0.008147508770460613,0.008147519615288305,0.00814860491638059,0.008284208305588108,0.008170282660470991,0.008136814277026424,0.008430632205163593,0.006560940828977176,0.008146367320144482,0.008149961089652876,0.008141364294156116,0.008147586221083561,0.00814482291512569,0.006521782756274116
ADRA2A,0.007824156174826777,0.008147385866280518,0.008147677209758643,0.008256483909183139,0.008145919876097122,0.008147506992022694,0.00814640396539823,0.008083845945487224,0.008201417587980934,0.008150167350966122,0.007519683767147105,0.0052010833229484705,0.008150671096239723,0.008124281397761996,0.008149583496418318,0.008147569887687518,0.008136989819617182,0.008140804863844706
PATL1,0.0043828670501316795,0.009184049269512594,0.008284208956791106,0.008400484826404708,0.007836440958635971,0.014931103154280267,0.004677748834410788,0.003838861467949793,0.0052233599954532835,0.0029974522656201676,0.009484406843945943,0.009469079512943165,0.009546210149286811,0.004718990108207836,0.002392938430949076,0.01004027387954629,0.0034892226643258037,0.00961443293598289
PATL2,0.02831554240536159,0.00927832500649403,0.008258508720051355,0.008217739384636774,0.008358154133352938,0.011396647577656823,0.007368363689878656,0.007722016127918918,0.0035004762448023878,0.00818346714665386,0.008124800361856175,0.0028654677677853032,0.009429626856120183,0.008091126290311428,0.0039839423070996164,0.008112704017983271,0.007945143703432666,0.0051932684476931786
ASPM,0.00814759589370036,0.008184530747064373,0.008146502255016648,0.008147562096908003,0.008147503594886474,0.007248047046398303,0.007833098273811807,0.00716095532791813,0.008128920306289936,0.008147497300089446,0.00813313691155202,0.008148089198630932,0.008108945968709157,0.00814751549706041,0.005354221896474737,0.007965182185868192,0.007861428753152103,0.008127200881318257
