;BasalSquamous;Luminal;LuminalInfiltrated;LuminalPapillary;Neuronal
BACH2;0.00763358778625954;0.318181818181818;0.148648648648649;0;0
ZNF586;0;0.0909090909090909;0.135135135135135;0;0
ARID1A;0;0;0.121621621621622;0;0
ZBTB40;0;0.340909090909091;0.108108108108108;0;0
ZNF133;0;0;0.108108108108108;0;0
SOX9;0;0;0.0945945945945946;0;0
TAF5;0;0;0.0810810810810811;0;0
ZNF396;0;0.136363636363636;0.0675675675675676;0;0
ZNF627;0.267175572519084;0.113636363636364;0.0675675675675676;0;0
ZBTB37;0.0229007633587786;0;0.0675675675675676;0;0
EP300;0;0;0.0540540540540541;0;0
LIMD1;0.564885496183206;0.181818181818182;0.0405405405405405;0;0
BRWD1;0;0;0.0135135135135135;0;0
ZNF268;0;0.909090909090909;0;0;0
DLX3;0;0.613636363636364;0;0;0
CREB3;0;0.568181818181818;0;0;0
ZDHHC7;0;0.522727272727273;0;0;0
ZNF26;0;0.477272727272727;0;0;0
ZNF404;0.687022900763359;0.454545454545455;0;0;0
SREBF2;0;0.431818181818182;0;0;0
ZNF219;0;0.318181818181818;0;0;0
EYA4;0.648854961832061;0.318181818181818;0;0;0
NR1D2;0.244274809160305;0.25;0;0;0
ZNF565;0;0.227272727272727;0;0;0
ANKRA2;0;0.181818181818182;0;0;0
ZNF37A;0;0.181818181818182;0;0;0
ZBTB3;0;0.181818181818182;0;0;0
ZNF20;0;0.159090909090909;0;0;0
PGR;0.0152671755725191;0.113636363636364;0;0;0
BOLA2;0.152671755725191;0.113636363636364;0;0;0
ZNF226;0;0.0909090909090909;0;0;0
SAP30;0;0.0909090909090909;0;0;0
GLI1;0.0458015267175573;0.0909090909090909;0;0;0
ZNF74;0.67175572519084;0.0909090909090909;0;0;0
HKR1;0;0.0681818181818182;0;0;0
ZBTB6;0;0.0454545454545455;0;0;0
NR2C2;0.0687022900763359;0.0227272727272727;0;0;0
TAF4B;0.0152671755725191;0;0;0;0
BCL6;0.0534351145038168;0;0;0;0
DPF1;0.0534351145038168;0;0;0;0
ATRX;0.0610687022900763;0;0;0;0
ETV6;0.0763358778625954;0;0;0;0
ALX3;0.083969465648855;0;0;0;0
ZFP36L2;0.083969465648855;0;0;0;0
ZNF8;0.114503816793893;0;0;0;0
ELAVL2;0.129770992366412;0;0;0;0
HIVEP2;0.152671755725191;0;0;0;0
TSHZ2;0.236641221374046;0;0;0;0
EPAS1;0.351145038167939;0;0;0;0
ZNF419;0.351145038167939;0;0;0;0
GLI3;0.374045801526718;0;0;0;0
CBX6;0.381679389312977;0;0;0;0
STAT6;0.396946564885496;0;0;0;0
NFAT5;0.419847328244275;0;0;0;0
E2F3;0.419847328244275;0;0;0;0
ZNF132;0.473282442748092;0;0;0;0
IRF5;0.519083969465649;0;0;0;0
MAFF;0.526717557251908;0;0;0;0
SERTAD3;0.541984732824427;0;0;0;0
ING5;0.557251908396947;0;0;0;0
ZNF319;0.564885496183206;0;0;0;0
ABTB1;0.580152671755725;0;0;0;0
ING4;0.603053435114504;0;0;0;0
SALL1;0.610687022900763;0;0;0;0
SERTAD1;0.618320610687023;0;0;0;0
ELF4;0.618320610687023;0;0;0;0
SIX1;0.625954198473282;0;0;0;0
PRDM5;0.633587786259542;0;0;0;0
ZNF354A;0.656488549618321;0;0;0;0
SIX4;0.656488549618321;0;0;0;0
SNAPC1;0.66412213740458;0;0;0;0
PPARD;0.725190839694656;0;0;0;0
CRY1;0.755725190839695;0;0;0;0
ZNF382;0.862595419847328;0;0;0;0
RCOR2;0.862595419847328;0;0;0;0
