gene ; activator ; inhibitor
BHMT2 ; CSDC2 MEOX2 KLF2 MEOX1 PRDM6 HLF TCF21 CBX7 FOXF1 AFF3 EBF1 LDB2 FHL5 TBX4 TBX5 NAP1L3 PKNOX2 PEG3 LMO3 HAND2 SOX5 MYOCD EBF3 NR3C2 RUNX1T1 ; 
HOMER1 ; GTF3C4 POLR1B RREB1 GTF2A1 ; ZNF688
MTX3 ; SHPRH ASH1L ZKSCAN1 ; 
THBS4 ; PRDM6 LMO3 ANKRD53 NR3C2 ; 
SERINC5 ; REL ETV3 NCOA2 REST ZKSCAN1 ; DRAP1
RASGRF2 ; AEBP1 HIC1 NOTCH4 BCL6B ETV1 MEF2C KLF2 PRRX1 EBF1 LDB2 LZTS1 TCF4 ZNF366 EBF3 RUNX1T1 ; 
CKMT2 ; HAND2 ; 
RPS23 ; ZNF581 ; 
VCAN ; AEBP1 HIC1 APBB2 MEIS3 ZNF469 CREB3L1 ETV1 PRRX1 TSHZ3 GLI2 ZFPM2 NAP1L3 LZTS1 TCF4 RUNX1T1 ; 
POLR3G ;  ; TBX3
TTC37 ; GTF2H3 ASCC3 TCF12 POLR1A BDP1 NR2C2 RREB1 ZNF623 ZNF426 CLOCK ATF2 ZNF121 NCOR1 TAF1 BTAF1 ZNF292 ZNF236 TAF1L SHPRH GTF2A1 ETV3 ADNP ZNF397 NCOA2 REST ZNF641 EPC1 ASH1L ZKSCAN1 MKL2 APC ; 
LNPEP ; ASCC3 BDP1 BBX ELK3 CLOCK GTF2A1 REST ZNF641 APC ; ZNF444
ST8SIA4 ; IRF8 TFEC FLI1 HCLS1 ; 
PJA2 ; MEF2A ATF2 JMJD1C NCOA2 REST ZNF641 ASH1L APC ; 
MAN2A1 ; BARD1 CLOCK ATF2 SHPRH GTF2A1 ETV3 NCOA2 REST ZNF641 APC ; 
SLC25A46 ; BLZF1 GTF2H3 ASCC3 ZNF281 BBX CLOCK ATF2 BACH1 GTF2A1 APC ; 
YTHDC2 ; ELK4 BDP1 RREB1 BTAF1 RBL2 TAF1L SHPRH GTF2A1 NCOA2 REST ASH1L ZKSCAN1 APC ; 
KCNN2 ; TBX5 MYOCD RUNX1T1 ; 
DTWD2 ; APC ; 
DMXL1 ; ATF2 DENND4A JMJD1C ZNF292 RBL2 SHPRH NCOA2 REST ASH1L MKL2 APC ; 
SRFBP1 ; GTF2H3 TAF1A GTF3C4 ASCC3 BDP1 POLR1B EAF1 ATF2 SHPRH GTF2A1 REST APC ; 
LOX ; PRRX1 ; 
LMNB1 ; PTTG1 ESPL1 CHAF1A ZNF367 MCM7 EZH2 MCM6 TIMELESS HMGB2 WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 BRIP1 WHSC1 BRCA2 ; 
CHSY3 ; ZNF469 ETV1 ; 
RAPGEF6 ; RBL1 GTF3C4 ZNF281 BARD1 ZBTB26 BRCA2 BDP1 EYA3 NR2C2 RREB1 ZDHHC21 ZNF623 ZNF426 CLOCK ATF2 ZNF121 NCOR1 DENND4A BTAF1 JMJD1C RBL2 ZNF236 TAF1L SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 EPC1 ASH1L ZKSCAN1 MKL2 APC ; EDF1 POLR2I
C5orf56 ; SP110 ETV7 SLA2 IRF1 TBX21 STAT4 STAT1 TRIM22 CIITA STAT2 SP140 ; 
RAD50 ; APC ; 
SEPT8 ; ANKS1A ; 
C5orf20 ; SLA2 TBX21 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
TGFBI ; HMGA2 PTRF ; 
SPOCK1 ; ETV1 ; 
FAM13B ; ZNF333 ZNF136 RUNX1T1 ; 
KIF20A ; FOXM1 PTTG1 TRIP13 ESPL1 MCM7 EZH2 TIMELESS HMGB2 WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 WHSC1 TFAP4 ; 
CDC25C ; RAD51 FOXM1 PTTG1 MYBL2 ESPL1 CHAF1A MCM7 EZH2 TIMELESS HMGB2 MCM2 BRCA1 ZNF695 WHSC1 TFAP4 ; 
REEP2 ; APBB1 ; 
ECSCR ; HIC1 SOX17 NR5A2 NOTCH4 BCL6B MEF2C MEOX2 KLF2 MEOX1 TCF21 EBF1 LDB2 FHL5 LZTS1 EBF3 ; 
CD14 ; MNDA SLA2 STAT4 VENTX SPI1 CIITA IRF8 TFEC IRF4 ; 
PCDHB18 ; RUNX1T1 ; 
PCDHGA2 ; APC ; 
PCDH12 ; SOX17 HEYL NOTCH4 BCL6B HEY2 MEF2C KLF2 EBF1 LDB2 LZTS1 NDN EBF3 ZNF423 ; 
FGF1 ; ETV1 ; 
DPYSL3 ; CSDC2 TGFB1I1 GATA6 MITF PRDM6 TSHZ3 GLI2 ZFPM2 TBX5 NAP1L3 LMO3 HAND2 TCF4 MYOCD ANKRD53 RUNX1T1 ; 
ARHGEF37 ; HES2 ; 
CSF1R ; MNDA SLA2 STAT4 VENTX SPI1 CIITA IRF8 TFEC FLI1 ; 
PDGFRB ; AEBP1 HIC1 ZNF469 HEYL BCL6B ETV1 PRRX1 TSHZ3 EBF1 LDB2 LZTS1 TCF4 ; 
ARSI ; PTRF ; 
CD74 ; MNDA SP110 SLA2 IRF1 TBX21 RUNX3 STAT4 STAT1 SPI1 TRIM22 CIITA SP140 IRF8 TFEC IRF4 ; 
RPS14 ; ZNF581 ; 
ANXA6 ; LYL1 HIC1 PTRF TWIST2 TGFB1I1 IRF8 BCL6B MEF2C MEOX2 KLF2 APBB1 PRDM6 PRRX1 POU6F1 AFF3 ZNF671 EBF1 LDB2 NAP1L3 LZTS1 EBF3 ANKRD53 RUNX1T1 ; 
CCDC69 ; FLI1 MEF2C KLF2 AFF3 EBF1 MYOCD ; 
FAT2 ; HES2 ; 
SPARC ; AEBP1 MEIS3 ZNF469 HEYL CREB3L1 BCL6B ETV1 PRRX1 EBF1 LDB2 TCF4 ZNF423 ; 
ATOX1 ; DRAP1 ; RAI1 CRAMP1L SHPRH ADNP NCOA2 REST ZKSCAN1
G3BP1 ; GTF2H3 TFDP1 POLR1B ; NFATC4 TLE2
SGCD ; AEBP1 MEIS3 CSDC2 ZNF469 CREB3L1 ETV1 PRDM6 PRRX1 TCF21 FOXF1 TSHZ3 LDB2 GLI2 ZFPM2 TBX5 NAP1L3 PKNOX2 PEG3 LMO3 HAND2 MYOCD ZNF423 RUNX1T1 ; 
HAVCR2 ; MNDA SLA2 IRF1 TBX21 RUNX3 STAT4 VENTX STAT1 SPI1 TRIM22 CIITA STAT2 SP140 IRF8 TFEC FLI1 IRF4 ; 
ITK ; MNDA SLA2 IRF1 TBX21 STAT4 STAT1 FOXP3 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
CLINT1 ; NFE2L2 RREB1 ZDHHC21 LRRFIP1 BTAF1 ELF1 REL ETV3 NCOA2 REST ASH1L ZKSCAN1 MKL2 ; 
RNF145 ; ELK3 ; 
HMMR ; PTTG1 ESPL1 TIMELESS DEK HMGB2 WDHD1 MCM2 BRCA1 KNTC1 DNMT1 E2F7 WHSC1 ; 
SLIT3 ; SOX17 BCL6B NFATC4 MEF2C KLF2 TCF21 FOXF1 AFF3 EBF1 LDB2 FHL5 TBX5 NAP1L3 PKNOX2 HAND2 MYOCD EBF3 ZNF423 TBX2 RUNX1T1 ; 
DOCK2 ; MNDA SLA2 TBX21 SNAI3 RUNX3 STAT4 FOXP3 SPI1 EOMES POU2F2 CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
LCP2 ; MNDA SLA2 IRF1 TBX21 RUNX3 STAT4 STAT1 FOXP3 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
KCNMB1 ; CSDC2 MEF2C PRDM6 CBX7 FOXF1 FHL5 TBX4 LMO3 HAND2 MYOCD ; 
SH3PXD2B ; ZNF469 RUNX1T1 ; 
DUSP1 ; EGR1 NR4A1 ATF3 ZFP36 NR4A3 FOSB EGR3 FOS ; 
CPEB4 ;  ; RUVBL1
NOP16 ; NME2 PPAN ; 
HK3 ; MNDA STAT1 SPI1 CIITA IRF8 TFEC ; 
DBN1 ; TEAD2 ; 
PDLIM7 ; PTRF TGFB1I1 ; 
DOK3 ; MNDA LYL1 SLA2 TBX21 SPI1 POU2F2 IRF8 TFEC FLI1 IRF4 ; 
ZNF879 ; ZNF354C ; 
ADAMTS2 ; AEBP1 ZNF469 CREB3L1 PRRX1 ; 
LTC4S ; MEF2C KLF2 SMARCD3 ; 
C5orf45 ; HABP4 ; 
GFPT2 ; PRRX1 ; 
FLT4 ; SOX17 NR5A2 HEYL NOTCH4 BCL6B MEF2C EBF1 LDB2 FHL5 LZTS1 ZNF366 EBF3 ZNF423 ; 
GNB2L1 ; ZNF581 ; 
TRIM52 ; MDM4 ZNF224 ZNF518A ZNF333 ; 
DUSP22 ; BIN1 KCNIP3 ; 
SERPINB1 ; ARNTL2 PML ; 
TUBB2B ; APBB1 MYEF2 ; 
PSMG4 ; NME2 ; 
F13A1 ; LYL1 VENTX MSC SPI1 PTRF IRF8 TFEC FLI1 MEF2C KLF2 LDB2 SMARCD3 EBF3 ; 
LY86 ; MNDA LYL1 STAT5A SLA2 TBX21 SNAI3 STAT4 VENTX SPI1 DAB2 POU2F2 CIITA SP140 IRF8 TFEC FLI1 CREBL2 IRF4 MEF2C HCLS1 KLF2 ; 
DSP ; IRF6 TFAP2A HR MXD1 BARX2 SOX15 HES2 RREB1 ; KLF15 TBX2
CD83 ; SLA2 ; 
RBM24 ; TGFB1I1 MEF2C FOXF1 TBX4 MYOCD ; 
NUP153 ; GTF2H3 BRIP1 RBL1 GTF3C4 ZNF281 BRCA2 BDP1 POLR1B GTF2A1 REST ; AES
KIF13A ; MEF2A GTF2A1 ZNF641 ; 
LRRC16A ;  ; TBX2
TRIM38 ; TRIM22 ; 
BTN3A2 ; IRF1 ; 
BTN2A2 ; SLA2 TBX21 RUNX3 RFX5 EOMES CIITA SP140 ; 
BTN3A1 ; ETV7 SLA2 IRF1 TBX21 ZNFX1 STAT1 TRIM22 CIITA STAT2 SP140 ; 
BTN3A3 ; PML ETV7 SLA2 IRF1 TBX21 STAT4 STAT1 TRIM22 CIITA SP140 ; 
PRSS16 ; ELF3 NR2F6 ZDHHC13 ; 
ZNF391 ; GTF2A1 REST ZSCAN23 ZSCAN12 ; 
NKAPL ; RUNX1T1 ; 
SCAND3 ; ZSCAN23 ; 
UBD ; ETV7 SLA2 IRF1 TBX21 RUNX3 STAT1 TRIM22 CIITA SP140 ; 
MDC1 ; MCM2 DNMT1 MCM8 ; 
AIF1 ; MNDA LYL1 SLA2 RUNX3 STAT4 VENTX SPI1 BIN1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
C2 ; MNDA SPI1 TFEC ; 
C4A ; CSDC2 MEF2C KLF2 PRDM6 AFF3 EBF1 LMO3 MYOCD ; 
CFB ; IRF1 CIITA ; 
CYP21A2 ; KLF2 PRDM6 HLF CBX7 LMO3 ; 
GPSM3 ; MNDA LYL1 SLA2 ZBTB32 TBX21 SNAI3 RUNX3 STAT4 VENTX SPI1 CIITA SP140 IRF8 TFEC FLI1 CREBL2 IRF4 HCLS1 ; 
HCP5 ; IRF1 STAT1 IFI16 ; 
LST1 ; MNDA LYL1 SLA2 TBX21 SNAI3 RUNX3 STAT4 VENTX SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
LTA ; FAIM3 SLA2 ZBTB32 TBX21 RUNX3 STAT4 FOXP3 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
LTB ; SPIB SLA2 ZBTB32 TBX21 RUNX3 STAT4 SPI1 CIITA SP140 IRF8 TFEC IRF4 ; 
MICB ; IRF1 ; 
PSMB8 ; TRIM21 PML SP110 ETV7 IRF1 STAT1 TRIM22 CIITA ; 
PSMB9 ; SP110 ETV7 SLA2 IRF1 TBX21 RUNX3 STAT4 STAT1 TRIM22 CIITA SP140 ; 
TAP1 ; ETV7 SLA2 IRF1 TBX21 STAT4 STAT1 TRIM22 CIITA ; 
TAP2 ; PML IRF1 STAT1 TRIM22 ; 
TNXB ; SOX17 MEOX2 KLF2 MEOX1 PRDM6 TCF21 FOXF1 AFF3 EBF1 LDB2 MYOCD EBF3 NR3C2 ; 
TAPBP ; TRIM21 PML SP110 ETV7 IRF1 STAT1 TRIM22 CIITA SP140 ; 
KIFC1 ; RAD51 FOXM1 PTTG1 TRIP13 MYBL2 MCM5 E2F1 XRCC3 ESPL1 E2F2 CHAF1A MCM7 TCF19 EZH2 ANKRD32 MCM6 SUV39H2 TIMELESS HMGB2 RUVBL1 WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 WHSC1 ; 
CUTA ; ZNF524 ZNF444 ; 
SYNGAP1 ; ZNF333 ; 
ITPR3 ; TFDP1 ; ZNF444
RPS10 ; NME2 ; 
SCUBE3 ; PKNOX2 ; 
FKBP5 ; PER1 ; 
KCTD20 ; APC ; 
CPNE5 ; FAIM3 SOX8 POU2AF1 POU2F2 IRF8 FLI1 IRF4 MEF2C KLF2 MEOX1 ERG EBF1 NR4A3 LDB2 ; 
PI16 ; MEOX2 KLF2 ; 
FGD2 ; MNDA SLA2 ZBTB32 TBX21 RUNX3 STAT4 SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
DAAM2 ; NOTCH4 BCL6B MEF2C MEOX2 KLF2 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 ZFPM2 FHL5 TBX5 NAP1L3 PKNOX2 LZTS1 TCF4 MYOCD EBF3 ZNF423 RUNX1T1 ; 
MOCS1 ; TBX2 ; 
TREM2 ; MNDA VENTX SPI1 CIITA TFEC ; 
USP49 ; ZBTB26 ZNF623 ZNF236 NCOA2 ; 
PRPH2 ; CREB3L1 NFATC4 ; 
C6orf226 ; SCAND1 ; 
RCAN2 ; CSDC2 MEF2C KLF2 PRDM6 TCF21 CBX7 FOXF1 AFF3 EBF1 LDB2 FHL5 TBX5 LMO3 HAND2 MYOCD NR3C2 ; 
PLA2G7 ; MNDA SPI1 IRF8 TFEC IRF4 ; 
GPR116 ; NR5A2 HEYL NOTCH4 BCL6B MEF2C ERG EBF1 NR4A3 LDB2 FHL5 LZTS1 ZNF366 EBF3 ZNF423 ; 
PAQR8 ; KLF15 ; 
GSTA4 ; SOX2 ; 
LRRC1 ; OVOL1 GRHL1 ELF3 KLF5 GRHL3 TOB1 ZNF436 ; PGBD1
FAM83B ; TFAP2A HES2 RREB1 ; 
RAB23 ; GATA6 MITF PRDM6 ZFPM2 TBX4 HAND2 RUNX1T1 ; 
PRIM2 ; WDHD1 MCM2 DNMT1 MCM8 ; 
B3GAT2 ; ZKSCAN1 ; 
SLC17A5 ; NR2F2 ; 
CD109 ; NR3C1 IFI16 ; 
COL12A1 ; ZNF469 PRRX1 ; 
FILIP1 ; FOXF1 EBF1 ZFPM2 TBX4 LMO3 HAND2 MYOCD EBF3 NR3C2 RUNX1T1 ; 
MYO6 ; ZNF217 ; 
TTK ; RAD51 FOXM1 PTTG1 TRIP13 ESPL1 CHAF1A EZH2 ANKRD32 SUV39H2 HMGB2 WDHD1 MCM2 MCM4 BRCA1 KNTC1 DNMT1 E2F7 ZNF695 BRIP1 WHSC1 TFAP4 BRCA2 ; PBXIP1
BCKDHB ; ZNF91 TBX3 ; 
DOPEY1 ; ZNF292 SHPRH BAZ2B ZKSCAN1 MKL2 APC ; 
KIAA1009 ; ZNF224 ; 
NT5E ; HMGA2 PTRF ; 
MDN1 ; RBL1 GTF3C4 ZNF281 BARD1 BRCA2 POLR1A BDP1 POLR1B NR2C2 RREB1 ZNF623 CLOCK ATF2 ZNF121 NCOR1 BTAF1 ZNF236 TAF1L SHPRH GTF2A1 ADNP NCOA2 REST ZNF641 ASH1L ZKSCAN1 APC ; ZNF688
CASP8AP2 ; WDHD1 KNTC1 BRIP1 RBL1 WHSC1 BARD1 BRCA2 BDP1 NR2C2 CLOCK ZNF292 ZNF236 SHPRH GTF2A1 ADNP SP4 APC ; 
EPHA7 ; LMO3 HAND2 MYOCD ; 
MANEA ; ATF2 SHPRH GTF2A1 ; 
COQ3 ; RUVBL1 ; 
HACE1 ; ATF2 BTAF1 ZNF292 ZNF236 SHPRH ; 
SOBP ; TGFB1I1 MEF2C MEOX2 KLF2 MEOX1 PRDM6 POU6F1 TCF21 FOXF1 AFF3 EBF1 LDB2 GLI2 ZFPM2 TBX4 TBX5 NAP1L3 SMARCD3 PKNOX2 LMO3 HAND2 EBF3 ZDHHC15 ZNF423 RUNX1T1 ; 
SCML4 ; SLA2 IRF1 ZBTB32 TBX21 RUNX3 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 HCLS1 ; 
MICAL1 ; MEF2C POU6F1 ; 
FIG4 ; TBX2 TBX3 ; 
GTF3C6 ;  ; SKIL
REV3L ; ATF2 SHPRH GTF2A1 EPC1 MKL2 APC ; 
TRAF3IP2 ; ETS2 BACH1 ; 
FYN ; MEF2C ; 
LAMA4 ; HIC1 PTRF TGFB1I1 HEYL BCL6B MITF TSHZ3 EBF1 LDB2 ; 
COL10A1 ; AEBP1 PRRX1 ; 
FAM26F ; SLA2 IRF1 TBX21 STAT4 CIITA SP140 ; 
FAM26E ; TGFB1I1 ZNF469 PRRX1 ; 
FAM162B ; NR2F1 TCF21 FOXF1 LDB2 ; 
DCBLD1 ; HMGA2 ; 
SLC35F1 ; NOTCH4 LDB2 LZTS1 ZNF423 ; 
MCM9 ; BTAF1 ZNF236 SHPRH ZKSCAN1 ; 
PLN ; CSDC2 MEOX2 PRDM6 HLF TCF21 TBX4 PKNOX2 LMO3 HAND2 MYOCD NR3C2 ; 
CENPW ; RUVBL1 ; 
RSPO3 ; MSC SOX17 IRF8 FLI1 IRF4 MEF2C MEOX2 KLF2 PRRX1 TCF21 EBF1 LDB2 ZFPM2 NAP1L3 ANKRD53 ; 
THEMIS ; SLA2 IRF1 ZBTB32 TBX21 GFI1 RUNX3 STAT4 STAT1 FOXP3 EOMES TRIM22 CIITA SP140 IRF8 TFEC IRF4 ; 
PTPRK ; BBX BACH1 ; 
LAMA2 ; CSDC2 KLF9 ETV1 MEOX2 KLF2 PRDM6 NR2F1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 GLI2 ZFPM2 FHL5 TBX5 NAP1L3 PKNOX2 PEG3 LMO3 HAND2 NDN TCF4 MYOCD KLF15 EBF3 ZDHHC15 NR3C2 ZNF423 RUNX1T1 ; 
SAMD3 ; SLA2 IRF1 ZBTB32 TBX21 RUNX3 STAT4 STAT1 FOXP3 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
ENPP1 ; MEOX2 ZFPM2 ; 
CTGF ; AEBP1 HIC1 ZNF469 MEOX2 KLF2 PRRX1 TCF21 EBF1 LDB2 ; 
MOXD1 ; AEBP1 TCF21 LDB2 ; 
VNN1 ; IRF8 TFEC ; 
VNN2 ; SLA2 SPI1 CIITA SP140 IRF8 TFEC IRF4 HCLS1 ; 
SGK1 ; SOX7 ; 
PDE7B ; MEF2C NR2F1 TCF21 FOXF1 AFF3 LDB2 PEG3 MYOCD KLF15 TBX2 ZNF135 ; 
MAP7 ; IRF6 OVOL1 GRHL1 ELF3 KLF5 NR2F6 GRHL3 RREB1 ZDHHC13 ; SPI1 BIN1
PERP ; TFAP2A BARX2 SOX15 HES2 RREB1 ; 
NHSL1 ;  ; TBX21 VENTX SPI1 CIITA
STX11 ; SLA2 IRF1 ZBTB32 RUNX3 STAT4 STAT1 SPI1 TRIM22 CIITA SP140 IRF8 TFEC IRF4 HCLS1 ; 
EPM2A ; HLF TBX4 ; 
STXBP5 ; GTF2A1 APC ; 
ZC3H12D ; SLA2 TBX21 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
LATS1 ; GTF3C4 ZNF281 BDP1 EYA3 NR2C2 RREB1 ZNF623 CLOCK ATF2 BTAF1 ZNF292 TAF1L SHPRH GTF2A1 ETV3 NCOA2 REST ZNF641 ASH1L ZKSCAN1 MKL2 APC ; 
PLEKHG1 ; SKIL ; 
SYNE1 ; IRF8 ZNF25 KLF9 FLI1 CREBL2 MITF MEF2C MEOX2 KLF2 TCF21 AFF3 TSHZ3 EBF1 NR4A3 LDB2 ZFPM2 NAP1L3 PRDM8 SOX5 MYOCD EBF3 RUNX1T1 ; 
MYCT1 ; TAL1 SOX8 SOX17 NR5A2 HEYL NOTCH4 BCL6B MEF2C MEOX2 KLF2 MEOX1 ERG TCF21 FOXF1 AFF3 EBF1 NR4A3 LDB2 FHL5 PEG3 LZTS1 ZNF366 EBF3 ; 
FBXO5 ; EZH2 MCM6 DEK HMGB2 WDHD1 MCM2 MCM4 KNTC1 DNMT1 E2F7 MCM8 BRIP1 RBL1 WHSC1 ; 
IPCEF1 ; IRF4 ; 
TIAM2 ; NCOR2 ; 
SYTL3 ; STAT4 CIITA IRF4 ; 
TAGAP ; MNDA SLA2 IRF1 ZBTB32 TBX21 RUNX3 STAT4 STAT1 SPI1 EOMES TRIM22 CIITA SP140 IRF8 TFEC IRF4 HCLS1 ; 
FNDC1 ; AEBP1 PRRX1 GLI2 ZFPM2 ; 
SOD2 ; TNFAIP3 IRF1 SPI1 ; 
PARK2 ; PBXIP1 TCF21 CBX7 FOXF1 ZFP2 TBX5 MYOCD NR3C2 ; 
RPS6KA2 ; TCF21 FOXF1 NR3C2 ; 
CCR6 ; POU2F2 IRF8 IRF4 ; 
MLLT4 ; ZNF292 ; 
SMOC2 ; CSDC2 KLF2 PRDM6 HLF TCF21 CBX7 FOXF1 AFF3 EBF1 GLI2 ZFPM2 TBX4 TBX5 NAP1L3 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
THBS2 ; AEBP1 MEIS3 ZNF469 CREB3L1 ETV1 PRRX1 ; 
FAM20C ; VENTX PTRF ZNF469 KLF2 PRRX1 GLI2 ; 
TMEM184A ; ELF3 KLF5 NR2F6 TBX6 TOB1 ZDHHC13 ; 
PSMG3 ; POLR2I ; AFF1
ELFN1 ; MEIS3 HEYL NOTCH4 BCL6B EBF1 LDB2 LZTS1 TCF4 EBF3 ZNF423 ; 
RADIL ; APBB1 ; 
SLC29A4 ; TBX2 ; 
FBXL18 ;  ; TBX3
AIMP2 ; RUVBL1 ; 
CYTH3 ; PTRF ; 
ZNF853 ; TLE2 KLF15 ; 
RPA3 ; RUVBL1 ; 
ICA1 ; TLE2 ; IFI16
SCIN ; TBX2 ; 
AGR2 ; SPDEF ; 
IL6 ; VENTX NR4A1 NR4A3 ; 
JAZF1 ; BIN1 ; 
CPVL ; SPI1 TFEC ; 
FKBP14 ; ZNF469 ELK3 ; 
INMT ; CSDC2 KLF2 TCF21 FOXF1 TBX5 TBX2 ; 
AQP1 ; SOX17 NOTCH4 BCL6B MEF2C MEOX2 KLF2 MEOX1 TCF21 FOXF1 AFF3 EBF1 LDB2 FHL5 NAP1L3 LMO3 EBF3 NR3C2 ; 
PDE1C ; MYOCD ; 
RP9P ;  ; ETV3 NCOA2
AOAH ; MNDA SLA2 TBX21 STAT4 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
ELMO1 ; TFEC FLI1 MEF2C ; 
EPDR1 ; NDN ; 
SFRP4 ; AEBP1 CSDC2 CREB3L1 MEOX2 PRRX1 ZFPM2 TBX5 ; 
AMPH ; PRRX1 ; 
C7orf10 ; AEBP1 ZNF469 PRRX1 ; 
INHBA ; HMGA2 ; 
SPDYE1 ; ZNF700 ; 
MYO1G ; MNDA STAT5A SLA2 IRF1 ZBTB32 TBX21 RUNX3 STAT4 SPI1 BIN1 CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
NACAD ; NFATC4 APBB1 TBX5 ANKRD53 ; 
RAMP3 ; SOX17 NR5A2 NOTCH4 BCL6B MEF2C KLF2 MEOX1 EBF1 LDB2 FHL5 EBF3 ; 
IKZF1 ; MNDA FAIM3 STAT5A SLA2 ZBTB32 TBX21 SNAI3 RUNX3 STAT4 STAT1 FOXP3 SPI1 EOMES POU2AF1 POU2F2 CIITA SP140 IRF8 TOX TFEC FLI1 IRF4 HCLS1 ; 
FIGNL1 ; WDHD1 MCM2 ; 
FKBP9L ; HMGA2 ; 
MRPS17 ; NME2 RUVBL1 ; 
PHKG1 ; CBX7 TBX4 LMO3 HAND2 MYOCD ; 
ZNF680 ; ZNF675 ZNF138 ZNF273 ; 
ZNF107 ; ZNF138 ZNF217 ZNF440 PHF8 ZNF92 ZNF518A ZNF273 ZNF611 ZKSCAN1 ; 
WBSCR17 ; CSDC2 PRDM6 TCF21 CBX7 FOXF1 TSHZ3 EBF1 TBX4 TBX5 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
GTF2IRD2P1 ; TCF21 SMARCD3 KLF15 ; 
NCF1B ; MNDA SLA2 TBX21 SNAI3 SPI1 POU2F2 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
CLDN4 ; OVOL1 ELF3 CRABP2 NR2F6 TOB1 ; 
ELN ; CSDC2 PBXIP1 NFATC4 MEF2C KLF2 PRDM6 GLI1 NR2F1 TCF21 FOXF1 EBF1 LDB2 GLI2 TBX5 NAP1L3 PKNOX2 LMO3 HAND2 MYOCD EBF3 NR3C2 ZNF423 ; 
LAT2 ; MNDA LYL1 SLA2 TBX21 SNAI3 RUNX3 STAT4 VENTX SPI1 BIN1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
NCF1 ; MNDA SLA2 ZBTB32 TBX21 SNAI3 RUNX3 STAT4 SPI1 POU2AF1 CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
FGL2 ; MNDA SLA2 SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 NR4A3 ; 
MAGI2 ; ZNF25 PKNOX2 ZDHHC15 RUNX1T1 ; 
HGF ; CSDC2 KLF9 MEF2C KLF2 FOXF1 ZFPM2 TBX5 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
SEMA3D ; ZNF135 ; 
KIAA1324L ; ZNF91 ; 
ABCB4 ; CSDC2 MEF2C KLF2 TCF21 EBF1 LDB2 NAP1L3 RUNX1T1 ; 
ABCB1 ; NR5A2 IRF8 FLI1 MEF2C ; 
SLC25A40 ; GTF2H3 BRIP1 RBL1 ASCC3 BARD1 POLR1A BDP1 CLOCK ATF2 SHPRH GTF2A1 NCOA2 REST ZNF641 APC ; EDF1
DBF4 ; PTTG1 MYBL2 MCM7 EZH2 SUV39H2 HMGB2 RUVBL1 MCM2 DNMT1 WHSC1 ; 
AKAP9 ; NCOR1 BTAF1 ZNF430 RBL2 TAF1L REL SHPRH ETV3 ZNF587 ADNP NCOA2 REST ZNF518A ASH1L ZNF611 BAZ2B ZKSCAN1 APC ; NME2 DRAP1
SAMD9 ; IFI16 TRIM22 ; 
SAMD9L ; TRIM21 PML SP100 SP110 SLA2 IRF1 ZNFX1 RUNX3 STAT4 STAT1 TRIM22 SP140 ; 
GNG11 ; HIC1 SOX17 TGFB1I1 HEYL NOTCH4 BCL6B MEF2C MEOX2 KLF2 MEOX1 EBF1 LDB2 FHL5 LZTS1 EBF3 ; 
COL1A2 ; AEBP1 MEIS3 GLIS1 GLIS2 ZNF469 CREB3L1 PRRX2 ETV1 PRRX1 TCF21 GLI2 ZFPM2 ; 
PPP1R9A ; MYEF2 ; 
PDK4 ; ZDHHC15 ; 
LMTK2 ; CLOCK BTAF1 TAF1L REL SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ASH1L ZKSCAN1 ; 
