gene ; activator ; inhibitor
SLAMF1 ; ZBTB32 SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA MSC FLI1 MNDA RUNX3 IRF8 TFEC EOMES FOXP3 ; 
CD48 ; SPIB SP140 SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA MEOX1 FLI1 MNDA RUNX3 IRF8 TFEC EOMES FOXP3 ; 
SLAMF7 ; SPI1 SLA2 CIITA MNDA ; 
LY9 ; SPIB SPI1 TBX21 IRF4 POU2AF1 SLA2 STAT4 CIITA MNDA RUNX3 IRF8 FOXP3 ; 
TSTD1 ;  ; CBX6
PVRL4 ; GRHL1 ; ASB1
PFDN2 ; DRAP1 ; NCOA2
PPOX ; GLI4 ; 
ADAMTS4 ; SNAI1 HEYL PTRF BCL6B MEF2C HIC1 NR4A3 MSC PRDM1 KLF9 AEBP1 LZTS1 PRRX1 TWIST1 ; 
FCER1G ; SPI1 TBX21 SLA2 VENTX STAT4 MNDA RUNX3 IRF8 TFEC AEBP1 PRRX1 ; 
C1orf192 ; GTF2A1 ; 
FCGR2A ; SPI1 PTRF VENTX MNDA IRF8 TFEC AEBP1 CSDC2 PRRX1 ; 
FCGR2B ; SPI1 VENTX MNDA RUNX3 IRF8 ; 
FCGR2C ; SPI1 MNDA IRF8 TFEC ; 
FCGR3A ; SPI1 VENTX MNDA IRF8 TFEC AEBP1 PRRX1 ; 
OLFML2B ; ZNF469 HEYL PTRF TWIST2 HIC1 MSC AEBP1 PRRX2 LZTS1 TCF4 ZFPM2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
UHMK1 ; REST TMF1 SHPRH AFF4 NCOA2 CLOCK ELK4 GTF2A1 REL ETV3 APC ASH1L ZNF641 ; 
DDR2 ; PTRF TWIST2 GLI2 MSC KLF9 AEBP1 TCF4 ZFPM2 EGR2 HAND2 TSHZ3 RUNX1T1 CSDC2 PRRX1 TRPS1 NFATC2 ; 
RGS4 ; ZNF469 HIC1 MSC AEBP1 ZFPM2 GLIS2 RUNX1T1 CSDC2 PRRX1 TWIST1 ; 
RGS5 ; SOX17 NR5A2 HEYL TAL1 FHL5 EBF1 LDB2 HEY2 BCL6B MEF2C TCF21 EBF3 FLI1 FOXF1 ERG NOTCH4 ; 
NUF2 ; RAD51 PTTG1 MCM7 E2F2 TRIP13 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A BRCA1 EZH2 MCM6 TIMELESS WHSC1 ; 
TADA1 ; POGK ZNF507 ZNF92 ; 
CD247 ; SPI1 TBX21 IRF4 SLA2 STAT4 MNDA RUNX3 IRF8 TFEC FOXP3 ; 
RCSD1 ; SPIB SPI1 MEF2C MEOX1 FLI1 MNDA RUNX3 IRF8 TFEC FOXP3 PRRX1 ; 
GPR161 ; TEAD2 ; 
ANKRD36BP1 ; GTF2I TAF1L GTF2H3 EYA3 ZNF281 BARD1 GTF3C4 ZNF689 POLR1A ZBTB26 REST ZNF121 ZNF551 MTF1 SHPRH NCOA2 CLOCK ATF2 EPC1 GTF2A1 REL ETV3 ZNF623 ZKSCAN1 ATF7IP NFATC2 APC ASH1L ZNF641 ; POLR2I NME2
DPT ; TWIST2 AEBP1 ZFPM2 CSDC2 PRRX1 ; 
SELP ; KLF2 MEOX1 ; 
C1orf112 ; ZNF695 TRIP13 FOXM1 ESPL1 WDHD1 ; SPOCD1
FMO2 ; AEBP1 PRRX1 ; 
FMO1 ; TWIST2 AEBP1 ZFPM2 HAND2 CSDC2 PRRX1 TWIST1 ; 
DNM3 ; ERG ; 
FASLG ; TBX21 SLA2 EOMES ; 
TNFSF4 ; ZNF469 MSC AEBP1 ZFPM2 GLIS2 GLIS3 CSDC2 PRRX1 ; 
KLHL20 ; ZBTB38 REST BBX JMJD1C ELK3 ATF2 EPC1 GTF2A1 APC ASH1L ; BOLA2 ZNF593
CENPL ; FOXM1 ESPL1 ZNF367 BRCA1 SUV39H2 TIMELESS BRCA2 WDHD1 BRIP1 RBL1 MCM4 WHSC1 ; 
DARS2 ; MCM4 ; 
GAS5 ; ZNF581 GLI4 ; 
RABGAP1L ; NFATC2 ; 
TNN ; AEBP1 RUNX1T1 ; 
RASAL2 ; TEAD1 ELK3 ; 
C1orf220 ; ZNF169 ; 
ANGPTL1 ; PTRF MYOCD HIC1 GATA6 MEOX2 AEBP1 ZFPM2 HAND2 CSDC2 TRPS1 ; 
TOR1AIP2 ; GTF2I GTF2H3 ZNF281 ZNF430 GTF3C4 REST TMF1 SHPRH AFF4 NCOA2 BACH1 CLOCK EPC1 GTF2A1 REL ETV3 ZNF623 ATF7IP ASH1L ZNF641 ; POLR2I NME2 DRAP1
KIAA1614 ; VENTX AEBP1 RUNX1T1 CSDC2 PRRX1 ; 
NCF2 ; SPI1 PTRF VENTX STAT4 MNDA RUNX3 IRF8 TFEC PRRX1 ; 
EDEM3 ; GTF2A1 ZNF641 ; 
FAM129A ; PTRF HLF MYOCD HIC1 TBX4 KLF9 ZFPM2 HAND2 TSHZ3 MITF CSDC2 PRRX1 ; 
HMCN1 ; ZNF469 HEYL LDB2 ETV1 AEBP1 LZTS1 TCF4 ERG ZFPM2 CSDC2 PRRX1 TRPS1 ; 
RGS18 ; SPI1 IRF4 SLA2 KLF2 VENTX STAT4 MEOX1 FLI1 MNDA RUNX3 IRF8 TFEC FOXP3 ; 
RGS1 ; PER1 SPI1 PTRF IRF4 TSC22D3 SLA2 HIC1 NR4A3 STAT4 MSC ZFP36 FLI1 MNDA RUNX3 IRF8 TFEC KLF9 AEBP1 TSHZ3 FOXP3 CSDC2 PRRX1 TWIST1 ; 
RGS2 ; PTRF TWIST2 KLF2 HIC1 NR4A3 TCF21 MSC KLF9 FOXF1 AEBP1 HAND2 TSHZ3 EGR3 CSDC2 PRRX1 TWIST1 ; 
UCHL5 ; GTF2H3 ASCC3 MCM4 ; DMAP1
KCNT2 ; NAP1L3 PRRX1 ; 
CFH ; IFI16 ; 
ASPM ; RAD51 PTTG1 E2F2 TRIP13 MCM2 FOXM1 ESPL1 HMGB2 E2F7 CHAF1A ZNF367 BRCA1 EZH2 MCM6 KNTC1 TIMELESS BRCA2 WDHD1 BRIP1 MCM4 WHSC1 ; 
ZBTB41 ; ATF2 ASH1L ; 
DENND1B ; ELK4 GTF2A1 REL ; 
PTPRC ; SP140 SPI1 TBX21 IRF4 SLA2 STAT4 CIITA FLI1 MNDA RUNX3 IRF8 TFEC EOMES FOXP3 ; 
KIF14 ; TRIP13 FOXM1 ESPL1 HMGB2 BRCA1 BRCA2 WDHD1 BRIP1 WHSC1 ; 
C1orf106 ; RARG ZBTB7B TRIM31 ZDHHC13 ; 
PKP1 ; HES2 ; 
LAD1 ; SPOCD1 SOX15 ; MYBL1
CSRP1 ; PDLIM4 TGFB1I1 PTRF GLI2 KLF2 MYOCD HIC1 TCF21 MSC GATA6 TBX4 FOXF1 AEBP1 ZFPM2 HAND2 GLIS2 MITF CSDC2 PRRX1 ; 
LMOD1 ; TGFB1I1 ZNF469 HEYL PTRF TWIST2 EBF1 GLI2 MEF2C TBX5 MYOCD HIC1 PGR TCF21 MSC GATA6 GLI1 TBX4 MEOX2 FOXF1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 ; 
PTPN7 ; SP140 SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA MNDA RUNX3 IRF8 TFEC TRIM22 EOMES FOXP3 ; 
UBE2T ; RAD51 HMGN2 MYBL2 PTTG1 MCM7 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A BRCA1 EZH2 MCM6 TIMELESS WDHD1 WHSC1 ; 
PPP1R12B ; PTRF HLF GLI2 MYOCD TBX4 ZFPM2 HAND2 TSHZ3 RUNX1T1 CSDC2 ; 
ADORA1 ; PTRF GLI2 TBX5 AEBP1 PRRX2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 TRPS1 ; 
CHI3L1 ; MSC AEBP1 CSDC2 PRRX1 TWIST1 ; 
FMOD ; SNAI1 ZNF469 MEIS3 GLIS1 PTRF TWIST2 CREB3L1 GLI2 ETV1 VENTX HIC1 MSC GATA6 KLF9 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
PRELP ; TGFB1I1 GLIS1 PTRF TWIST2 EBF1 GLI2 ETV1 KLF2 MEF2C TBX5 HIC1 PGR TCF21 MSC GATA6 MEOX2 FOXF1 AEBP1 PRRX2 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 ; 
LAX1 ; SP140 TBX21 IRF4 POU2AF1 SLA2 RUNX3 IRF8 TFEC EOMES FOXP3 ; 
PIK3C2B ; AFF1 ; 
NFASC ; MEF2C ; 
RBBP5 ; GTF2I VHL GTF2H3 EYA3 ZNF281 ASCC3 RBBP4 BARD1 GTF3C4 ZNF689 TCF12 ZBTB26 REST EP300 ADNP RBL1 SHPRH BRPF3 MCM4 JMJD1C AFF4 NCOA2 CLOCK ATF2 EPC1 GTF2A1 ETV3 ZNF623 ATF7IP APC ASH1L ZNF641 ; TCEB2 NME2 ANKS3
CDK18 ; SPOCD1 ; 
FAM72A ; RAD51 ZNF695 TRIP13 FOXM1 ESPL1 BRCA1 BRCA2 WDHD1 BRIP1 MCM4 ; 
IL10 ; TWIST2 NFATC1 MSC AEBP1 CSDC2 PRRX1 TWIST1 ; 
CR1 ; SPI1 BIN1 HIC1 MEOX1 MSC FLI1 MNDA IRF8 MEOX2 TFEC AEBP1 EGR2 FOXP3 CSDC2 PRRX1 TWIST1 ; 
CD34 ; SOX17 NR5A2 HEYL TAL1 FHL5 EBF1 LDB2 HEY2 BCL6B KLF2 MEF2C HIC1 TCF21 EBF3 FLI1 KLF9 FOXF1 LZTS1 TCF4 ERG NOTCH4 ; 
LAMB3 ; SPOCD1 SPDEF ; 
HSD11B1 ; PTRF TWIST2 VENTX HIC1 MSC LEF1 GLI1 IRF8 FOXF1 AEBP1 PRRX2 ZFPM2 FOXP3 CSDC2 PRRX1 TWIST1 ; 
TRAF3IP3 ; SPI1 TBX21 IRF4 SLA2 STAT4 MNDA RUNX3 IRF8 TFEC EOMES FOXP3 ; 
NEK2 ; RAD51 MYBL2 ZNF695 PTTG1 MCM7 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 SUV39H2 MCM6 KNTC1 TIMELESS DNMT1 BRCA2 WDHD1 BRIP1 MCM4 WHSC1 ; 
DTL ; RAD51 MYBL2 TCF19 PTTG1 MCM7 E2F2 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 E2F7 CHAF1A ZNF367 BRCA1 EZH2 SUV39H2 MCM6 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 RBL1 MCM4 WHSC1 ; 
NENF ;  ; ELF1 GTF2A1
BATF3 ; SNAI1 PTRF TWIST2 MEF2C VENTX HIC1 NFATC1 MSC IRF8 AEBP1 PRRX2 ZFPM2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; ERCC6
VASH2 ; ZSCAN2 TEAD2 ; 
CENPF ; RAD51 ZNF695 PTTG1 MCM7 TRIP13 FOXM1 ESPL1 HMGB2 ZNF367 BRCA1 EZH2 SUV39H2 TIMELESS BRCA2 WDHD1 BRIP1 WHSC1 ; 
TGFB2 ; TGFB1I1 ZNF469 HEYL PTRF EBF1 GLI2 CREB5 TCF7L1 MSC GATA6 LEF1 FLI1 FOXF1 AEBP1 PRRX2 TCF4 ERG ZFPM2 HAND2 GLIS2 TSHZ3 HDAC9 CSDC2 PRRX1 TWIST1 TRPS1 ; 
HLX ; SOX17 HEYL EBF1 LDB2 BCL6B MEF2C ERG NOTCH4 PRRX1 ; 
DEGS1 ; PTRF TCF7L1 AEBP1 TCF4 GLIS2 PRRX1 TWIST1 ; 
LIN9 ; TRIP13 FOXM1 ESPL1 HMGB2 BRCA1 BRCA2 WDHD1 BRIP1 ; 
ZNF678 ; BDP1 ZNF124 POLR1B ZBTB26 REST EP300 ZNF121 ADNP SHPRH HMBOX1 ZNF507 ZBTB39 AFF4 ZDHHC21 NCOA2 GTF2A1 ZNF81 ZNF587 ZNF623 ZKSCAN1 ZSCAN23 APC ASH1L ZNF641 ; 
MRPL55 ; TCEB2 POLR2I DRAP1 ; ZNF689 REST ELK3
RHOU ; ANKS1A ; 
URB2 ; TTF2 GTF3C4 POLR1B ZBTB39 GTF2A1 ZNF623 ; 
DISC1 ; KLF9 ERG NOTCH4 KLF12 ; 
PCNXL2 ; BAZ2B ; 
NID1 ; HEYL PTRF GLI2 AEBP1 LZTS1 ZFPM2 GLIS2 PRRX1 ; 
RYR2 ; MYOCD ZFPM2 HAND2 TSHZ3 CSDC2 ; 
GREM2 ; FOXF1 ; 
EXO1 ; RAD51 MYBL2 ZNF695 TCF19 PTTG1 MCM7 E2F2 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 SUV39H2 MCM6 MCM8 TIMELESS DNMT1 BRCA2 WDHD1 BRIP1 MCM4 WHSC1 ; 
CEP170 ; ELK3 RUNX1T1 ; 
AKT3 ; EBF1 CREB5 MEF2C KLF9 TCF4 ERG ZFPM2 NAP1L3 SOX5 GLIS2 TSHZ3 CSDC2 PRRX1 APBB1 TWIST1 SETBP1 TRPS1 ; 
KIF26B ; ZNF469 AEBP1 ; 
NLRP3 ; SPI1 KLF2 STAT4 MNDA RUNX3 IRF8 KLF9 TSHZ3 ; 
ZNF692 ; HDAC10 ANKS3 HSF4 ZNF337 ; 
PXDN ; SNAI1 TGFB1I1 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 LDB2 GLI2 BCL6B ETV1 APBB2 HIC1 MSC GATA6 KLF9 AEBP1 PRRX2 LZTS1 TCF4 ZFPM2 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
CMPK2 ; IRF9 STAT1 SP110 ; 
RSAD2 ; IRF9 STAT1 SP110 ; 
KIDINS220 ; SHPRH AFF4 ATF2 ZNF397 APC ZNF641 ; 
ADAM17 ; GTF2H3 ASCC3 GTF3C4 SHPRH GTF2A1 ; 
CYS1 ; TGFB1I1 ZNF469 MEIS3 PTRF TWIST2 GLI2 ETV1 HIC1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
RRM2 ; PTTG1 HMGB2 ZNF367 MCM6 TIMELESS DNMT1 WDHD1 MCM4 ; 
ROCK2 ; GTF2H3 ZNF281 ASCC3 ZBTB37 ZNF430 BARD1 ZBTB38 NFIC ZBTB26 REST EP300 ADNP ZNF551 TMF1 SHPRH BRPF3 JMJD1C AFF4 ELK3 ZDHHC21 ZNF420 MKL2 NCOA2 CLOCK ATF2 EPC1 GTF2A1 REL ETV3 ZNF623 ATF7IP APC ASH1L ZNF641 ; SCAND1 TCEB2 ZNF593 NME2 DRAP1 ZNF444
GREB1 ; TRPS1 ; 
GEN1 ; ZNF519 BRCA2 ZNF431 ; 
SDC1 ;  ; PHF17
ATAD2B ; ZNF430 ZNF292 ZNF236 BDP1 BTAF1 EP300 NR2C2 PHF8 SHPRH ERCC6 TAF1 ZNF41 ZBTB43 GTF2A1 ZNF518A ZNF81 ZNF587 ZNF623 ZKSCAN1 APC ASH1L ; 
MFSD2B ; HMGA1 PPAN ; 
CENPO ; RAD51 TRIP13 MCM2 FOXM1 ESPL1 MCM5 CHAF1A BRCA1 SUV39H2 MCM6 TIMELESS DNMT1 BRCA2 WDHD1 BRIP1 MCM4 WHSC1 ; 
ASXL2 ; GTF2I VHL TAF1L RREB1 GTF2H3 ZNF281 ZBTB37 BARD1 ELF1 GTF3C4 BDP1 ZBTB26 REST EP300 DENND4A ADNP ZNF551 MTF1 SHPRH BRPF3 JMJD1C AFF4 NCOA2 CLOCK ATF2 EPC1 GTF2A1 ETV3 ZNF623 ZKSCAN1 ATF7IP APC ASH1L ZNF641 ; TCEB2 POLR2I DRAP1
CENPA ; RAD51 HMGN2 MYBL2 PTTG1 MCM7 E2F1 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 MCM6 TIMELESS DNMT1 WDHD1 WHSC1 ; 
EMILIN1 ; TGFB1I1 ZNF469 MEIS3 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 GLI2 ETV1 MEF2C VENTX HIC1 PGR TCF21 MSC GATA6 LEF1 GLI1 MEOX2 KLF9 FOXF1 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
KHK ; MCM2 ; 
SPDYA ; ZNF337 ZNF84 ; 
LBH ; GLI2 HIC1 AEBP1 CSDC2 ; 
SLC30A6 ; GTF2H3 ASCC3 GTF3C4 REST SHPRH NCOA2 GTF2A1 ETV3 ZNF623 ATF7IP APC ZNF641 ; POLR2I
NLRC4 ; SPI1 MNDA RUNX3 IRF8 FOXP3 ; 
LTBP1 ; AEBP1 CSDC2 ; 
RASGRP3 ; MEF2C NOTCH4 ; 
STRN ; GTF2H3 EYA3 ASCC3 BARD1 REST TMF1 RBL1 SHPRH JMJD1C AFF4 NCOA2 CLOCK ATF2 GTF2A1 ETV3 ZNF623 ATF7IP APC ASH1L ZNF641 ; ZNF444 NME2
HEATR5B ; RREB1 ZNF430 BTAF1 REST EP300 NR2C2 RBL2 ADNP ZNF551 TMF1 PHF8 SHPRH TAF1 AFF4 MKL2 NCOA2 EPC1 GTF2A1 ZNF518A ETV3 ZNF587 ZKSCAN1 APC ASH1L ZNF641 ; POLR2I
CYP1B1 ; PRRX1 ; 
PKDCC ; TGFB1I1 HEYL PTRF EBF1 GLI2 HIC1 MSC GATA6 MEOX2 AEBP1 LZTS1 TCF4 ZFPM2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 TRPS1 ; 
MSH2 ; MCM2 FOXM1 ESPL1 ZNF367 MCM3 DEK EZH2 TFDP1 MCM6 MCM8 KNTC1 TIMELESS DNMT1 RBBP4 WDHD1 BARD1 BRIP1 RBL1 MCM4 WHSC1 ; 
STON1 ; TGFB1I1 PTRF TWIST2 EBF1 GLI2 MEF2C GATA6 KLF9 FOXF1 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 SETBP1 TRPS1 ; 
GPR75 ; NR2C2 CRAMP1L ZKSCAN1 ZNF169 ; 
EFEMP1 ; PTRF TWIST2 GLI2 KLF2 HIC1 TCF7L1 MSC GATA6 AEBP1 ZFPM2 CSDC2 PRRX1 TWIST1 TRPS1 ; 
PUS10 ; NCOA3 ; 
PEX13 ; REL ; 
AHSA2 ; ZNF337 ; 
FAM161A ; KNTC1 TIMELESS DNMT1 WDHD1 BARD1 WHSC1 ; 
COMMD1 ;  ; GTF2A1
CNRIP1 ; SNAI1 LYL1 TGFB1I1 SOX17 ZNF469 MEIS3 GLIS1 HEYL TAL1 FHL5 PTRF TWIST2 EBF1 BIN1 CREB3L1 LDB2 GLI2 BCL6B CREB5 ETV1 KLF2 MEF2C VENTX TBX5 MYOCD HIC1 PGR NFATC1 TCF21 EBF3 MEOX1 MSC GATA6 LEF1 GLI1 FLI1 MEOX2 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF EYA4 CSDC2 PRRX1 TWIST1 TRPS1 ; 
PLEK ; ZBTB32 SPI1 TBX21 IRF4 SLA2 STAT4 CIITA MSC FLI1 MNDA RUNX3 IRF8 MEOX2 TFEC EOMES FOXP3 PRRX1 ; 
ARHGAP25 ; SPI1 TBX21 IRF4 SLA2 STAT4 CIITA FLI1 MNDA RUNX3 IRF8 FOXP3 ; 
ANTXR1 ; ZNF469 MEIS3 PTRF CREB3L1 ETV1 APBB2 HIC1 AEBP1 PRRX2 ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
GMCL1 ; GTF2I VHL GTF2H3 EYA3 ZNF281 ASCC3 NCOR1 RBBP4 BARD1 GTF3C4 ZNF689 ZBTB26 REST ADNP ZNF551 SHPRH BRPF3 MCM4 ZBTB39 AFF4 ZNF420 NCOA2 CLOCK ATF2 EPC1 GTF2A1 REL ETV3 ZNF623 ATF7IP APC ASH1L ZNF641 ; TCEB2 POLR2I
ADD2 ; TEAD2 ; 
ATP6V1B1 ; VAX2 ; 
DYSF ; SNAI1 SOX17 HEYL TAL1 FHL5 PTRF EBF1 LDB2 BCL6B KLF2 MEF2C HIC1 TCF21 EBF3 MSC FLI1 FOXF1 AEBP1 LZTS1 TCF4 ERG ZFPM2 NOTCH4 CSDC2 PRRX1 TWIST1 ; 
EXOC6B ; ZNF217 GTF2I RREB1 GTF2H3 SMARCA2 GTF3C4 REST EP300 DENND4A ZNF551 TMF1 SHPRH NCOA3 AFF4 NCOA2 CLOCK GTF2A1 REL ETV3 ZNF623 ATF7IP ASH1L ; SCAND1 TCEB2 POLR2I ZNF688
ALMS1 ; BARD1 ; 
ACTG2 ; TGFB1I1 ZNF469 HEYL PTRF TWIST2 EBF1 GLI2 KLF2 MEF2C MYOCD HIC1 TCF21 MSC GATA6 GLI1 TBX4 MEOX2 FOXF1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
TET3 ; ZBTB39 ETV3 ; 
BOLA3 ; NME2 ; 
MTHFD2 ;  ; SPOCD1
INO80B ; PPAN ; 
LOXL3 ; TGFB1I1 HIC1 AEBP1 NAP1L3 GLIS2 PRRX1 APBB1 TWIST1 TRPS1 ; 
TACR1 ; SOX17 MEOX1 ; 
VAMP8 ; NR2F6 ; 
GNLY ; IRF1 TBX21 SLA2 STAT4 CIITA MNDA ; 
ATOH8 ; SMAD6 ID3 ID2 ; 
REEP1 ; CSDC2 ; 
KDM3A ; RLF BAZ2B ZNF292 ERCC6 ZKSCAN1 ; 
CD8A ; GFI1 TBX21 SLA2 STAT4 CIITA MNDA RUNX3 IRF8 EOMES FOXP3 ; 
CD8B ; TBX21 SLA2 RUNX3 ; 
NCAPH ; RAD51 MYBL2 ZNF695 TCF19 PTTG1 MCM7 E2F2 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 SUV39H2 MCM6 KNTC1 TIMELESS DNMT1 BRCA2 WDHD1 BRIP1 MCM4 WHSC1 ; 
ARID5A ; LYL1 TGFB1I1 PTRF EBF1 BIN1 KLF2 MEF2C VENTX HIC1 MEOX1 MSC GATA6 FOXF1 ZFPM2 HAND2 CSDC2 PRRX1 ; 
COX5B ; SCAND1 PPAN NME2 GLI4 ; GTF3C4 NCOA2 BACH1 ATF7IP
ZAP70 ; SP140 GFI1 SPI1 TBX21 IRF4 SLA2 STAT4 CIITA MNDA RUNX3 IRF8 TFEC TRIM22 EOMES HDAC9 FOXP3 ; 
C2orf15 ; ZSCAN16 ; 
RPL31 ; NME2 ; 
IL1R1 ; DAB2 ; 
IL18RAP ; TBX21 IRF4 SLA2 STAT4 CIITA MNDA RUNX3 FOXP3 ; 
TGFBRAP1 ; GTF2I VHL GTF2H3 NCOR1 ZNF430 GTF3C4 ZNF689 REST EP300 ZNF551 SHPRH AFF4 ELK3 NCOA2 CLOCK ELK4 EPC1 GTF2A1 ETV3 ZNF623 NFATC2 APC ASH1L ZNF641 ; TCEB2 ZNF444 POLR2I
RGPD3 ; BTAF1 NR2C2 RBL2 BRPF3 CRAMP1L ZNF518A ZNF81 ZNF587 ZKSCAN1 ZNF641 ; 
RGPD4 ; BTAF1 PHF8 CRAMP1L ZBTB43 ZNF518A ZKSCAN1 ; 
SULT1C4 ; HEYL EBF1 LDB2 BCL6B MEF2C EBF3 LEF1 FLI1 LZTS1 TCF4 ERG ; 
LIMS1 ; ASCC3 ELF1 REST BBX AFF4 ELK3 ATF2 GTF2A1 ETV3 ; 
CCDC138 ; BRCA1 SUV39H2 TIMELESS BRCA2 WDHD1 ; 
SH3RF3 ; TGFB1I1 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 GLI2 CREB5 ETV1 KLF2 MEF2C TBX5 MYOCD HIC1 PGR TCF21 TCF7L1 NR2F1 MSC GATA6 LEF1 GLI1 FLI1 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
BUB1 ; RAD51 ZNF695 TRIP13 FOXM1 ESPL1 CHAF1A ZNF367 BRCA1 EZH2 SUV39H2 MCM6 MCM8 TIMELESS DNMT1 BRCA2 WDHD1 BRIP1 MCM4 WHSC1 ; 
ANAPC1 ; GTF3C4 POLR1B ZNF623 ; 
CHCHD5 ; TCEB2 POLR2I NME2 ; TAF1L ZNF281 RBBP4 ZNF567 RBL1 SHPRH ELK3 ZNF420 NCOA2 CBX6 ETV3 ZNF623 ZKSCAN1 NFATC2 APC
CKAP2L ; RAD51 TRIP13 FOXM1 ESPL1 CHAF1A ZNF367 BRCA1 SUV39H2 MCM6 TIMELESS BRCA2 WDHD1 BRIP1 RBL1 MCM4 WHSC1 ; 
EPB41L5 ; ZNF623 ; 
INHBB ; KLF9 ; 
GYPC ; SNAI1 LYL1 TGFB1I1 SOX17 ZNF469 GLIS1 SPI1 HEYL PTRF TWIST2 EBF1 BIN1 LDB2 GLI2 BCL6B CREB5 KLF2 MEF2C VENTX HIC1 NFATC1 TCF21 MEOX1 MSC GATA6 LEF1 GLI1 FLI1 MNDA IRF8 MEOX2 KLF9 FOXF1 AEBP1 PRRX2 TCF4 ERG ZFPM2 NAP1L3 HAND2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
MAP3K2 ; ASCC3 DENND4A BBX TMF1 SHPRH JMJD1C AFF4 ZDHHC21 NCOA2 CLOCK ATF2 ELK4 GTF2A1 REL ETV3 ATF7IP APC ASH1L ZNF641 ; POLR2I
MYO7B ; KLF2 MEF2C ; 
LIMS2 ; PDLIM4 TGFB1I1 SOX17 GLIS1 HEYL PTRF TWIST2 EBF1 BIN1 LDB2 GLI2 BCL6B CREB5 KLF2 MEF2C VENTX TBX5 MYOCD HIC1 PGR TCF21 MEOX1 MSC GATA6 LEF1 GLI1 FLI1 MEOX2 FOXF1 AEBP1 PRRX2 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
MGAT5 ; GTF2I TAF1L GTF2H3 ZNF281 GTF3C4 ZNF689 REST SHPRH AFF4 NCOA2 CLOCK ATF2 EPC1 GTF2A1 ETV3 ATF7IP ZNF641 ; TCEB2 POLR2I DRAP1 ANKS3
CCNT2 ; ZNF195 BTAF1 NR2C2 ZNF224 ZNF443 ZNF41 ZBTB43 ZNF708 MDM4 ZNF518A ZNF397 ZKSCAN1 ; 
ZRANB3 ; GTF3C4 POLR1B ; 
CXCR4 ; SPI1 HEYL PTRF TBX21 IRF4 SLA2 KLF2 MEF2C VENTX HIC1 NR4A3 MEOX1 MSC LEF1 FLI1 MNDA RUNX3 IRF8 TFEC KLF9 TCF4 ERG HDAC9 TOX FOXP3 CSDC2 PRRX1 TWIST1 RORA ; 
ARHGAP15 ; MEF2C HIC1 MSC FLI1 IRF8 ; 
