gene ; activator ; inhibitor
FAM83B ; ETS2 TFAP2A RREB1 HES2 ; 
RAB23 ; ZNF469 AEBP1 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
PRIM2 ; ARNTL2 BRCA1 MCM6 MCM2 MCM4 DEK MCM8 WDHD1 RBL1 BRIP1 ANKRD32 BRCA2 DNMT1 ; 
CD109 ; SOX7 HES2 ; 
COL12A1 ; ZNF469 AEBP1 PRRX1 ; 
FILIP1 ; EBF1 LZTS1 ZFPM2 PRRX1 CSDC2 ; 
MYO6 ; ZNF33A ZNF443 ; 
SH3BGRL2 ; ZNF91 ; 
TTK ; RAD51 PTTG1 TRIP13 FOXM1 MCM5 BRCA1 ESPL1 MCM6 MCM2 HMGB2 CHAF1A TIMELESS MCM4 MCM8 WDHD1 EZH2 KNTC1 WHSC1 BRIP1 TAF5 ANKRD32 BRCA2 DNMT1 ; 
DOPEY1 ; BTAF1 LIMD1 ZNF292 EP300 ZDHHC21 BAZ2B ZNF397 BRWD1 ZNF224 ZNF440 ZKSCAN1 ZNF518A ZNF33A ; 
NT5E ; HMGA2 ; 
MDN1 ; GTF3C4 POLR1B RREB1 TAF1L GTF2H3 EAF1 BRCA2 BARD1 ZBTB26 NCOR1 EYA3 BDP1 DENND4A SHPRH ZNF236 AFF4 REST ADNP ZBTB39 ZNF623 NR2C2 EP300 CLOCK NCOA2 TAF1 ZNF121 ETV3 ZNF641 GTF2A1 CRAMP1L ZKSCAN1 APC ASH1L ; 
CASP8AP2 ; WDHD1 RBL1 BRIP1 BARD1 BDP1 ATF2 RLF SP4 SHPRH ZNF236 NR2C2 CLOCK NCOA2 TAF1 ZNF567 GTF2A1 APC ASH1L ; 
MANEA ; ATF2 SHPRH GTF2A1 ASH1L ; 
HACE1 ; BARD1 BDP1 ATF2 SHPRH ARID1A ASH1L ; 
SOBP ; NAP1L3 TCF21 ; 
SCML4 ; TBX21 SP140 IRF1 IRF8 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
REV3L ; BARD1 GTF2A1 APC ; 
FYN ; BIN1 PRRX1 TWIST1 ; 
LAMA4 ; TGFB1I1 HEYL PTRF HIC1 TWIST2 EBF1 FLI1 BCL6B ZNF469 MEF2C AEBP1 LDB2 ERG LZTS1 ZFPM2 PRRX1 TCF4 TWIST1 CSDC2 ; 
COL10A1 ; GLIS1 ZNF469 GLIS2 AEBP1 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
DSE ; HMGA2 ; 
FAM26F ; TBX21 IRF1 IRF8 SLA2 SPI1 STAT4 RUNX3 TFEC MNDA STAT1 FOXP3 ; 
FAM26E ; PTRF HIC1 TWIST2 GLIS1 EBF1 ZNF469 AEBP1 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
DCBLD1 ; HMGA2 ; 
SLC35F1 ; HEY2 ; 
MCM9 ; ZNF354B BTAF1 SHPRH ZNF236 ZNF397 ZNF81 BRWD1 CRAMP1L ZKSCAN1 ASH1L ; 
PLN ; HIC1 HAND2 AEBP1 ZFPM2 PRRX1 NAP1L3 CSDC2 ; 
CENPW ; MYBL2 PTTG1 FOXM1 MCM5 ; 
RSPO3 ; AEBP1 PRRX1 CSDC2 ; 
THEMIS ; TBX21 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
LAMA2 ; ZFPM2 TWIST1 TCF21 ; 
SAMD3 ; TBX21 SP140 VENTX IRF1 IRF8 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
TMEM200A ; ZNF469 PRRX1 EGR2 ; 
ENPP1 ; AEBP1 NAP1L3 ; 
CTGF ; SNAI1 PTRF MSC HIC1 TWIST2 ZNF469 GLIS2 AEBP1 ZFPM2 PRRX1 EGR2 TWIST1 CSDC2 ; 
MOXD1 ; AEBP1 PRRX1 EGR2 TWIST1 CSDC2 TRPS1 ; 
VNN1 ; IRF8 FLI1 SPI1 RUNX3 TFEC MNDA IRF4 PRRX1 FOXP3 TRPS1 ; 
VNN2 ; IRF8 SPI1 CIITA TFEC MNDA IRF4 FOXP3 ; 
MAP7 ; GRHL1 KLF5 TOB1 RAI1 KLF3 MAML3 BAZ2B ZNF440 ; LYL1 PTRF VENTX IRF8 FLI1 BIN1 SPI1 TFEC NFATC1 PRRX1 BACH2 TWIST1
PERP ; TFAP2A BARX2 HES2 SOX15 ; 
KIAA1244 ; ZDHHC21 ZKSCAN1 ZNF443 ; PTRF TEAD4
HEBP2 ; AES NR2F6 ; 
NHSL1 ;  ; MNDA
TXLNB ; PRRX1 ; 
STX11 ; IRF1 SLA2 SPI1 CIITA TNFAIP3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
FBXO30 ; APC ; 
RAB32 ; MNDA ; 
ZC3H12D ; TBX21 IRF8 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
LATS1 ; GTF3C4 TAF1L GTF2H3 BARD1 EYA3 BDP1 EPC1 DENND4A ATF2 TCF12 SHPRH AFF4 REST ZNF623 EP300 CLOCK NCOA2 REL MKL2 ETV3 GTF2A1 APC ASH1L ; ZNF593 POLR2I
ULBP2 ; HES2 ; 
PPP1R14C ; HES2 ; 
PLEKHG1 ; MSX2 ; ENO1
MYCT1 ; HEYL EBF1 NOTCH4 TAL1 FHL5 BCL6B MEF2C LDB2 SOX17 ERG HEY2 EBF3 ; 
FBXO5 ; FOXM1 MCM6 MCM2 TIMELESS MCM4 DEK WDHD1 EZH2 RBL1 BRIP1 ANKRD32 E2F7 BRCA2 BARD1 DNMT1 ; 
TAGAP ; TBX21 SP140 IRF1 IRF8 SLA2 ZNFX1 SPI1 STAT4 STAT2 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
FNDC1 ; ZNF469 AEBP1 PRRX1 TWIST1 CSDC2 ; 
SOD2 ; TBX21 IRF1 IRF8 SPI1 TNFAIP3 TFEC MNDA ; 
CCR6 ; MNDA FOXP3 ; 
MLLT4 ; CHD7 ZKSCAN1 ; 
SMOC2 ; HAND2 AEBP1 ZFPM2 TCF21 CSDC2 ; 
THBS2 ; AEBP1 PRRX1 CSDC2 ; 
WDR27 ; MDM4 ; 
TCTE3 ; MDM4 ZNF248 ; 
FAM20C ; SNAI1 TGFB1I1 PTRF TEAD4 MSC HIC1 VENTX TWIST2 GLIS1 GLI2 IRF8 FLI1 BIN1 SPI1 ZNF469 GLIS2 AEBP1 STAT4 RUNX3 TFEC MNDA TSHZ3 ZFPM2 CREB5 PRRX1 PRRX2 BACH2 TWIST1 CSDC2 TRPS1 ; 
TMEM184A ; TEAD3 NR2F6 TBX6 ZNF440 ZNF443 ; POLR1E
PSMG3 ; POLR2I ; REST NCOA2
ELFN1 ; HEYL NOTCH4 BCL6B MEF2C LDB2 SOX17 ERG HEY2 ; 
NUDT1 ; PTTG1 ; 
SNX8 ;  ; RAI1
AIMP2 ; RUVBL1 ; BRWD1 ZNF211 ZNF224
CYTH3 ; PTRF GLIS2 AEBP1 TCF7L1 BACH2 TWIST1 ; 
ZNF853 ; TLE2 ; 
RPA3 ; PTTG1 MCM5 ; 
ICA1 ; GATA3 NR2F6 PCBD1 ZSCAN16 CREB3L4 ZNF443 ; 
SCIN ; TBX2 ; 
AGR2 ; TBX6 SPDEF ; 
IL6 ; SNAI1 PTRF MSC AEBP1 STAT4 TFEC MNDA PRRX1 TWIST1 ; 
MPP6 ;  ; TLE6 TBX2
JAZF1 ; PTRF SPI1 MNDA CREB5 PRRX1 ; 
TRIL ; ZNF469 AEBP1 LDB2 ZFPM2 NAP1L3 CSDC2 ; 
CPVL ; VENTX IRF8 SPI1 RUNX3 TFEC MNDA EGR2 ; 
PRR15 ; ZNF443 ; 
FKBP14 ; ELK3 ; 
INMT ; TCF21 CSDC2 ; 
AQP1 ; FOXF1 EBF1 KLF2 TAL1 MEF2C LDB2 SOX17 ERG EBF3 TCF21 ; 
AVL9 ; GTF2A1 ; 
RP9P ;  ; NCOA2 ETV3
ANLN ; FOXM1 ARNTL2 BRCA1 RBL1 BRCA2 DNMT1 ; 
AOAH ; TBX21 VENTX IRF1 IRF8 GFI1 EOMES SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 MAFB FOXP3 ; ZNF443
ELMO1 ; FLI1 SPI1 MEF2C RUNX3 ; 
EPDR1 ; TRPS1 ; 
SFRP4 ; AEBP1 ZFPM2 PRRX1 CSDC2 ; 
AMPH ; ETV1 HAND2 ZNF469 AEBP1 ZFPM2 PRRX1 TWIST1 NAP1L3 CSDC2 ; 
C7orf10 ; ZNF469 AEBP1 PRRX1 PRRX2 CSDC2 ; 
INHBA ; PTRF PRDM1 ZNF469 AEBP1 HMGA2 PRRX1 TWIST1 ; 
STK17A ; STAT4 ; ZNF443
BLVRA ; STAT4 ; 
SPDYE1 ; ZNF700 SS18L1 CRAMP1L ZNF224 ; 
POLD2 ; ENO1 ; 
MYO1G ; PTRF TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 MAFB FOXP3 ; 
CCM2 ; PTRF TEAD4 ; ZNF436 PHF8 ZNF518A
RAMP3 ; LYL1 HEYL EBF1 KLF2 BCL6B MEF2C LDB2 SOX17 ; 
SEPT7P2 ; MDM4 ZNF302 ZNF169 ZNF248 ZNF519 ZNF546 ZNF84 ZNF441 ZNF33A ; 
IKZF1 ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
FIGNL1 ; WDHD1 EZH2 ANKRD32 BRCA2 DNMT1 ; 
MRPS17 ;  ; ASH1L
ZNF680 ; ZNF138 ZNF708 ARID1A ZNF92 ZNF273 ZNF518A ; 
ZNF107 ; ZNF195 ZNF138 BTAF1 ZNF431 ZNF493 ZNF223 ZNF124 ZNF217 LIMD1 ZNF292 EP300 ZNF397 PHF8 ZNF41 ZNF253 BRWD1 ZNF611 ZNF519 ARID1A ZNF627 ZNF224 ZNF92 ZNF440 ZKSCAN1 ZNF273 ZNF518A ZNF441 ZNF33A ZNF443 ; ENO1
WBSCR17 ; HIC1 HAND2 AEBP1 MEIS3 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
GTF2IRD2P1 ; ZNF33A ; 
NCF1B ; TBX21 SP140 VENTX IRF1 IRF8 EOMES SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 HCLS1 ; 
NSUN5P2 ; ANKS3 ; 
CLDN4 ; ELF3 ELF5 GATA3 FOXQ1 NR2F6 TOB1 BTG2 ZNF440 ; PDLIM4 HMGA2
ELN ; LDB2 NAP1L3 TCF21 CSDC2 ; 
LAT2 ; LYL1 PTRF TBX21 MSC VENTX IRF1 IRF8 SLA2 FLI1 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 MAFB FOXP3 ; 
RFC2 ; PTTG1 MCM5 MCM6 MCM2 DNMT1 ; 
NCF1 ; TBX21 SP140 VENTX IRF1 IRF8 EOMES SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 MAFB FOXP3 HCLS1 ; 
GTF2IRD2B ; TBX3 ZNF33A ; 
NSUN5P1 ; ZNF580 ANKS3 GLI4 ; 
FGL2 ; PTRF TBX21 SP140 VENTX IRF1 IRF8 GFI1 SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 MAFB FOXP3 ; 
HGF ; CSDC2 ; 
TP53TG1 ; AES ; DNMT1
CROT ; ZNF440 ; 
SLC25A40 ; DEK ASCC3 WDHD1 RBL1 BRIP1 GTF2H3 ANKRD32 NFIC TFDP1 BARD1 DNMT1 ATF2 CLOCK NCOA2 GTF2A1 ; SCAND1
DBF4 ; FOXM1 MCM7 BRCA1 SUV39H2 MCM2 HMGB2 WDHD1 EZH2 WHSC1 TAF5 ANKRD32 DNMT1 ; 
AKAP9 ; VHL GTF2I EPC1 BTAF1 RBL2 ELF1 SHPRH AFF4 ZNF430 REST ZNF217 ADNP ZNF587 NR2C2 ZNF292 EP300 ZDHHC21 BAZ2B ZNF397 PHF8 NCOA2 TAF1 REL ZNF121 ZNF81 MKL2 BRWD1 ETV3 ZNF611 GTF2A1 CRAMP1L ARID1A ZKSCAN1 APC ZNF518A ASH1L ; 
CDK6 ; SOX7 ; ZSCAN16
SAMD9 ; IFI16 SP110 EIF2AK2 STAT1 TRIM22 ; 
SAMD9L ; SP110 IRF1 SLA2 ZNFX1 STAT1 TRIM22 ; 
GNG11 ; HEYL EBF1 FLI1 BCL6B MEF2C LDB2 SOX17 ERG ; 
COL1A2 ; PTRF MSC HIC1 TWIST2 GLI2 HAND2 ZNF469 GLIS2 AEBP1 TSHZ3 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
LMTK2 ; GTF2I ZNF551 EPC1 SHPRH AFF4 ZNF430 REST ADNP ZBTB39 NR2C2 ZNF292 EP300 ZDHHC21 ZNF397 NCOA2 TAF1 REL MKL2 ETV3 ZNF611 ZNF641 GTF2A1 ARID1A ZKSCAN1 ASH1L ; 
BRI3 ;  ; PHF8 TAF1 ZNF41 ZNF518A
NPTX2 ; BCL6B ; 
TMEM130 ; AEBP1 PRRX1 TWIST1 CSDC2 ; 
ARPC1B ; SPI1 MNDA ; 
GPC2 ; ZSCAN2 SALL2 ZNF627 ; 
PVRIG ; TBX21 SP140 IRF8 EOMES SLA2 TFEC IRF4 ; 
PILRB ; TAF1C ZNF266 ; 
PILRA ; RELB PTRF TBX21 VENTX IRF8 SLA2 FLI1 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 FOXP3 ; ZNF443
PCOLCE ; SNAI1 TGFB1I1 HEYL PTRF MSC HIC1 TWIST2 ETV1 HAND2 ZNF469 GLIS2 AEBP1 MEIS3 ZFPM2 PRRX1 TCF4 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
TRIM56 ; NCOA2 ZNF641 ; 
LRRC17 ; PRRX2 ; 
ATXN7L1 ; BAZ2B ; 
PIK3CG ; IRF8 SPI1 TFEC MNDA IRF4 FOXP3 ; 
TMEM168 ; ZNF436 ZNF397 ; 
CAV1 ; PTRF TEAD4 HMGA2 ; 
WNT2 ; MSC ZNF469 AEBP1 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
CALU ; ZNF469 PRRX1 ; AES NR2F6
FLNC ; TGFB1I1 PTRF HAND2 ZNF469 AEBP1 ZFPM2 CREB5 PRRX1 CSDC2 ; 
TNPO3 ; ZNF281 ASCC3 POLR1A GTF3C4 RBL1 GTF2H3 NFIC EAF1 BARD1 ATF7IP ZNF689 EYA3 ZNF551 REST ZNF623 CLOCK NCOA2 ETV3 ZNF641 GTF2A1 ; TCEB2 TAF10 ZNF688
KLHDC10 ; GTF3C4 GTF2H3 ZNF426 BARD1 MTF1 EYA3 BDP1 ZNF551 ATF2 SHPRH REST ZNF623 CLOCK NCOA2 GTF2A1 APC ASH1L ; ZNF688
PODXL ; BCL6B LDB2 ERG ; 
PLXNA4 ; PRRX1 TWIST1 NAP1L3 CSDC2 ; 
CALD1 ; TGFB1I1 PTRF MSC HIC1 TWIST2 GLIS1 GLI2 GATA6 HAND2 ZNF469 GLIS2 AEBP1 TSHZ3 ZFPM2 CREB5 PRRX1 TCF4 EGR2 TWIST1 NAP1L3 CSDC2 ; 
ZC3HAV1L ; ZNF623 CLOCK GTF2A1 ; 
TTC26 ; DNMT1 ; 
UBN2 ; MAML3 MDM4 ZFP62 ZNF587 ZNF292 ZNF436 BAZ2B ZNF397 BRWD1 SS18L1 ZNF224 ZNF440 ZKSCAN1 ZNF518A ZNF33A ZNF443 ; 
C7orf55 ;  ; BACH1
TBXAS1 ; LYL1 MSC VENTX IRF8 SLA2 FLI1 SPI1 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 FOXP3 HCLS1 ; ZNF443
PARP12 ; SP110 IRF1 STAT1 TRIM22 ; 
BRAF ;  ; PTRF
TAS2R5 ; ZNF224 ; 
CLEC5A ; SPI1 RUNX3 MNDA ; 
ZYX ; CEBPB TGFB1I1 PTRF MSC SPI1 AEBP1 STAT4 TFEC MNDA PRRX1 ; ZFP62 ZNF436 SS18L1 ZNF443
EPHA1 ; TRIM29 GRHL1 KLF5 RARG TEAD3 ZBTB7B KLF3 ZDHHC13 SOX15 ZNF440 ; PGBD1
FAM115A ; BARD1 ATF2 REST CLOCK NCOA2 ETV3 GTF2A1 APC ; 
ARHGEF5 ; BARX2 SOX7 HES2 ; 
ZNF767 ; ZNF248 ZNF84 ; 
ZNF862 ; ANKRD10 MDM4 TBX3 ZNF248 ZNF211 ZNF84 ZNF518A ZNF441 ZNF33A ZNF443 ; ENO1
RARRES2 ; TGFB1I1 MSC HIC1 HAND2 ZNF469 GLIS2 AEBP1 ZFPM2 PRRX1 PRRX2 TWIST1 CSDC2 ; 
ZNF775 ; APBB1 ; 
GIMAP8 ; IRF8 EBF1 FLI1 SPI1 MEF2C ERG TFEC MNDA HCLS1 ; 
GIMAP7 ; TBX21 IRF8 EBF1 SLA2 FLI1 SPI1 MEF2C STAT4 TFEC MNDA IRF4 FOXP3 HCLS1 ; 
GIMAP4 ; LYL1 PTRF TBX21 VENTX IRF8 EBF1 SLA2 FLI1 SPI1 MEF2C STAT4 CIITA ERG TFEC MNDA IRF4 CREB5 FOXP3 HCLS1 ; 
GIMAP6 ; IRF8 FLI1 SPI1 MEF2C TFEC MNDA HCLS1 ; 
GIMAP1 ; LYL1 TBX21 POU2F2 MSC HIC1 VENTX IRF8 SLA2 FLI1 SPI1 MEF2C AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 TSHZ3 PRRX1 FOXP3 TWIST1 HCLS1 ; 
GIMAP5 ; TBX21 VENTX IRF8 SLA2 FLI1 SPI1 MEF2C STAT4 CIITA TFEC MNDA IRF4 FOXP3 HCLS1 ; 
TMEM176B ; LYL1 MSC VENTX IRF8 FLI1 BIN1 SPI1 ZNF469 AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 TSHZ3 PRRX1 EGR2 FOXP3 TWIST1 CSDC2 HCLS1 ; 
TMEM176A ; MSC VENTX IRF8 FLI1 SPI1 ZNF469 MEF2C AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 PRRX1 FOXP3 TWIST1 CSDC2 ; 
NOS3 ; HEYL EBF1 TAL1 BCL6B MEF2C LDB2 SOX17 ERG ; 
WDR86 ; AEBP1 MEIS3 TWIST1 ; 
XRCC2 ; FOXM1 BRCA1 ESPL1 TIMELESS MCM4 MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 ANKRD32 BRCA2 DNMT1 ; 
NCAPG2 ; FOXM1 TCF19 MCM5 BRCA1 ESPL1 MCM6 MCM2 ZNF367 TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 ANKRD32 E2F7 TFDP1 BRCA2 BARD1 DNMT1 ; 
DEFB1 ; BARX2 HES2 ; 
MFHAS1 ; ARNTL2 MCM4 DEK GTF3C4 GTF2H3 TFDP1 MTF1 DNMT1 CLOCK ; 
FAM167A ; ZNF469 TRPS1 ; 
CTSB ; PTRF SPI1 RUNX3 TFEC MNDA ; ZNF443
MSR1 ; PTRF TBX21 MSC VENTX IRF8 SLA2 BIN1 SPI1 ZNF469 AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 EGR2 MAFB FOXP3 TWIST1 ; ZNF443
PDGFRL ; PRRX1 ; 
MTUS1 ; ZNF440 ; 
PSD3 ; ARID1A ZNF440 ZKSCAN1 ; 
SH2D4A ; ZNF440 ; 
LPL ; MEF2C ; 
DOK2 ; LYL1 PTRF TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 FLI1 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 FOXP3 TWIST1 ; 
BMP1 ; TGFB1I1 PTRF TEAD4 ZNF469 GLIS2 AEBP1 PRRX1 TWIST1 ; 
SLC39A14 ; HMGA2 ; 
PDLIM2 ; PTRF ZNF469 AEBP1 PRRX1 PRRX2 TWIST1 CSDC2 ; 
LOXL2 ; PTRF ZNF469 AEBP1 ZFPM2 PRRX1 TWIST1 ; 
ENTPD4 ; EP300 ZDHHC21 ZNF397 MKL2 ZKSCAN1 ZNF518A ASH1L ; 
ADAMDEC1 ; IRF8 SLA2 SPI1 STAT4 RUNX3 TFEC MNDA IRF4 FOXP3 ; 
CDCA2 ; MYBL2 PTTG1 FOXM1 BRCA1 ESPL1 MCM6 MCM2 HMGB2 TIMELESS MCM4 WDHD1 EZH2 WHSC1 BRIP1 DNMT1 ; 
DPYSL2 ; TGFB1I1 ZNF469 AEBP1 PRRX1 TCF4 BACH2 TWIST1 CSDC2 ; 
ESCO2 ; FOXM1 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 TAF5 ANKRD32 E2F7 TFDP1 BRCA2 DNMT1 ; 
PBK ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 MCM5 MCM7 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 TIMELESS MCM4 WDHD1 EZH2 WHSC1 DNMT1 ; 
FZD3 ; ZNF443 ; 
RBPMS ; TBX2 ; ENO1
WRN ; SHPRH REST NCOA2 TAF1 ETV3 GTF2A1 ZKSCAN1 APC ASH1L ; 
RNF122 ; TEAD2 ; 
GPR124 ; TGFB1I1 HEYL PTRF MSC HIC1 GLI2 EBF1 ETV1 HAND2 BCL6B ZNF469 MEF2C AEBP1 LDB2 MEIS3 ERG TSHZ3 LZTS1 ZFPM2 PRRX1 TCF4 PRRX2 TWIST1 NAP1L3 TCF21 CSDC2 ; 
BAG4 ; ASCC3 GTF3C4 GTF2H3 EAF1 BARD1 EYA3 BDP1 DENND4A ATF2 SHPRH AFF4 REST CLOCK NCOA2 ZHX1 ETV3 GTF2A1 APC ASH1L ; 
FGFR1 ; TGFB1I1 PTRF MSC HIC1 CREB3L1 TWIST2 GLI2 EBF1 LEF1 ETV1 ZNF469 MEF2C GLIS2 AEBP1 MEIS3 LZTS1 ZFPM2 PRRX1 TCF4 PRRX2 EGR2 BACH2 TWIST1 NAP1L3 CSDC2 APBB1 TRPS1 ; 
ADAM9 ; ASCC3 ; 
IDO1 ; TBX21 SP140 SP110 IRF1 GFI1 SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
GINS4 ; RAD51 TRIP13 MCM5 BRCA1 MCM2 HMGB2 TIMELESS MCM4 BRCA2 DNMT1 ; 
SGK196 ; GTF3C4 GTF2H3 CLOCK GTF2A1 ; 
PRKDC ; MCM4 DEK ASCC3 WDHD1 GTF3C4 RBL1 GTF2H3 TFDP1 BRCA2 BARD1 EYA3 DNMT1 ATF2 CLOCK GTF2A1 ; ZNF688 AES TBX2
PCMTD1 ; ZNF292 AFF1 BRWD1 ZNF224 ZNF440 ZNF518A ZNF33A ; 
LYPLA1 ; TOB1 ZNF440 ; 
GGH ; FOXM1 MCM5 MCM6 DNMT1 ; 
ARFGEF1 ; KLF3 RBL2 EP300 ZDHHC21 ZNF397 NCOA2 REL ETV3 ZKSCAN1 ZNF518A ASH1L ; 
PREX2 ; ZNF366 ; 
SULF1 ; PTRF MSC HIC1 TWIST2 GLI2 ZNF469 AEBP1 ZFPM2 PRRX1 PRRX2 EGR2 TWIST1 CSDC2 ; 
LY96 ; LYL1 PTRF TBX21 MSC VENTX IRF8 SLA2 FLI1 BIN1 SPI1 AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 PRRX1 TWIST1 HCLS1 ; ZNF443
PKIA ; TBX3 ; 
IL7 ; IRF1 ; 
CHMP4C ; ID1 KLF3 MAML3 ZNF440 ; VENTX BIN1 PRRX1
LRRCC1 ; WDHD1 ; 
CPNE3 ; REL ASH1L ; 
MMP16 ; TWIST1 ; 
OTUD6B ; GTF2H3 ; 
RBM12B ; BARD1 ZBTB26 BDP1 ZNF236 ZNF623 NR2C2 NCOA2 ZNF81 ZNF611 CRAMP1L ZNF585B ZKSCAN1 APC ; 
GEM ; EBF1 AEBP1 ZFPM2 PRRX1 EGR2 TWIST1 CSDC2 ; 
DPY19L4 ; BRWD1 ASH1L ; 
CCNE2 ; E2F1 FOXM1 TCF19 MCM6 MCM2 ZNF367 HMGB2 TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 E2F7 TFDP1 DNMT1 ; 
NIPAL2 ; REL GTF2A1 ; 
VPS13B ; GTF2H3 JMJD1C EPC1 DENND4A ATF2 TCF12 SHPRH AFF4 REST NCOA2 MKL2 ZNF641 GTF2A1 APC ASH1L ; 
ANKRD46 ; ZNF518A ; 
SNX31 ; ZNF440 ; 
PABPC1 ; ZNF440 ; 
UBR5 ; BDP1 SHPRH REST CLOCK REL ZHX1 GTF2A1 APC ASH1L ; 
CTHRC1 ; PTRF ZNF469 AEBP1 PRRX1 TWIST1 CSDC2 ; 
OXR1 ; KLF3 REL ASH1L ; 
RAD21 ; MCM4 DEK WDHD1 BRCA2 DNMT1 ; 
EXT1 ; PDLIM4 ; 
SAMD12 ; BTG2 ZDHHC13 ZDHHC21 ZNF440 ZNF33A ; PTRF
MAL2 ; FOXA1 OVOL2 ELF3 GRHL1 KLF5 EHF ZNF165 HES1 GRHL3 CASZ1 GTF2IRD1 ZBTB7B NFXL1 KLF3 ; SNAI2 TGFB1I1 VENTX IRF8 FLI1 KCNIP3 BIN1 SPI1 PDLIM4 STAT4 RUNX3 TFEC MNDA MAFB BACH2
ENPP2 ; FLI1 MEF2C LDB2 SOX17 ERG ; 
TAF2 ; RCOR1 TAF1L GTF2H3 EAF1 BARD1 JMJD1C EYA3 BDP1 TMF1 EPC1 ZNF131 ATF2 SHPRH ZNF236 AFF4 REST WHSC1L1 ZNF623 NR2C2 CLOCK NCOA2 TAF1 ZNF81 ETV3 ZNF641 GTF2A1 APC ASH1L ; SCAND1
DSCC1 ; RAD51 E2F1 MYBL2 TRIP13 FOXM1 MCM5 MCM7 BRCA1 ESPL1 SUV39H2 MCM6 MCM2 HMGB2 CHAF1A TIMELESS MCM8 WDHD1 EZH2 TAF5 MYBL1 DNMT1 ; SPOCD1
COL14A1 ; EBF1 MEF2C LDB2 LZTS1 ZFPM2 TCF21 CSDC2 ; 
MTBP ; WDHD1 KNTC1 BRIP1 ANKRD32 DNMT1 ; 
HAS2 ; SOX7 ; 
ATAD2 ; FOXM1 TCF19 BRCA1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 ANKRD32 E2F7 TFDP1 BRCA2 BARD1 DNMT1 ; 
NDUFB9 ; POLR2I ; 
TRIB1 ; FOSB ; 
POU5F1B ; POU5F1 ; 
GSDMC ; HES2 ; 
