gene ; activator ; inhibitor
F13A1 ; SPI1 HIC1 MNDA VENTX BIN1 PTRF TGFB1I1 MSC IRF8 FLI1 STAT4 ZNF469 RUNX3 TFEC KLF2 MEF2C TWIST1 AEBP1 ZFPM2 DAB2 TWIST2 PRRX1 CSDC2 ; 
LY86 ; LYL1 SPI1 SLA2 HIC1 MNDA VENTX BIN1 POU2F2 CIITA MSC IRF8 FLI1 STAT4 TBX21 ZNF469 RUNX3 TFEC KLF2 MEF2C AEBP1 FOXP3 GLIS2 IRF4 TWIST2 PRRX1 HCLS1 ; 
DSP ; TFAP2A BARX2 HES2 ; TBX2
BMP6 ; CSDC2 ; 
TMEM170B ; MYEF2 ; 
GFOD1 ; SOX7 ; 
CD83 ; TNFAIP3 FOXP3 ; 
MYLIP ; ZNF436 ZNF253 ZNF443 ; TEAD4
RBM24 ; TGFB1I1 MSC MYOCD MEF2C HAND2 CSDC2 ; 
NUP153 ; ZNF281 GTF3C4 GTF2H3 POLR1A ASCC3 BARD1 BRCA2 TAF1L BDP1 BRIP1 RBL1 ZNF623 CLOCK REST GTF2A1 APC ; ZNF688
ALDH5A1 ; PCBD1 TOB1 ZNF440 ; TEAD4
FAM65B ; FAIM3 IRF8 IRF4 ; 
BTN3A2 ; IRF1 ; 
BTN2A2 ; IRF1 SLA2 SP140 EOMES CIITA TBX21 STAT1 RUNX3 ; 
BTN3A1 ; ETV7 IRF1 SP140 CIITA TBX21 STAT2 TRIM22 STAT1 ; 
BTN3A3 ; ETV7 IRF1 CIITA TBX21 STAT2 TRIM22 STAT1 FOXP3 ; 
NKAPL ; EBF1 TGFB1I1 AEBP1 CSDC2 ; 
UBD ; PML IRF1 SPI1 SLA2 EOMES CIITA IRF8 STAT4 TBX21 TRIM22 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
MDC1 ; DNMT1 RBL1 ; 
IER3 ; FOSL1 ; 
AGER ; HDAC10 ; 
AIF1 ; CREM LYL1 IRF1 TEAD4 SPI1 SLA2 SNAI1 MNDA SP140 VENTX BIN1 PTRF CIITA MSC IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC AEBP1 CREB5 FOXP3 IRF4 TWIST2 PRRX1 ; ZNF443
C2 ; IRF1 SPI1 MNDA CIITA IRF8 TBX21 STAT1 TFEC ; 
C4A ; HIC1 VENTX PTRF MSC TWIST1 AEBP1 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
CFB ; IRF1 STAT1 ; 
CYP21A2 ; AEBP1 TWIST2 HAND2 CSDC2 ; 
EGFL8 ; ANKS3 ; ASCC3
GPSM3 ; SNAI3 LYL1 SPI1 FLI1 HCLS1 ; 
HCP5 ; PML IRF1 CIITA TBX21 TRIM22 STAT1 ; 
LST1 ; LYL1 IRF1 SPI1 SLA2 SNAI1 MNDA SP140 VENTX BIN1 PTRF CIITA MSC IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC CREB5 FOXP3 IRF4 PRRX1 ; 
LTA ; SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 ; 
LTB ; SPI1 SLA2 MNDA POU2F2 IRF8 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 ; 
PSMB8 ; ETV7 PML SP110 IRF1 CIITA TBX21 TRIM22 STAT1 ; 
PSMB9 ; PML SP110 IRF1 SPI1 SLA2 MNDA CIITA STAT4 TBX21 TRIM22 STAT1 RUNX3 FOXP3 ; 
TAP1 ; PML IRF1 GFI1 SLA2 CIITA STAT4 TBX21 TRIM22 STAT1 FOXP3 ; 
TAP2 ; PML SP110 IRF1 SLA2 CIITA STAT4 TBX21 TRIM22 STAT1 ; 
TNF ; TNFAIP3 ; 
TNXB ; MEOX1 FOXF1 MYOCD KLF2 TCF21 CSDC2 ; 
TAPBP ; PML IRF1 SLA2 TBX21 TRIM22 STAT1 ; 
KIFC1 ; MYBL2 E2F1 TRIP13 ESPL1 PTTG1 E2F2 MCM5 TCF19 HMGB2 MCM2 BRCA1 EZH2 MCM4 TIMELESS WHSC1 WDHD1 DNMT1 BRIP1 ; 
ITPR3 ; E2F7 ; 
FKBP5 ; BIN1 RUNX3 CREB5 ; 
KCTD20 ; ATF2 GTF2A1 APC ASH1L ; 
CPNE5 ; POU2AF1 MEOX1 KLF2 IRF4 ; 
PI16 ; KLF2 ; 
FGD2 ; SPI1 MNDA CIITA IRF8 STAT4 TBX21 RUNX3 TFEC FOXP3 ; 
DAAM2 ; EBF1 HEYL BCL6B LDB2 FHL5 MEF2C AEBP1 ERG LZTS1 ZFPM2 CSDC2 ; 
MOCS1 ; TBX2 ; 
TREM2 ; SPI1 SLA2 MNDA VENTX MSC IRF8 STAT4 TBX21 TFEC AEBP1 PRRX1 ; 
TREM1 ;  ; ZNF443
MDFI ; HES2 ; 
USP49 ; ZBTB26 ZBTB39 SHPRH ZNF623 ADNP EP300 ZNF121 ZNF81 ZNF587 REST GTF2A1 ZKSCAN1 ETV3 ZNF518A ; 
C6orf226 ; SCAND1 ; 
MRPL14 ; ZNF593 ; NR2C2 SHPRH EPC1 REST ZNF641 ARID4A MKL2 ASH1L
ENPP4 ;  ; HES2
RCAN2 ; EBF1 SOX17 BCL6B FOXF1 LDB2 MYOCD KLF2 MEF2C ERG TCF21 TBX5 HAND2 CSDC2 ; 
PLA2G7 ; SPI1 MNDA IRF8 RUNX3 TFEC ; 
GPR116 ; EBF1 HEYL NR5A2 SOX17 NOTCH4 BCL6B FOXF1 LDB2 FHL5 MEF2C ERG LZTS1 EBF3 ; 
PAQR8 ; TBX2 ; 
TRAM2 ; PTRF PRRX1 GLIS3 ; 
FAM83B ; TFAP2A BAZ1A ; 
BAG2 ; PRRX1 ; 
PRIM2 ; MCM2 BRCA1 DEK MCM4 MCM8 WDHD1 DNMT1 BRIP1 RBL1 ; 
LMBRD1 ;  ; TEAD4
FAM135A ; APC ; 
CD109 ; TEAD4 HMGA2 SOX7 HES2 ; 
COL12A1 ; ZNF469 TWIST1 AEBP1 GLIS2 PRRX1 ; 
FILIP1 ; EBF1 TCF4 MYOCD LZTS1 ZFPM2 HAND2 CSDC2 ; 
MYO6 ; ZNF217 ; 
PHIP ; BAZ2B ZNF292 SHPRH ADNP EP300 JMY ZNF507 ARID1A ARID4A ZKSCAN1 ZNF33A ASH1L ; 
SH3BGRL2 ; TOB1 ; 
TTK ; TRIP13 ESPL1 PTTG1 HMGB2 MCM2 BRCA1 EZH2 MCM4 TIMELESS WHSC1 WDHD1 ANKRD32 BRCA2 DNMT1 BRIP1 ; 
PRSS35 ; HAND2 CSDC2 ; 
KIAA1009 ; DMTF1 ZNF224 ; 
MDN1 ; GTF3C4 POLR1B GTF2H3 POLR1A RREB1 NCOR1 ZBTB26 TAF1L BDP1 NR2C2 ZBTB39 BTAF1 CRAMP1L AFF4 SHPRH NCOA2 ZNF236 ZNF623 CLOCK ADNP TAF1 EP300 ZNF121 REST ZNF641 GTF2A1 ZKSCAN1 ETV3 APC ASH1L ; SCAND1
CASP8AP2 ; WDHD1 BARD1 ZBTB26 SP4 ZNF131 BDP1 BRIP1 RBL1 NR2C2 ATF2 ZNF292 SHPRH NCOA2 ZNF236 ZNF623 CLOCK TAF1 REST GTF2A1 ETV3 APC ASH1L ; 
MANEA ; SHPRH GTF2A1 ASH1L ; 
HACE1 ; BDP1 SHPRH ; 
SOBP ; FOXF1 MEF2C TCF21 NAP1L3 TBX5 HAND2 SOX5 CSDC2 ; 
SCML4 ; IRF1 GFI1 SLA2 SP140 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
FIG4 ; RERE ; 
REV3L ; NFIC ; 
FYN ; EBF1 FLI1 MEF2C LZTS1 PRRX1 ; 
LAMA4 ; EBF1 SNAI1 HIC1 HEYL PTRF TGFB1I1 GLI2 MSC KLF9 FLI1 TCF4 BCL6B ZNF469 TSHZ3 ETV1 LDB2 MEF2C TWIST1 AEBP1 ERG MITF LZTS1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
COL10A1 ; GLIS1 ZNF469 ETV1 TWIST1 AEBP1 ZFPM2 GLIS2 TWIST2 PRRX1 CSDC2 ; 
FAM26F ; IRF1 SPI1 SLA2 MNDA IRF8 STAT4 TBX21 RUNX3 TFEC ; 
FAM26E ; GLIS1 EBF1 HIC1 HEYL VENTX PTRF TGFB1I1 GLI2 MSC TCF4 ZNF469 TSHZ3 ETV1 TWIST1 AEBP1 LZTS1 ZFPM2 NAP1L3 TWIST2 PRRX1 CSDC2 ; 
KPNA5 ; MKL2 ASH1L ; 
DCBLD1 ; HMGA2 ; 
SLC35F1 ; NOTCH4 BCL6B HEY2 FHL5 ; 
MCM9 ; BTAF1 SHPRH ZNF236 ZNF354B ZNF81 ZKSCAN1 ; 
PLN ; EBF1 HIC1 PTRF TGFB1I1 GLI2 MSC MEOX2 ZNF469 TWIST1 AEBP1 ZFPM2 NAP1L3 TWIST2 PRRX1 HAND2 CSDC2 ; 
RNF217 ; SOX7 ; 
CENPW ; MYBL2 PTTG1 ; 
RSPO3 ; HIC1 VENTX PTRF TGFB1I1 MSC MEOX2 AEBP1 ZFPM2 NAP1L3 TWIST2 PRRX1 HAND2 CSDC2 ; 
THEMIS ; IRF1 GFI1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
LAMA2 ; GLI2 GLI1 PGR FOXF1 ETV1 LDB2 RUNX1T1 TWIST1 AEBP1 LEF1 ZFPM2 TCF21 NAP1L3 TBX5 TWIST2 HAND2 CSDC2 ; 
SAMD3 ; SPI1 SLA2 MNDA SP140 VENTX EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
TMEM200A ; MSC ZNF469 TSHZ3 ETV1 TWIST1 AEBP1 PRRX1 TRPS1 CSDC2 ; 
ENPP1 ; AEBP1 APBB1 GLIS2 TWIST2 PRRX1 CSDC2 ; 
CTGF ; EBF1 SNAI1 HIC1 HEYL NR4A3 PTRF TGFB1I1 GLI2 MSC KLF9 TCF4 TSC22D3 BCL6B ZNF469 ETV1 PRRX2 KLF2 MEF2C TWIST1 AEBP1 EGR3 LEF1 LZTS1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
MOXD1 ; HIC1 GLI2 MSC ZNF469 ETV1 RUNX1T1 TWIST1 AEBP1 BACH2 ZFPM2 EGR2 APBB1 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
VNN1 ; SPI1 MNDA IRF8 FLI1 TBX21 RUNX3 TFEC CREB5 TRPS1 ; 
VNN2 ; CIITA IRF8 RUNX3 IRF4 HCLS1 ; 
RPS12 ; EEF1A1 ; 
SGK1 ; STAT3 ; 
MAP7 ; KLF3 ; LYL1 SPI1 HIC1 VENTX BIN1 PTRF TGFB1I1 MSC FLI1 TWIST1 AEBP1 TWIST2 PRRX1
PERP ; TFAP2A HES2 SOX15 ; 
KIAA1244 ; ZDHHC21 ZKSCAN1 RERE ZNF443 ; TEAD4
HEBP2 ; AES ; 
TXLNB ; MEOX2 PRRX1 CSDC2 ; 
STX11 ; SPI1 SLA2 MNDA STAT4 STAT1 TNFAIP3 IRF4 ; 
FBXO30 ; APC ; 
ZC3H12D ; SPI1 SLA2 MNDA IRF8 STAT4 TBX21 TOX RUNX3 TFEC FOXP3 IRF4 ; 
LATS1 ; GTF3C4 GTF2H3 BARD1 EYA3 TAF1L BDP1 TCF12 ATF2 AFF4 SHPRH NCOA2 ZNF623 CLOCK EP300 REST GTF2A1 ETV3 APC ASH1L ; 
PPP1R14C ; HES2 ; 
PLEKHG1 ; RERE ; ENO1
MTHFD1L ; TEAD4 ; RERE
SYNE1 ; TSHZ3 KLF2 MEF2C MITF ZFPM2 ; 
MYCT1 ; SOX8 EBF1 HEYL TAL1 SOX17 NOTCH4 BCL6B FOXF1 LDB2 FHL5 AFF3 KLF2 MEF2C ERG LEF1 TCF21 EBF3 ; 
FBXO5 ; MCM2 BRCA1 EZH2 DEK E2F7 MCM4 TIMELESS WDHD1 BARD1 BRCA2 DNMT1 BRIP1 RBL1 ; 
SYTL3 ; STAT4 IRF4 ; 
TAGAP ; IRF1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 FLI1 STAT4 TBX21 TOX STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
FNDC1 ; GLIS1 HIC1 MSC ZNF469 TWIST1 AEBP1 ZFPM2 GLIS2 TWIST2 PRRX1 CSDC2 ; 
SOD2 ; SPI1 MNDA IRF8 TFEC TNFAIP3 ; 
RPS6KA2 ; FOXF1 NR3C2 ; 
CCR6 ; IRF8 RUNX3 FOXP3 IRF4 ; 
SMOC2 ; HIC1 FOXF1 MEOX2 MYOCD PRDM6 KLF2 AEBP1 ZFPM2 TCF21 NAP1L3 TBX5 TWIST2 HAND2 CSDC2 ; 
THBS2 ; GLIS1 MSC ZNF469 TWIST1 AEBP1 ZFPM2 GLIS2 TWIST2 PRRX1 CSDC2 ; 
WDR27 ; MDM4 ; 
TCTE3 ; MDM4 ; 
FAM20C ; GLIS1 SPI1 SNAI1 HIC1 MNDA VENTX BIN1 PTRF TGFB1I1 GLI2 MSC IRF8 FLI1 ZNF469 TSHZ3 PRRX2 RUNX3 TFEC TWIST1 AEBP1 ZFPM2 DAB2 TWIST2 PRRX1 HAND2 TRPS1 CSDC2 ; 
TMEM184A ; NR2F6 TEAD3 TBX6 ZNF440 ZNF211 ZNF443 ; STAT1 RUNX3
ELFN1 ; HEYL SOX17 NOTCH4 BCL6B LDB2 ERG ; 
FSCN1 ; ENO1 SOX7 ; 
CYTH3 ; PTRF AEBP1 TCF7L1 GLIS2 PRRX1 ; 
ICA1 ; PPARG NR2F6 GATA3 AES PCBD1 ZSCAN16 BTG2 TBX3 KLF15 TBX2 RERE ZNF443 ; ENO1 STAT1 SOX7 DNMT1 HES2
THSD7A ; LDB2 ; 
AGR2 ; TBX6 SPDEF ; 
IL6 ; SPI1 SNAI1 MNDA VENTX PTRF MSC STAT4 TWIST1 AEBP1 TWIST2 PRRX1 ; 
FAM126A ;  ; PCBD1
JAZF1 ; BIN1 PTRF TGFB1I1 MSC FLI1 MEF2C CREB5 PRRX1 TRPS1 ; 
TRIL ; AEBP1 ZFPM2 NAP1L3 GLIS2 HAND2 CSDC2 ; 
CPVL ; SPI1 MNDA VENTX IRF8 RUNX3 TFEC ; 
INMT ; FOXF1 MYOCD TCF21 NAP1L3 HAND2 CSDC2 ; 
AQP1 ; EBF1 SOX17 NOTCH4 MEOX1 BCL6B FOXF1 LDB2 FHL5 AFF3 MYOCD KLF2 MEF2C ERG LEF1 TCF21 NAP1L3 EBF3 HAND2 CSDC2 ; 
AVL9 ; CLOCK GTF2A1 ; 
RP9P ;  ; ETV3
ANLN ; TRIP13 DNMT1 BRIP1 RBL1 ; 
AOAH ; SPI1 SLA2 MNDA VENTX EOMES CIITA IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC CREB5 FOXP3 IRF4 ; 
ELMO1 ; IRF8 FLI1 TCF4 RUNX3 TFEC MEF2C CREB5 ; 
EPDR1 ; MITF TRPS1 GLIS3 ; 
SFRP4 ; GLIS1 HIC1 MSC MEOX2 ZNF469 PRRX2 AEBP1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 CSDC2 ; 
AMPH ; MEIS3 ZNF469 ETV1 PRRX2 TWIST1 AEBP1 ZFPM2 NAP1L3 GLIS2 PRRX1 HAND2 CSDC2 ; 
C7orf10 ; ZNF469 ETV1 TWIST1 AEBP1 ZFPM2 TWIST2 PRRX1 CSDC2 ; 
INHBA ; PRDM1 ZNF469 AEBP1 PRRX1 ; 
STK17A ;  ; ZNF443
MYO1G ; ZBTB32 IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX BIN1 POU2F2 EOMES CIITA MSC IRF8 FLI1 STAT4 TBX21 TOX STAT1 RUNX3 TFEC CREB5 FOXP3 IRF4 TWIST2 PRRX1 ; 
CCM2 ; TEAD4 ; ZNF436 ZNF518A
NACAD ; APBB1 ; 
RAMP3 ; LYL1 EBF1 SNAI1 HIC1 HEYL PTRF SOX17 MSC FLI1 MEOX1 BCL6B LDB2 FHL5 KLF2 MEF2C TWIST1 AEBP1 ERG LEF1 EBF3 PRRX1 CSDC2 ; 
SEPT7P2 ; ZNF302 DMTF1 MDM4 SS18L1 ZNF333 ZNF441 ; 
IKZF1 ; ZBTB32 IRF1 SPI1 SLA2 MNDA SP140 VENTX BIN1 EOMES CIITA IRF8 FLI1 STAT4 TBX21 HDAC9 TOX STAT1 RUNX3 TFEC FOXP3 IRF4 PRRX1 ; 
FIGNL1 ; EZH2 TIMELESS WDHD1 DNMT1 BRIP1 RBL1 ; 
ZNF680 ; ZNF138 ZNF273 ZNF92 ; 
ZNF107 ; ZNF195 ZNF138 ZNF624 ZNF708 ZNF217 BTAF1 ZNF431 ZNF292 PHF8 ZNF223 ZNF493 ADNP EP300 ZNF224 ZNF41 ARID1A ZNF587 ZNF611 ZNF253 ZNF184 ARID4A ZNF440 ZNF273 ZNF627 ZKSCAN1 ZNF92 ZNF33A RERE ZNF518A ZNF333 ZNF136 ZNF443 ; KLF16
TPST1 ; TWIST2 CSDC2 ; 
WBSCR17 ; EBF1 HIC1 MEIS3 PTRF TGFB1I1 GLI2 MSC MEOX2 TSHZ3 MYOCD KLF2 TWIST1 AEBP1 ZFPM2 TWIST2 PRRX1 HAND2 CSDC2 ; 
NCF1B ; SPI1 SLA2 MNDA SP140 VENTX POU2F2 EOMES CIITA IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 ; 
NSUN5P2 ; ANKS3 ; 
CLDN4 ; ELF3 NR2F6 TOB1 BTG2 ; SNAI2 HMGA2
ELN ; EBF1 HIC1 TGFB1I1 GLI2 GLI1 PGR FOXF1 LDB2 FHL5 MYOCD KLF2 MEF2C AEBP1 ZFPM2 TCF21 NR2F1 NAP1L3 TBX5 EBF3 HAND2 CSDC2 ; 
LAT2 ; LYL1 SPI1 SLA2 MNDA SP140 VENTX PTRF CIITA MSC IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC CREB5 FOXP3 IRF4 PRRX1 ; 
NCF1 ; LYL1 IRF1 SPI1 SLA2 MNDA SP140 VENTX BIN1 EOMES CIITA IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC FOXP3 IRF4 PRRX1 ; 
NSUN5P1 ; GLI4 ANKS3 ; 
FGL2 ; SPI1 SLA2 MNDA VENTX PTRF MSC IRF8 FLI1 STAT4 TBX21 TSHZ3 STAT1 RUNX3 TFEC KLF2 MEF2C CREB5 FOXP3 IRF4 TWIST2 PRRX1 ; 
HGF ; MSC MEOX2 RUNX1T1 MEF2C AEBP1 ZFPM2 TBX4 TWIST2 PRRX1 HAND2 CSDC2 ; 
TP53TG1 ; AES ; DNMT1
ABCB4 ; KLF2 HAND2 CSDC2 ; 
SLC25A40 ; DEK MCM4 WDHD1 GTF2H3 ASCC3 TFDP1 ANKRD32 BARD1 EYA3 SUZ12 DNMT1 BDP1 BRIP1 NFIC RBL1 ATF2 NCOA2 CLOCK GTF2A1 APC ; SCAND1 ZNF444
DBF4 ; PTTG1 BRCA1 EZH2 WHSC1 WDHD1 BRCA2 DNMT1 BRIP1 ; 
AKAP9 ; VHL NR2C2 ZNF551 BTAF1 AFF4 SHPRH NCOA2 ELF1 EPC1 ADNP ZNF430 REL EP300 RBL2 ZNF81 ARID1A ZNF587 REST ARID4A AFF1 GTF2A1 ZKSCAN1 MKL2 ETV3 APC ASH1L ; 
CDK6 ; SOX7 ; ZSCAN16
SAMD9 ; PML SP110 TRIM22 STAT1 ; 
SAMD9L ; SP100 PML SP110 IRF1 SLA2 STAT4 TBX21 TRIM22 STAT1 ; 
GNG11 ; EBF1 HIC1 HEYL PTRF TGFB1I1 SOX17 MSC FLI1 BCL6B FOXF1 LDB2 FHL5 KLF2 MEF2C AEBP1 ERG LZTS1 TWIST2 EBF3 HAND2 CSDC2 ; 
COL1A2 ; GLIS1 HIC1 MEIS3 PTRF TGFB1I1 GLI2 MSC ZNF469 ETV1 PRRX2 TWIST1 AEBP1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
LMTK2 ; GTF2I TAF1L ZBTB39 ZNF551 AFF4 SHPRH NCOA2 EPC1 CLOCK ADNP ZNF430 ELK4 TAF1 REL EP300 ZNF41 ARID1A REST ZNF641 GTF2A1 ZKSCAN1 MKL2 ETV3 APC ASH1L ; 
NPTX2 ; BCL6B ; 
TMEM130 ; ETV1 PRRX2 AEBP1 GLIS2 TWIST2 PRRX1 CSDC2 ; 
GPC2 ; ZSCAN2 ; 
PVRIG ; SLA2 SP140 EOMES IRF8 TBX21 IRF4 ; 
PILRA ; SPI1 SLA2 SNAI1 MNDA VENTX MSC IRF8 STAT4 TBX21 ZNF469 RUNX3 TFEC AEBP1 IRF4 TWIST2 PRRX1 ; 
PCOLCE ; GLIS1 HIC1 HEYL MEIS3 PTRF TGFB1I1 GLI2 MSC ZNF469 ETV1 PRRX2 TWIST1 AEBP1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
TRIM56 ; NCOA2 REST ZNF641 ETV3 ; 
LRRC17 ; PRRX1 ; 
PUS7 ; POLR1B ; 
PIK3CG ; MNDA IRF8 FLI1 RUNX3 TFEC FOXP3 IRF4 ; 
CAV1 ; TEAD4 PTRF ; 
WNT2 ; GLIS1 MSC ZNF469 ETV1 PRRX2 TWIST1 AEBP1 ZFPM2 GLIS2 TWIST2 PRRX1 CSDC2 ; 
CALU ; PTRF PRRX1 GLIS3 ; ID1 ZNF513 AES
FLNC ; HIC1 PTRF TGFB1I1 GLI2 TCF4 MKX ZNF469 TWIST1 AEBP1 ZFPM2 NAP1L3 TWIST2 PRRX1 HAND2 CSDC2 ; 
TNPO3 ; TAF13 MCM4 ZNF281 GTF3C4 GTF2H3 POLR1A ASCC3 TFDP1 EAF1 BARD1 EYA3 ATF7IP BRIP1 RBL1 ZNF689 ATF2 ZNF551 SHPRH NCOA2 ZNF623 CLOCK REST ZNF641 GTF2A1 ETV3 APC ASH1L ; EDF1 TCEB2 TAF10 ZNF580 ZNF688
KLHDC10 ; GTF3C4 GTF2H3 BARD1 EYA3 TAF1L ATF2 ZNF551 SHPRH NCOA2 ZNF623 CLOCK REST ZNF641 GTF2A1 ETV3 APC ASH1L ; ZNF688
PODXL ; BCL6B ; 
PLXNA4 ; MSC AEBP1 NAP1L3 TWIST2 PRRX1 HAND2 CSDC2 ; 
CALD1 ; GATA6 GLIS1 EBF1 HIC1 HEYL VENTX PTRF TGFB1I1 GLI2 MSC KLF9 TCF4 MEOX2 ZNF469 TSHZ3 ETV1 RUNX1T1 MEF2C TWIST1 AEBP1 MITF LZTS1 ZFPM2 CREB5 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 TRPS1 CSDC2 ; 
TMEM140 ; TBX21 STAT2 TRIM22 STAT1 ; 
ZC3HAV1L ; CLOCK GTF2A1 ; 
TTC26 ; WDHD1 DNMT1 RBL1 ; 
UBN2 ; DMTF1 MDM4 ZNF436 ZNF224 ZNF587 SS18L1 ZNF440 ZKSCAN1 ZNF33A ZNF518A ZNF333 ZNF443 ; 
TBXAS1 ; LYL1 SPI1 SLA2 MNDA VENTX BIN1 PTRF MSC IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC AEBP1 FOXP3 IRF4 PRRX1 ; 
PARP12 ; TRIM21 ETV7 PML SP110 IRF1 STAT1 ; 
JHDM1D ; RREB1 ; 
BRAF ;  ; PTRF
TAS2R5 ; ZNF224 ; 
CLEC5A ; IRF1 SPI1 MNDA PRRX1 ; 
ZYX ; SPI1 MNDA PTRF TGFB1I1 MSC AEBP1 PRRX1 ; ZFP62 ZNF440 ZNF443
EPHA1 ; GRHL1 TFAP2A ZDHHC13 HES2 ; 
FAM115A ; ASCC3 BARD1 ATF2 NCOA2 CLOCK REST ZNF641 GTF2A1 ETV3 APC ASH1L ; 
ARHGEF5 ; HES2 ; 
ZNF767 ; MDM4 ; 
ZNF862 ; ANKRD10 DMTF1 MDM4 SS18L1 ZNF33A ZNF84 RERE ZNF211 ZNF333 ZNF443 ; ENO1 STAT1
RARRES2 ; HIC1 VENTX MEIS3 PTRF TGFB1I1 MSC ZNF469 ETV1 PRRX2 TWIST1 AEBP1 LEF1 ZFPM2 TCF21 NAP1L3 GLIS2 TBX5 TWIST2 PRRX1 HAND2 NDN CSDC2 ; 
REPIN1 ; RERE ; 
GIMAP8 ; SPI1 EBF1 IRF8 FLI1 LDB2 TFEC KLF2 MEF2C ERG CREB5 EBF3 ; 
GIMAP7 ; LYL1 SPI1 EBF1 IRF8 FLI1 TBX21 LDB2 TFEC MEF2C FOXP3 IRF4 ; 
GIMAP4 ; LYL1 SPI1 SLA2 MNDA VENTX IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC KLF2 MEF2C IRF4 ; 
GIMAP6 ; IRF8 FLI1 LDB2 TFEC MEF2C EBF3 ; 
GIMAP1 ; LYL1 SPI1 SLA2 HIC1 MNDA VENTX MSC IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC KLF2 MEF2C FOXP3 IRF4 PRRX1 ; 
GIMAP5 ; LYL1 SPI1 SLA2 MNDA VENTX CIITA IRF8 FLI1 STAT4 TBX21 RUNX3 TFEC KLF2 MEF2C IRF4 HCLS1 ; 
TMEM176B ; LYL1 SPI1 HIC1 MNDA VENTX BIN1 MSC IRF8 FLI1 STAT4 TBX21 ZNF469 TSHZ3 RUNX3 TFEC TWIST1 AEBP1 FOXP3 IRF4 TWIST2 PRRX1 CSDC2 ; 
TMEM176A ; LYL1 SPI1 HIC1 MNDA VENTX MSC IRF8 FLI1 STAT4 TBX21 ZNF469 RUNX3 TFEC TWIST1 AEBP1 FOXP3 IRF4 TWIST2 PRRX1 CSDC2 ; 
KCNH2 ; HAND2 CSDC2 ; 
NOS3 ; EBF1 HEYL SOX17 FLI1 BCL6B LDB2 FHL5 KLF2 MEF2C ERG LZTS1 EBF3 ; 
WDR86 ; MEIS3 ETV1 PRRX2 TWIST1 AEBP1 GLIS2 PRRX1 ; 
XRCC2 ; TRIP13 ESPL1 BRCA1 KNTC1 TIMELESS TTF2 MCM8 WHSC1 WDHD1 ANKRD32 BRCA2 SUZ12 DNMT1 BRIP1 RBL1 ; 
NCAPG2 ; E2F1 ESPL1 MCM5 TCF19 MCM2 BRCA1 ZNF367 EZH2 DEK KNTC1 MCM4 TIMELESS MCM8 WHSC1 WDHD1 TFDP1 ANKRD32 BARD1 BRCA2 SUZ12 DNMT1 BRIP1 RBL1 ; 
MFHAS1 ; DEK GTF2H3 ATF7IP NFIC RBL1 HIVEP1 CLOCK ; TCEB2
TNKS ; MAML3 TAF1L NR2C2 ZBTB39 BAZ2B AFF4 ZNF292 SHPRH ELF1 ZNF397 ADNP ZNF430 TAF1 REL EP300 ZNF507 ZNF81 ARID1A REST ARID4A AFF1 ZNF627 ZKSCAN1 MKL2 ETV3 ZNF518A APC ASH1L ; 
FAM167A ; PRRX1 TRPS1 ; 
CTSB ; SPI1 MNDA RUNX3 TFEC ; ZNF443
DLC1 ; BCL6B LDB2 ; 
MSR1 ; SPI1 SLA2 MNDA VENTX MSC IRF8 STAT4 TBX21 ZNF469 RUNX3 TFEC AEBP1 PRRX1 ; 
PDGFRL ; AEBP1 TWIST2 PRRX1 ; 
MTUS1 ; RERE ; 
PCM1 ; ARID4A ; 
