gene ; activator ; inhibitor
TSTD1 ; ZNF524 TBX6 ; WWTR1 GTF2H3 ELK3 MLXIP HMGA2 NFIC ATF2
ARHGAP30 ; SLA2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
PVRL4 ; OVOL1 GRHL1 ELF3 KLF5 HES1 GRHL3 ID1 TOB1 TBX6 ZNF436 ZNF440 ; SPI1
PFDN2 ; DRAP1 ; ZKSCAN1
ADAMTS4 ; BCL6B SNAI1 ZNF469 HEYL NR4A3 MEF2C HIC1 PTRF TWIST1 ZFPM2 TWIST2 LZTS1 AEBP1 EGR2 PRRX1 ; 
FCER1G ; TEAD4 LYL1 IRF1 SLA2 CIITA VENTX GFI1 MSC MNDA SPI1 STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; ZFP62 ZNF443
TOMM40L ; NR1I3 ; 
FCGR2A ; TEAD4 IRF1 SLA2 CIITA ZNF469 VENTX GFI1 MNDA SPI1 STAT4 TBX21 PTRF IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 AEBP1 IRF4 PRRX1 ; ZFP62 ZNF443
FCGR2B ; VENTX MNDA SPI1 STAT4 TBX21 IRF8 TFEC AEBP1 PRRX1 HCLS1 ; 
FCGR2C ; SLA2 VENTX MNDA SPI1 STAT4 FLI1 IRF8 TFEC FOXP3 IRF4 PRRX1 HCLS1 ; 
FCGR3A ; IRF1 SLA2 CIITA VENTX MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 PRRX1 ; ZNF443
OLFML2B ; ZNF469 MSC HIC1 PTRF TWIST1 ZFPM2 TWIST2 LZTS1 AEBP1 PRRX1 ; 
UHMK1 ; GTF2H3 ASCC3 BARD1 GTF3C4 BRCA2 RBL1 EYA3 ATF2 REST ELK4 SHPRH CLOCK NCOA2 GTF2A1 ETV3 ; 
DDR2 ; ZNF469 GLI2 MSC HIC1 RUNX1T1 TCF4 ZFPM2 TSHZ3 TWIST2 AEBP1 GLIS3 EGR2 CSDC2 PRRX1 NAP1L3 ; 
RGS4 ; ZNF469 GLIS1 TWIST1 ETV1 AEBP1 CSDC2 PRRX1 ; 
RGS5 ; NOTCH4 SOX17 FOXF1 MEF2C FHL5 MYOCD LDB2 ERG TCF21 EBF3 ; 
NUF2 ; MYBL2 RAD51 TRIP13 FOXM1 PTTG1 ESPL1 MCM5 BRCA1 MCM7 HMGB2 MCM2 EZH2 WHSC1 DNMT1 ; 
UCK2 ; RUVBL1 TEAD4 ; 
TADA1 ; POGK ZBTB39 ZNF507 ; 
CD247 ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
RCSD1 ; SLA2 EBF1 MSC MNDA SPI1 EOMES STAT4 MEF2C TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
ANKRD36BP1 ; ZNF281 GTF2H3 ASCC3 BARD1 GTF3C4 BRCA2 ZNF426 RBL1 ATF7IP EYA3 BDP1 HIVEP1 TAF1L ATF2 REST NR2C2 SHPRH ADNP ZNF623 CLOCK ZNF121 NCOA2 ZNF81 GTF2A1 ETV3 ZNF641 ZKSCAN1 ; TCEB2 SCAND1 POLR2I
XCL2 ; SLA2 TBX21 ; 
DPT ; ZNF469 MSC GLIS2 ZFPM2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
SLC19A2 ; POGK ZNF443 ; 
SELP ; SOX17 MEOX1 ; 
C1orf112 ; RAD51 TRIP13 FOXM1 ESPL1 CHAF1A MCM2 MCM8 EZH2 DNMT1 ; 
FMO2 ; PRRX1 ; 
FMO1 ; TWIST2 AEBP1 PRRX1 ; 
FASLG ; IRF1 SLA2 GFI1 EOMES STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 IRF4 ; 
TNFSF4 ; ZNF469 MSC TFEC ETV1 GLIS2 ZFPM2 AEBP1 CSDC2 PRRX1 ; 
KLHL20 ; ZBTB38 BBX ATF2 REST GTF2A1 ZNF641 ; ZNF593
CENPL ; FOXM1 BRCA1 MCM2 MCM4 MCM8 WDHD1 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
DARS2 ; POLR1B ; 
GAS5 ; ZNF581 EEF1A1 ; 
TNN ; AEBP1 ; 
C1orf220 ; MDM4 ZNF224 ; 
ANGPTL1 ; HLF HIC1 MEOX2 TGFB1I1 HAND2 AEBP1 CSDC2 NAP1L3 ; 
ABL2 ; HMGA2 PTRF RUNX3 CREB5 ; 
TOR1AIP2 ; GTF2H3 ATF2 REST NR2C2 SHPRH ZNF623 CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ZKSCAN1 ; 
KIAA1614 ; PRRX1 ; 
NCF2 ; TEAD4 SLA2 ZNF469 VENTX MNDA SPI1 STAT4 TBX21 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 PRRX1 ; ZNF443
EDEM3 ; GTF2A1 ; 
FAM129A ; TSHZ3 CSDC2 ; 
HMCN1 ; HEYL TGFB1I1 LDB2 ETV1 TCF4 ERG LZTS1 AEBP1 ; 
RGS18 ; SLA2 CIITA VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 CREB5 FOXP3 IRF4 PRRX1 ; 
RGS1 ; IRF1 SLA2 CIITA MSC MNDA SPI1 STAT4 SP140 TBX21 IRF8 TSC22D3 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 AEBP1 IRF4 EGR2 ; ZNF443
RGS2 ; NR4A3 MSC EGR1 HIC1 PTRF IRF8 KLF2 TWIST1 EGR3 ZFPM2 TSHZ3 TWIST2 AEBP1 EGR2 CSDC2 PRRX1 ; 
UCHL5 ; GTF2H3 ASCC3 ; 
ASPM ; TRIP13 FOXM1 PTTG1 ESPL1 BRCA1 HMGB2 MCM2 TIMELESS MCM4 DEK EZH2 WDHD1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
ZBTB41 ; ATF2 ; 
DENND1B ; GTF2A1 ; 
PTPRC ; ZBTB32 IRF1 SLA2 POU2F2 CIITA VENTX GFI1 MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TOX TRIM22 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 IRF4 EGR2 ; 
KIF14 ; TRIP13 FOXM1 PTTG1 ESPL1 BRCA1 MCM8 EZH2 WDHD1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
C1orf106 ; KLF5 RARG HES1 ID1 TOB1 SPDEF RAI1 TRIM31 ZDHHC13 TBX6 ZNF440 ; 
PKP1 ; HR BARX2 HES2 SOX15 ; 
LAD1 ; OVOL1 HES1 TBX6 SOX15 ; MYBL1
CSRP1 ; GATA6 GLI2 TGFB1I1 PTRF MITF MYOCD KLF2 HAND2 AEBP1 CSDC2 ; 
LMOD1 ; EBF1 GLI2 MSC FOXF1 MEF2C HIC1 TGFB1I1 GLI1 MYOCD LDB2 PRDM6 ZFPM2 PEG3 HAND2 TBX4 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NAP1L3 ; 
PTPN7 ; ZBTB32 IRF1 SLA2 CIITA VENTX GFI1 MNDA SPI1 EOMES STAT4 SP140 TRIM22 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
UBE2T ; E2F1 FOXM1 PTTG1 TCF19 MCM5 MCM7 MCM6 HMGB2 CHAF1A MCM2 EZH2 WDHD1 ; 
PPP1R12B ; CBX7 MYOCD HAND2 TBX4 LMO3 CSDC2 ; 
ADORA1 ; MEIS3 PRRX2 GLIS2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
CHI3L1 ; ZNF469 MSC IRF8 TFEC AEBP1 CSDC2 PRRX1 ; 
FMOD ; ZNF469 VENTX GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
PRELP ; EBF1 HEYL GLI2 MSC MEF2C HIC1 MEIS3 MEOX2 TGFB1I1 PTRF KLF2 PRDM6 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NAP1L3 ; 
LAX1 ; SLA2 CIITA MNDA EOMES POU2AF1 SP140 TBX21 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
GOLT1A ; TLE6 PCBD1 TLE2 ZSCAN16 ; 
PLEKHA6 ; PPARG TLE2 ZSCAN16 ZNF443 ; 
PIK3C2B ; ZNF443 ; 
LRRN2 ; PRRX1 ; 
RBBP5 ; TAF13 FUBP1 ZNF281 MCM4 GTF2H3 ASCC3 BARD1 GTF3C4 BRIP1 BRCA2 BBX EAF1 ZNF426 RBL1 ATF7IP EYA3 ZBTB26 ATF2 ZNF689 ZNF551 REST NR2C2 EPC1 SHPRH ZNF623 CLOCK NCOA2 GTF2A1 ZNF641 ; TCEB2 SCAND1 ZNF688
FAM72A ; FOXM1 ESPL1 BRCA1 HMGB2 TIMELESS MCM4 MCM8 WDHD1 KNTC1 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
DYRK3 ; CREB5 ; 
IL10 ; VENTX NFATC1 MSC MNDA SPI1 IRF8 TFEC RUNX3 TWIST1 TWIST2 AEBP1 IRF4 PRRX1 ; 
C1orf116 ; GRHL3 TOB1 ZNF440 ; 
CR1 ; LYL1 MSC MNDA SPI1 MEOX1 HIC1 FLI1 IRF8 TFEC RUNX3 DAB2 AEBP1 IRF4 EGR2 PRRX1 ; 
CD46 ; ZNF440 ; 
CD34 ; BCL6B EBF1 HEYL NOTCH4 SOX17 FOXF1 MEF2C HIC1 HEY2 FLI1 FHL5 KLF2 LDB2 TCF4 ERG LZTS1 AEBP1 TCF21 EBF3 CSDC2 ; 
G0S2 ; PTRF ; 
HSD11B1 ; VENTX MSC SPI1 HIC1 FLI1 IRF8 TWIST2 AEBP1 IRF4 CSDC2 PRRX1 ; 
TRAF3IP3 ; LYL1 ZBTB32 IRF1 SLA2 POU2F2 CIITA VENTX GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
C1orf74 ; HES2 ; 
RCOR3 ; MDM4 BTAF1 ZNF10 ZNF248 ZNF397 ZNF333 ZNF443 ; 
NEK2 ; RAD51 E2F1 TRIP13 FOXM1 PTTG1 ESPL1 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 EZH2 WDHD1 KNTC1 WHSC1 BRIP1 BRCA2 DNMT1 ; 
DTL ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 PTTG1 ESPL1 TCF19 MCM5 BRCA1 MCM7 SUV39H2 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 DEK MCM8 EZH2 WDHD1 KNTC1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
NENF ;  ; ELF1 GTF2A1 ETV3
BATF3 ; RELB SNAI1 BIN1 ZNF469 VENTX MSC MNDA SPI1 STAT4 HIC1 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 TWIST1 CREB5 TWIST2 AEBP1 PRRX1 ; ZNF440
CENPF ; RAD51 FOXM1 PTTG1 ESPL1 BRCA1 MCM7 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 EZH2 WDHD1 KNTC1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 DNMT1 ; 
TGFB2 ; PTRF CREB5 ; 
HLX ; BCL6B EBF1 HEYL SOX17 MEF2C HIC1 TGFB1I1 FLI1 PTRF KLF2 LDB2 LZTS1 AEBP1 EBF3 PRRX1 ; 
DEGS1 ; MNDA PTRF PRRX1 ; ZNF440 ZNF443
LIN9 ; ESPL1 BRCA1 TTF2 MCM8 EZH2 WDHD1 ANKRD32 BRIP1 BRCA2 ; 
ZNF678 ; ZNF587 ZDHHC21 ZNF430 SHPRH RBL2 ADNP AFF1 ZNF507 NCOA2 GTF2A1 REL ETV3 MKL2 ZNF397 ZNF92 ZNF518A ZNF273 ZKSCAN1 ZNF136 ; 
GJC2 ; KLF2 ; 
DISC1 ; FLI1 ; 
PCNXL2 ; MDM4 ; 
NID1 ; TCF4 ; 
RYR2 ; HAND2 TBX4 TCF21 CSDC2 ; 
GREM2 ; FOXF1 TCF21 ; 
EXO1 ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 PTTG1 ESPL1 ZNF695 TCF19 MCM5 BRCA1 MCM7 SUV39H2 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 MCM8 EZH2 WDHD1 KNTC1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
CEP170 ; ZNF281 ; 
KIF26B ; ZNF469 MEIS3 CREB3L1 AEBP1 PRRX1 ; 
NLRP3 ; IRF1 SLA2 CIITA MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 IRF4 EGR2 ; 
PGBD2 ; ZNF440 ZNF443 ; 
ZNF692 ; ANKS3 GLI4 ZNF337 HDAC10 ; 
SH3YL1 ; ZNF440 ; 
PXDN ; SNAI1 ZNF469 HEYL GLIS1 GLI2 MSC HIC1 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 TWIST2 LZTS1 AEBP1 CSDC2 PRRX1 ; 
CMPK2 ; SP110 STAT2 STAT1 ; 
RSAD2 ; SP110 STAT2 ZNFX1 STAT1 ; 
KIDINS220 ; SHPRH ADNP GTF2A1 ZNF397 ZNF641 ZKSCAN1 ; 
ADAM17 ; GTF2H3 ASCC3 GTF3C4 BBX ATF2 REST CLOCK GTF2A1 ; SCAND1 ZNF688
YWHAQ ; DNMT1 ; 
CYS1 ; ZNF469 GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
RRM2 ; TRIP13 FOXM1 PTTG1 BRCA1 MCM2 EZH2 DNMT1 ; 
ROCK2 ; ZNF281 GTF2H3 BARD1 ZBTB38 NCOR1 RBL1 BDP1 TAF1L ATF2 TMF1 REST NR2C2 ZNF430 EPC1 SHPRH ZNF623 CLOCK NCOA2 GTF2A1 ETV3 MKL2 ZNF641 ; TCEB2 SCAND1 POLR2I
VSNL1 ; SOX7 HES2 ; 
GEN1 ; ZNF519 ; 
SDC1 ; SOX15 ; 
MFSD2B ; HMGA1 ; 
CENPO ; MYBL2 RAD51 TRIP13 FOXM1 PTTG1 MCM5 BRCA1 MCM7 MCM2 BRIP1 DNMT1 ; 
ASXL2 ; ZNF281 POLR1A GTF2H3 ASCC3 BARD1 GTF3C4 BBX ZNF426 RBL1 EYA3 ZBTB26 BDP1 HIVEP1 TAF1L ATF2 ZNF689 ZNF551 REST NR2C2 ZBTB39 SHPRH ADNP ZNF623 CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ZKSCAN1 ; TCEB2 SCAND1 POLR2I
KCNK3 ; CSDC2 ; 
CENPA ; MYBL2 RAD51 FOXM1 PTTG1 MCM5 MCM7 MCM6 HMGB2 MCM2 EZH2 WHSC1 DNMT1 ; 
EMILIN1 ; EBF1 ZNF469 HEYL GLIS1 GLI2 MSC HIC1 MEIS3 MEOX2 TGFB1I1 PTRF KLF2 LDB2 TWIST1 LEF1 PRRX2 ETV1 GLIS2 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 EGR2 CSDC2 PRRX1 NAP1L3 ; 
FAM179A ; SLA2 EOMES TBX21 ; 
CLIP4 ; HES2 ; 
LBH ; ETV1 TCF4 ZFPM2 AEBP1 CSDC2 ; 
SLC30A6 ; GTF2H3 GTF3C4 BRCA2 EYA3 TAF1L ATF2 ZNF689 REST SHPRH ZNF623 CLOCK NCOA2 GTF2A1 ETV3 ZNF641 ; TCEB2 SCAND1 ZNF580
NLRC4 ; SLA2 POU2F2 VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 ; 
RASGRP3 ; MEF2C FLI1 ; 
STRN ; GTF2H3 ASCC3 BARD1 GTF3C4 RBL1 ATF7IP EYA3 REST CLOCK NCOA2 GTF2A1 ETV3 ; 
HEATR5B ; GTF2I TMF1 REST NR2C2 BTAF1 ZNF236 PHF8 ZNF430 EPC1 SHPRH RBL2 BAZ2B ADNP NCOA2 ZNF41 GTF2A1 ETV3 MKL2 ZNF397 ZNF611 ZNF641 ZNF518A ZKSCAN1 ; 
CYP1B1 ; PRRX1 ; 
MAP4K3 ; ZNF443 ; 
PKDCC ; MEOX2 ZFPM2 AEBP1 CSDC2 PRRX1 ; 
HAAO ; TCF21 ; 
MSH2 ; MCM6 MCM2 ZNF367 TIMELESS MCM4 DEK MCM8 EZH2 WDHD1 WHSC1 BRIP1 RBL1 DNMT1 ; 
MSH6 ; MCM6 MCM2 MCM4 DEK EZH2 WDHD1 DNMT1 SCML2 ; 
STON1 ; GLI2 MITF TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 CSDC2 PRRX1 ; 
GPR75 ; ZKSCAN1 ; 
EFEMP1 ; MSC PTRF AEBP1 TCF7L1 PRRX1 ; 
VRK2 ; EIF2AK2 STAT1 ; 
AHSA2 ; ZNF337 ZNF443 ; 
FAM161A ; WDHD1 DNMT1 ; 
CCT4 ; RUVBL1 ; ZNF443
COMMD1 ;  ; NCOR1 SHPRH ADNP NCOA2 ETV3 ZKSCAN1
SPRED2 ; MAML3 ; 
CNRIP1 ; LYL1 BCL6B EBF1 VENTX HEYL GLI2 SOX17 MSC FOXF1 MEF2C MEOX1 HIC1 MEIS3 TGFB1I1 FLI1 PTRF FHL5 KLF2 LDB2 TWIST1 LEF1 PRRX2 GLIS2 TCF4 ZFPM2 ERG TSHZ3 HAND2 DAB2 TWIST2 LZTS1 AEBP1 TCF21 TBX5 EBF3 CSDC2 PRRX1 NDN NAP1L3 ; 
PLEK ; IRF1 SLA2 POU2F2 CIITA BIN1 VENTX MSC MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 IRF4 ; 
ARHGAP25 ; SLA2 CIITA MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
ANTXR1 ; ZNF469 GLIS1 HIC1 MEIS3 TGFB1I1 ETV1 GLIS2 ZFPM2 TSHZ3 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
GMCL1 ; GTF2H3 BARD1 GTF3C4 GTF2I VHL EYA3 SMARCC1 TAF1L ATF2 ZNF551 REST NR2C2 ZNF236 ZBTB39 ZNF430 SHPRH RBBP4 ADNP ZNF623 CLOCK NCOA2 ZNF41 GTF2A1 REL ETV3 ZNF397 ZNF641 ZKSCAN1 ZNF136 ; DRAP1
TIA1 ; ANKRA2 ZNF266 MDM4 ZNF195 BAZ2B ZNF10 ZNF224 ZNF248 ZNF20 ZNF211 ZNF627 ZNF518A ZNF333 ZNF84 ZNF443 ; 
PAIP2B ; ZNF91 ; 
DYSF ; BCL6B SNAI1 EBF1 HEYL MEF2C FLI1 PTRF LDB2 ERG LZTS1 ; 
EXOC6B ; GTF2H3 GTF3C4 ATF7IP EYA3 TAF1L ZNF551 REST SHPRH ADNP ZNF623 CLOCK NCOA2 GTF2A1 REL ETV3 ZNF641 ; SCAND1 POLR2I ZNF688
ACTG2 ; HEYL GLI2 FOXF1 HIC1 TGFB1I1 MYOCD KLF2 ZFPM2 HAND2 TBX4 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NAP1L3 ; 
TET3 ; ZNF124 ZBTB39 ADNP NCOA2 REL ETV3 ZKSCAN1 ; 
C2orf81 ; ZNF444 ; 
LOXL3 ; VENTX MNDA TGFB1I1 PTRF AEBP1 PRRX1 ; 
TACR1 ; AFF3 ; 
TMEM150A ;  ; DNMT1
GNLY ; IRF1 SLA2 GFI1 MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 ; 
ATOH8 ; SMAD6 KLF15 ; 
ST3GAL5 ; ID2 ; 
CD8A ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
CD8B ; IRF1 SLA2 CIITA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 IRF4 ; 
EIF2AK3 ; TOP2B SMARCA2 NCOA2 ZNF611 ; 
NCAPH ; MYBL2 RAD51 TRIP13 FOXM1 PTTG1 ESPL1 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 MCM8 EZH2 WDHD1 KNTC1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 DNMT1 ; 
ARID5A ; LYL1 HIC1 TGFB1I1 PTRF KLF2 AEBP1 PRRX1 ; 
ANKRD23 ; ZNF443 ; 
COX5B ;  ; BACH1
ZAP70 ; LYL1 IRF1 SLA2 POU2F2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
TSGA10 ; ZFP62 ZNF440 ; PTRF
C2orf15 ; ELF5 TRIM24 SOX4 ZSCAN16 ZFP62 ZNF253 ZNF443 ; SNAI2 PDLIM4
RPL31 ; EEF1A1 ; 
TBC1D8 ; ZNF440 ZNF443 ; 
MAP4K4 ; HMGA2 ; 
IL1R2 ; STAT1 ; 
IL1R1 ; DAB2 ; 
IL18RAP ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
SLC9A2 ; ZNF443 ; 
TGFBRAP1 ; ZNF281 GTF2H3 GTF3C4 BRCA2 VHL RBL1 EYA3 HIVEP1 TAF1L ZNF689 REST ZNF430 SHPRH CLOCK NCOA2 NFATC2 GTF2A1 ETV3 ZNF641 ; TCEB2 SCAND1 POLR2I
RGPD3 ; RLF NFXL1 CRAMP1L NR2C2 BTAF1 ZBTB39 RBL2 ADNP NCOA2 ZNF81 ZNF41 ZNF397 ZNF641 ZNF518A ZKSCAN1 ; 
SULT1C4 ; MEF2C LDB2 ERG TCF21 EBF3 ZNF366 ; 
GCC2 ; ZDHHC21 NR2C2 BTAF1 ZNF550 RBL2 BAZ2B ADNP AFF1 ZNF121 NCOA2 REL ETV3 ZNF397 ZNF611 ZNF518A ZKSCAN1 ZNF136 ; 
LIMS1 ; ZNF281 ELK3 BBX ATF2 REST CLOCK GTF2A1 ZNF641 ; 
CCDC138 ; TIMELESS ; 
SH3RF3 ; ZNF469 GLIS1 GLI2 MSC FOXF1 HIC1 TGFB1I1 FLI1 PTRF KLF2 TWIST1 LEF1 PRRX2 TCF4 ZFPM2 ERG TSHZ3 HAND2 TWIST2 AEBP1 TCF21 CSDC2 PRRX1 NAP1L3 ; 
BUB1 ; RAD51 TRIP13 FOXM1 PTTG1 ESPL1 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 DEK MCM8 EZH2 WDHD1 KNTC1 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
RGPD6 ; ZNF443 ; 
ANAPC1 ; POLR1A GTF2H3 POLR1B GTF3C4 RBL1 EYA3 REST ZNF623 NCOA2 GTF2A1 ; 
CHCHD5 ;  ; ZNF281
CKAP2L ; TRIP13 FOXM1 ESPL1 BRCA1 MCM2 TIMELESS MCM4 MCM8 WDHD1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
IL1B ; TNFAIP3 ; 
MARCO ; MNDA SPI1 TBX21 ; 
GYPC ; LYL1 GATA6 BCL6B EBF1 BIN1 ZNF469 VENTX HEYL KLF9 SOX17 MSC FOXF1 MNDA SPI1 MEF2C MEOX1 HIC1 MEOX2 TGFB1I1 FLI1 PTRF IRF8 TFEC KLF2 LDB2 TCF4 ZFPM2 TSHZ3 HAND2 DAB2 TWIST2 AEBP1 TCF21 CSDC2 PRRX1 NAP1L3 ; 
MAP3K2 ; GTF2H3 ASCC3 BBX JMJD1C HIVEP1 ATF2 ELF1 REST CLOCK GTF2A1 ZNF641 ; POLR2I
LIMS2 ; BCL6B EBF1 HEYL GLI2 SOX17 MSC FOXF1 MEF2C MEOX1 HIC1 MEIS3 MEOX2 TGFB1I1 PTRF FHL5 MYOCD KLF2 LDB2 TWIST1 PRDM6 LEF1 PRRX2 GLIS2 TCF4 ZFPM2 ERG TSHZ3 HAND2 TWIST2 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NDN NAP1L3 ; 
ARHGEF4 ; HES2 ; 
MGAT5 ; ZNF281 GTF3C4 GTF2I TAF1L ATF2 ZNF689 REST EPC1 SHPRH ADNP CLOCK NCOA2 GTF2A1 REL ETV3 ZNF641 ; TCEB2 POLR2I
TMEM163 ; TBX2 ; 
CCNT2 ; ANKRA2 ZNF223 LIMD1 ZNF624 MDM4 ZNF587 ZNF195 ZDHHC21 NR2C2 BTAF1 ZNF514 ZFP62 PHF8 RBL2 BAZ2B ZNF436 ADNP AFF1 ZNF10 ZNF507 ZNF224 ZNF248 ZNF440 ZNF81 ZNF41 TBX3 ZNF211 MKL2 ZNF397 ZNF627 ZNF611 ZNF518A ZNF333 ZNF441 ZKSCAN1 ZNF136 ZNF443 ; PTRF
ZRANB3 ; GTF3C4 ; 
CXCR4 ; SLA2 NR4A3 SPI1 MEF2C HIC1 TBX21 FLI1 IRF8 TFEC KLF2 FOXP3 IRF4 ; 
ARHGAP15 ; LYL1 SLA2 CIITA MNDA SPI1 STAT4 MEF2C SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
ZEB2 ; GATA6 EBF1 ZNF469 KLF9 GLI2 MSC MNDA SPI1 MEF2C HIC1 MEOX2 TGFB1I1 FLI1 PTRF IRF8 TFEC LDB2 LEF1 CREB5 TCF4 ZFPM2 TSHZ3 HAND2 DAB2 TWIST2 LZTS1 AEBP1 EBF3 EGR2 CSDC2 PRRX1 NAP1L3 ; 
LYPD6B ; GATA3 ; 
TNFAIP6 ; SNAI1 ZNF469 MSC MNDA HIC1 PTRF TWIST1 ZFPM2 TWIST2 AEBP1 PRRX1 ; 
RIF1 ; ZNF281 RCOR1 MCM4 GTF2H3 WDHD1 BARD1 GTF3C4 BRIP1 BRCA2 RBL1 ATF7IP EYA3 DNMT1 BDP1 ATF2 REST SHPRH ZNF623 CLOCK NCOA2 GTF2A1 ZNF641 ; SCAND1 ZNF688
ERMN ; AEBP1 PRRX1 ; 
CYTIP ; ZBTB32 IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 IRF4 ; 
CD302 ; ZDHHC15 ; 
DPP4 ; PTRF TWIST1 AEBP1 PRRX1 ; 
FAP ; SNAI1 ZNF469 GLIS1 MSC HIC1 TGFB1I1 PTRF TWIST1 GLIS2 ZFPM2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
